,sentence
2296,그동안 종합부동산세(종부세)가 급격히 인상돼 세 부담의 임차인 전가 등 문제점이 발생했다는 지적도 내놨다.
2297,OECD는 이와 함께 한국이 점진적으로 재정건전성을 강화하고 재정지원은 취약계층에 대해 선별적으로 이뤄져야 한다고 강조했다.
2298,특히 유류세 인하에 대해서는 이런 보편적 지원은 비용은 많이 드는 반면 혜택은 고소득층에 집중된다.
2299,장기화 시 에너지 과소비를 유발하고 기후 변화 목표에도 역효과를 불러온다며 유류세 인하는 정해진 절차에 따라 점진적으로 축소돼야 한다고 제언했다.
2300,OECD는 한국이 국민연금 기초연금 퇴직연금 등 연금제도를 종합적으로 개혁해야 한다고도 강조했다.
2301,기초연금은 수혜대상을 지나치게 늘려 개별적인 지원 수준이 미흡하다며 국민연금 개혁을 전제로 기초연금은 수혜대상을 줄이고 개별급여액은 상향해야 한다고 권고했다.
2302,자영업자 고용보험 가입 확대 실업급여 하한 하향조정 의료급여 부양의무자 기준 완화 등의 필요성도 언급했다.
2303,국민연금 고갈 (PG)백수진 제작 일러스트 종부세 인상 문제점 지적…노동시장 이중구조 완화 강조 정부가 현재 추진 중인 정책에 대해서는 대체로 긍정적인 평가를 내놨다.
2304,종부세의 경우 최근의 급격한 인상으로 낮은 수용도 추가 세 부담의 세입자 전가 등 몇 가지 약점이 있다며 향후 주택시장 안정 기여와 지속가능한 세 부담 수준에 맞도록 개편해야 한다고 진단했다.
2305,양도소득세 한시 인하는 유휴 주택의 시장 공급을 늘리는 효과가 있을 것으로 봤다.
2306,핵심 전략물자 공급망 안정화를 위한 공급망 관련법 제·개정 계획은 환영했다.
2307,OECD는 한국에서 현저한 대기업과 중소기업 간 생산성 격차는 높은 소득 불평등의 주요 요인이라며 생산성이 낮은 중소기업에 대한 과도한 지원을 축소하고 규제는 포괄적 네거티브 방식으로 전환해야 한다고 언급했다.
2308,또 정규직 보호는 완화하고 비정규직은 사회보험 적용과 훈련을 확대해 노동시장 이중구조를 풀어야 한다고도 제언했다.
2309,OECD는 한국 여성은 OECD 평균에 비해 출산 이후 경제활동을 중단하는 비율이 매우 높다.
2310,한국의 성별 총임금격차는 OECD 회원국 중 가장 크고 여성 관리자 비율은 일본 다음으로 가장 낮다며 출산휴가 육아휴직에 대한 공공지원 확대의 필요성을 강조했다.
2311,청년 고용을 늘리는 방안으로는 대학수학능력시험(수능) 등 표준화 시험의 영향력을 줄여야 한다고 지적했다.
2312,온실가스와 관련해서는 배출량 감축 목표에 맞춘 배출권 할당 총량 조정 유상할당 확대 등을 추진해야 한다고 제언했다.
2313,고물가·고금리 상황에서 가계의 구매력이 약화하고 있는 점도 부정적인 요소다.
2314,실질 GDI는 실질 GDP에 교역조건 변화에 따른 무역 손익을 반영한 결과다.
2315,co. kr 꺾이지 않는 기대인플레에 금리 인상 계속…소비자 심리 악화 높은 물가 오름세는 경기 둔화 압력을 높인다.
2316,중앙은행의 금리 인상은 이자 부담을 키워 가계 소비와 기업 투자를 더 위축시킬 수 있다.
2317,이어 이것은 미국 국민의 회복성에 대한 증거라며 내가 전에도 말했듯이 미국 국민에 반대해서 베팅하는 것은 좋은 베팅이 아니다라고 강조했습니다.
2318,바이든 대통령은 이제 우리는 최우선적 경제 도전에서 진전을 만들어야 한다며 그것은 미국 국민을 위해 물가를 낮추는 것이라고 말했습니다.
2319,그러면서 휘발유 가격 하락 상황 등을 거론한 뒤 우리는 더 많이 해야 한다고 강조했습니다.
2320,바이든 대통령은 공화당은 부유한 미국인과 대기업에 대한 세금을 인하해 인플레이션을 높이고 적자를 가중하려고 한다면서 이 실패한 경제 비전은 국민들에게 숨 쉴 공간을 주거나 경제를 성장시키는 길이 아니다고 비판했습니다.
2321,국내총생산(GDP) 증가율이 올해 첫 플러스 성장을 기록하면서 기술적 경기침체 상태에서 벗어나게 됐다.
2322,올해 상반기 내내 마이너스 성장을 기록했던 미국의 경제성장률은 처음으로 상승 전환했다.
2323,상무부는 수출과 소비 비주거 고정투자 정부 지출 등이 플러스 성장을 견인했다고 설명했다.
2324,야당인 공화당은 최악의 인플레이션 상황이 바이든 행정부의 경제 전략 실패로 규정하며 공세를 이어가고 있다.
2325,바이든 대통령은 이날 성명을 통해 수개월 동안 비관론자들은 미국 경제가 침체에 빠졌다고 주장했고 공화당은 이를 지지해 왔다면서 그러나 오늘 우리는 경제회복이 계속되는 동력이 있다는 추가적인 증거를 얻었다고 강조했다.
2326,재닛 옐런 미 재무장관 역시 GDP 데이터가 미국 경제의 힘과 건전한 둔화의 증거를 보여주고 있다고 평가했다.
2327,옐런 장관은 이날 기자들에게 강력한 고용을 유지하면서도 인플레이션을 낮출 길이 보인다고 많이 말했다.
2328,그러면서 앞으로 경제성장이 더 둔화할 것으로 예상하고 필요하다면 정부는 대응할 재정 여력이 있다며 하지만 그것이 통화정책에 반하는 일은 아닐 것이라고 덧붙였다.
2329,미국 경제 컨설팅 그룹인 하이프리퀀시 이코노믹스의 루빌라 파루키 수석 이코노미스트는 AP에 미국 가계는 높은 물가와 낮은 일자리 증가로 인한 도전에 직면해 있다.
2330,전문가 예상치를 웃돈 선방이지만 원유 수출액이 증가한 덕이 큰 데다 미국 경제의 핵심인 소비 둔화세가 뚜렷해 일시적 성장에 그칠 가능성이 크다는 평가가 나옵니다.
2331,유럽중앙은행은 기준금리를 큰폭으로 올리는 이른바 자이언트 스텝을 밟았습니다.
2332,일단 선방은 했지만 성장 요인을 따져보면 얘기가 좀 달라진다는 평가가 나옵니다.
2333,알렉스 펠/미즈호 증권 이코노미스트 : 전반적으로 미국 경제에 금이 가기 시작했다고 봅니다.
2334,금리에 민감한 투자 부분이 감소하는 약점이 나타나면서 경제는 위축되고 있습니다.
2335,때문에 일시적 반등에 그칠거고 연방준비제도의 강력한 긴축으로 미국 경제가 내년엔 침체 국면에 들어가는 건 불피하다는 게 중론입니다.
2336,켄 로고프/미국 하버드대 교수 : 내년에 경기 침체가 올 가능성은 매우 크다고 봅니다.
2337,물가는 여전히 높고 연방준비제도는 여전히 인플레이션과 싸우고 있기 때문입니다.
2338,기시다 총리는 “이번 대책은 고물가 극복 경제 재생 실현을 위한 종합 경제 대책이라며 “물가 대책과 경기 대책을 하나로 해 국민의 생활 고용 사업을 지키는 동시에 미래로 나아가기 위해 마련했다라고 말했다.
2339,기시다 총리는 이날 기자회견에서 내각 지지율에 대해 “정치에 대한 신뢰가 모든 것의 기반이라며 “국민 목소리를 받아들이며 하나하나 결과로 쌓아갈 수 밖에 없다고 생각한다고 말하기도 했다.
2340,이 같은 상황에서 대규모 추경 예산을 위해 적자 국채를 발행해 나라 빚을 더 많이 내게 되는 것이다.
2341,더불어민주당은 검찰의 대장동 수사를 정치보복으로 규정하고 윤 대통령의 시정연설을 보이콧했다.
2342,윤 대통령은 이날 오전 국회 본회의에서 경제와 안보의 엄중한 상황을 극복해 나가기 위해서는 여야가 따로 있을 수 없다.
2343,더불어민주당은 검찰의 대장동 수사를 정치보복으로 규정하고 윤 대통령의 시정연설을 보이콧했다.
2344,건전재정을 강조하면서도 서민과 사회적 약자에 복지와 지원은 더욱 강화하겠다고도 했다.
2345,윤 대통령은 경제가 어려울수록 더 큰 어려움을 겪는 사회적 약자를 보호하는 것은 국가의 기본적 책무라며 우리 정부는 재정 건전화를 추진하면서도 서민과 사회적 약자들을 더욱 두텁게 지원하는 약자 복지를 추구하고 있다고 했다.
2346,윤 대통령은 또 첨단전략산업과 과학기술을 육성하고 중소·벤처 기업을 진원해 새로운 성장기반을 구축하겠다고 했다.
2347,황진환 기자윤 대통령은 또 최근 도발 수위를 높이고 있는 북한에 대해 북한은 최근 유례없는 빈도로 탄도미사일 발사를 비롯한 위협적인 도발을 계속하고 있다면서 유엔 안보리 결의에 대한 중대한 위반이자 국제사회에 대한 정면 도전이라고 지적했다.
2348,윤 대통령은 이런 북한의 도발에 맞서기 위해 튼튼한 국방을 위한 무기 개발과 장병 복지 등을 강조하기도 했다.
2349,연합뉴스마지막으로 윤 대통령은 우리나라의 국제적 위상이 높아진 만큼 국제 이슈에도 책임감 있는 대응과 관여에 대해 언급하기도 했다.
2350,BOC는 이날 성명을 통해 가파른 물가 인상 압력에 대처하기 위해서는 추가 금리 인상이 필요할 것이라면서도 금리 인상으로 인한 대출 비용 상승이 이미 경제를 압박하고 있다고 밝혔다.
2351,티프 매클럼 BOC 총재는 우리는 금리 압박의 균형을 유지하기 위해 노력하고 있다며 긴축 단계는 점차 종료로 다가가고 있다고 강조했다.
2352,이제 글로벌 금융 시장의 관심은 미국 연방준비제도(Fed·연준)에 쏠리고 있다.
2353,CNBC에 따르면 민주당 소속의 셰러드 브라운 상원의원은 제롬 파월 연준 의장에게 서한을 보내 기준금리 인상이 고용에 미칠 수 있는 영향을 고려해달라고 요청했다.
2354,그는 서한에서 인플레이션과 싸우는 것이 의장의 일이지만 동시에 완전 고용 보장도 의무라는 것을 잊어서는 안 된다고 밝혔다.
2355,그러면서 브라운 의원은 인플레이션(물가 상승)을 낮추기 위한 과도한 통화 긴축이 견고한 노동 시장에 미치는 단기적 영향을 피해야 한다며 잠재적 일자리 감소는 서민들의 상황을 더욱 악화시킬 것이라고 덧붙였다.
2356,민주당의 엘리자베스 워런 상원의원은 파월 의장에 대해 위험하다고 비판하면서 금리 인상이 고용에 미칠 영향을 경고했다.
2357,일반적으로 만기가 긴 국채는 불확실성이 높은 만큼 단기 국채보다 금리가 높다.
2358,하지만 경기 침체가 임박했을 경우 단기물 국채 금리가 치솟아 역전 현상이 벌어진다.
2359,마크 카바나 뱅크오브아메리카 금리 전략 책임자는 NYT에 금리가 장기간 유지될 수 없는 제한적인 수준까지 도달해 경기를 둔화시킬 것으로 예상된다며 우리가 경기 침체로 가고 있다는 강력한 신호라고 말했다.
2360,연준이 곧 속도 조절에 돌입할 것이라는 기대감이 커지며 외환시장에서는 강달러 현상이 누그러지고 있다.
2361,한은은 이날 금융통화위원회를 개최하고 자금 시장 경색 진화를 위해 적격담보증권 대상에 공공기관채와 은행채를 포함토록 했다.
2362,러시아 파괴공작 의심 사고…EU 에너지 위기 심화할 듯 (서울연합뉴스) 구정모 기자 러시아와 독일을 잇는 가스관에서 러시아의 파괴공작으로 의심되는 가스 누출·폭발 사고가 잇따라 벌어지면서 유럽연합(EU)의 경기후퇴 우려가 한층 커지고 있다.
2363,이번 사건은 러시아 측 사보타주(파괴공작)로 의심되고 있어 앞으로 러시아가 유럽에 가스 공급을 재개할지가 한층 더 불투명해졌다.
2364,이젠 정부가 재정의 추가 압박을 감수하면서 더 많이 지원해야 할지 아니면 현재 위기를 통제 불가능한 상태로 놔둘 수밖에 없는 상황을 유권자들에게 설명해야 할지 선택해야 할 상황이라고 블룸버그는 지적했다.
2365,브뤼헐 관계자는 이는 재정 관점에서 지속 가능하지 않다는 것이 명확하다고 지적했다.
2366,여기에 동원령을 피해 국외 탈출을 시도하는 노동력까지 고려하면 러시아의 노동력 부족이 더욱 악화할 것이란 전망이 나온다.
2367,또한 징집된 노동자의 가족들이 현금 부족 상태에 빠져 가뜩이나 위축된 소비가 더욱 줄어들 가능성도 있다.
2368,이런 상황에서 징집으로 소득이 줄어들면 가계 소비가 많이 감소할 수밖에 없다는 것이다.
2369,블룸버그 이코노믹스도 동원령이 경제 마이너스 성장을 심화하고 물가 상승도 자극할 것으로 관측했다.
2370,일각에서는 당국의 부인에도 불구하고 동원령 선포에 따른 경제적 충격을 걱정하는 목소리까지 나오고 있다.
2371,이에 따라 당국에 동원 제외 대상 기업 확대를 요구하고 있으며 일부는 전세기까지 동원해 직원들을 해외로 내보내고 있다.
2372,모스크바 대학의 러시아경제 전문가인 나탈리아 주바레비치는 동원될 인력 대부분이 시골 지역에서 나올 가능성이 있어 결국 농업과 건설 분야가 타격을 받을 것이라면서 당국이 상황의 심각성을 깨닫기 시작했다고 말했다.
2373,그는 장기적으로 이번 동원령과 전사·전상자 증가로 인해 가뜩이나 부족한 러시아 노동력이 더욱 줄어들 것이라면서 부유하고 교육받은 인력의 이탈도 러시아 경제에 큰 문제가 될 것이라고 지적했다.
2374,뉴시스 정부가 재정적자가 일정 수준 이상으로 넘어가지 못하도록 제한하는 재정준칙 법제화를 추진한다.
2375,국세 수입과 비교해 지출이 많이 늘어나지 못하게 해 나라 살림의 안정적으로 유지하기 위해서다.
2376,문재인 정부에서도 이 같은 재정준칙을 추진한 바 있지만 당시 마련한 방안보다 더 단순하면서도 강력한 내용으로 올해 안에 법 개정을 마치겠다는 계획이다.
2377,총수입에서 총지출을 뺀 통합재정수지에서 국민연금 등 사회보장성기금을 뺀 게 관리재정수지다.
2378,재정준칙이 법제화할 경우 이처럼 큰 폭으로 적자를 보면서도 나랏돈을 쓰는 식의 재정 운용이 어려워진다.
2379,그러나 계산 식이 복잡한 데다 통상 통합재정수지가 관리재정수지보다 적자 비율이 낮게 나타나 느슨하다는 지적이 잇따르면서 법안 통과가 불발됐다.
2380,재정준칙 법안이 통과 전이지만 당장 내년도 예산안에도 이를 적용한 것이다.
2381,재정준칙 마련에 속도를 내는 건 지난 정부에서 급격히 불어난 나랏빚 때문이다.
2382,중국의 ‘제로 코로나’ 방역 정책에 따른 수시 봉쇄와 격리 이동 제한 조치에다 부동산 시장 침체 지속으로 경제 회복이 더디다는 분석이 나왔다.
2383,러시아·우크라이나 전쟁과 미국 등의 급격한 금리 인상으로 인한 세계 경기 둔화도 중국 경제에 압박을 가하고 있다.
2384,중국 국가통계국은 “전반적으로 중국 경제가 예상보다 큰 여러 충격의 악영향을 극복했으며 주요 지표가 안정되고 합리적 범위 안으로 들어갔다면서도 “그러나 외부 환경이 더 복잡해지고 심각해지고 있으며 국내 경제 회복 기초가 여전히 견고하지 않다는 것을 주목해야 한다고 했다.
2385,중국 국내적으론 코로나 방역 조치의 후폭풍이 크고 국내 수요도 줄어들고 있다.
2386,중국 수출 증가폭이 작아졌다는 건 그만큼 외국에서 수요가 감소했다는 의미로 분석된다.
2387,조윤제 서강대 명예교수·한국은행 금융통화위원 한국경제의 오늘이 있기까지 크게 세 번의 개혁이 있었다.
2388,이로써 한국은 제조업을 본격적으로 발전시키고 해외수출시장을 개척하기 시작했다.
2389,이로써 만성적 인플레가 잡히고 정부의 지나친 지원과 중화학공업 과투자로 인한 경제불균형을 조정함으로써 이후 안정적 성장기반을 마련했다.
2390,이후 장쩌민 후진타오 시대를 거치며 중국은 상품시장의 개방과 자유화를 확대하고 때로 과투자로 축적된 기업부실과 금융부문의 부실채권을 조정해오면서 초고속 성장을 이뤄냈다.
2391,마오쩌둥식 공산주의체제에서 억눌려 있던 중국인들의 잠재력이 분출되기 시작한 것이다.
2392,중국은 지구상에 몇 남지 않은 사회주의 국가이면서 경제는 소위 ‘사회주의 시장경제’(socialist market economy)를 표방해왔다.
2393,적어도 덩샤오핑에서 후진타오 시대까지의 중국은 이 둘의 융합을 실용적 관점에서 접근해 왔다.
2394,정치는 공산당 지배체제이면서 경제는 점점 자본주의식 운용을 하려 해 온 것이다.
2395,필자는 후진타오에서 시진핑으로 넘어가는 권력이양기에 세계은행을 통해 중국경제개혁 자문역을 맡으면서 중국이 중진국의 함정을 뛰어넘기 위해서는 ‘사회주의식’의 국유 기업·금융 소유지배구조를 개편하는 것이 불가결하다고 보았다.
2396,그 때까지 중국경제는 주로 고투자와 저임금 노동공급 확대에 기반한 성장을 지속해왔다.
2397,그러나 이러한 개혁은 결국은 공산당의 지배기반을 근본적으로 흔드는 개혁이 될 수밖에 없고 중국이 공산당 지배체제를 지속하는 한 이러한 개혁이 어려울 것이라고도 보았다.
2398,시진핑 주석을 훗날 중국역사와 세계사가 어떻게 평가할지는 단정할 수 없다.
2399,지금의 중국 지배층과 다수 국민은 강력한 지도자가 대내 결속을 다지고 대외 자존심을 세워주기를 바라고 있는 것 같다.
2400,그는 집권과 동시에 경제개혁 대신 반부패운동으로 자신의 권력기반을 강화하고 시장통제를 늘렸다.
2401,시진핑 지도하에서 중국은 사회주의식 지배체제를 강화하면서 앞서 한국이 한 세 번째 개혁은 하기 어려울 것이다.
2402,지금 한국은 디자인 영상예술 K-컬쳐 웹툰 AI 디지털 등 소프트 파워에 기반한 경제로 이행해 나가야 하는 지점에 있다.
2403,중국이라는 큰 시장이 계속 확대되어 나가는 것이 한국과 세계경제를 위해 좋지만 지금의 지경학적 상황에서 한국이 가지는 소프트경제 선점 기회를 크게 활용하는 것이 우리가 해야 할 일이다.
2404,물가 상승 압력과 금리 상승까지 겹치면서 채무 상환 부담은 더욱 커질 것으로 전망된다.
2405,기업의 경우 금융기관 대출 증가세가 확대된 반면 회사채는 순발행 규모가 감소했다.
2406,한은은 “민간부채 수준이 높은 상황에서 물가 상승 압력과 그에 따른 금리 상승은 차주의 채무상환 능력에 부담으로 작용하고 금융시장 변동성도 확대시킬 우려가 있다고 밝혔다.
2407,한은은 기준금리가 인상 기조를 유지하면서 저소득 자영업자를 중심으로 부실 위험이 높아질 가능성이 있다고 분석했다.
2408,주요국 금리 인상 기조 강화로 대내외 불확실성이 커지면서 금융과 외환시장의 변동성이 확대된 데 영향을 받았다.
2409,가계부채에 기업부채까지 더한 민간부채 규모는 전체 국내 경제 규모의 두 배를 훌쩍 넘었다.
2410,한은은 기준금리 인상 이후에도 가계 기업 및 자영업자 차주의 부실위험은 전반적으로 낮은 수준을 유지하고 있으나 취약계층의 채무상환 부담 가중 부동산 가격하락 시 신용리스크가 높아질 수 있는 점 등은 경계할 필요가 있다고 지적했다.
2411,국내 경제 규모의 두 배를 훌쩍 넘어서는 등 가계·기업·정부가 한 해 번 돈 모두 끌어모아도 다 갚을 수 없을 만큼 빚이 불어났다는 얘기다.
2412,시설·운전자금 대출수요 상대적으로 느슨한 대출규제로 금융기관의 기업대출 취급 확대 등의 영향이다.
2413,한은은 기준금리 인상으로 경제주체의 위험선호가 약화되고 자산가격과 민간신용 증가세가 둔화되면서 중장기적 금융취약성의 요인이 되는 금융불균형이 축소되고 있는 것으로 평가했다.
2414,한은 관계자는 민간신용 증가 억제와 자산가격 안정을 위한 정책적 노력을 지속적으로 추진해야 한다며 이 과정에서 초래될 수 있는 부정적 영향을 최소화하기 위해 가계부채의 질적 구조 개선과 취약계층에 대한 선별적 지원방안을 병행해야 한다고 말했다.
2415,전문가 예상치를 웃돈 선방이지만 원유 수출액이 증가한 덕이 큰 데다 미국 경제의 핵심인 소비 둔화세가 뚜렷해 일시적 성장에 그칠 가능성이 크다는 평가가 나옵니다.
2416,유럽중앙은행은 기준금리를 큰폭으로 올리는 이른바 자이언트 스텝을 밟았습니다.
2417,일단 선방은 했지만 성장 요인을 따져보면 얘기가 좀 달라진다는 평가가 나옵니다.
2418,알렉스 펠/미즈호 증권 이코노미스트 : 전반적으로 미국 경제에 금이 가기 시작했다고 봅니다.
2419,금리에 민감한 투자 부분이 감소하는 약점이 나타나면서 경제는 위축되고 있습니다.
2420,때문에 일시적 반등에 그칠거고 연방준비제도의 강력한 긴축으로 미국 경제가 내년엔 침체 국면에 들어가는 건 불피하다는 게 중론입니다.
2421,켄 로고프/미국 하버드대 교수 : 내년에 경기 침체가 올 가능성은 매우 크다고 봅니다.
2422,물가는 여전히 높고 연방준비제도는 여전히 인플레이션과 싸우고 있기 때문입니다.
2423,이어 우리는 에너지 안보와 경제 문제에서 미국과 더욱 긴밀히 협력하고 민주주의 국가들과 함께 자유와 미래를 보호하고자 한다고 말했다.
2424,영국 총리실은 양 정상은 푸틴 대통령의 호전적 발언을 규탄했다며 푸틴 대통령의 행동이 우크라이나에 대한 경제적·군사적 지원을 계속할 필요성을 강조한다는 데 의견을 같이했다고 말했다.
2425,이어 우크라이나에 대한 지원 중국의 도전에 대한 대응 이란의 핵무기 저지 지속 가능하고 적당한 가격의 에너지 공급 확보 등 글로벌 도전에 대한 양국 정부 간 긴밀한 협력을 이어가기로 했다고 전했다.
2426,영국 총리실은 또한 에너지 기술 및 제조 공급망 측면에서 독재 국가에 대한 과도한 의존을 끝낼 필요가 있다는 점을 두 정상이 강조했다고 전했다.
2427,러시아에 대한 에너지 의존도를 줄이고 민주주의 국가에서 유입되는 재생 에너지 및 기타 형태의 에너지 양을 늘리기 위한 노력을 배가하겠다는 합의도 내놨다.
2428,아울러 에이즈 결핵 말라리아 퇴치를 위한 글로벌 펀드에 대한 지속적인 지원의 중요성도 언급했다.
2429,아일랜드섬 내의 자유로운 인적·물적 왕래를 보장하는 벨파스트 협약(굿 프라이데이 협약)의 이익을 보호하기 위한 공동의 약속도 확인했다.
2430,영국과 유럽연합(EU)은 브렉시트(영국의 EU 탈퇴) 이후에도 아일랜드와 영토가 맞닿은 특수성으로 인해 영국 영토인 북아일랜드를 EU 단일시장에 남겨두기로 했지만 현재 이 협약 준수 여부를 놓고 영국과 EU가 갈등을 빚고 있다.
2431,co. kr (세종연합뉴스) 박용주 기자 정부가 나라살림의 건전성을 규율하는 재정준칙을 법 통과 즉시 시행하는 방안을 추진한다.
2432,재정준칙의 적용 예외는 전쟁과 대규모 재난 경기침체 등 위기 상황으로 한정한다.
2433,재정준칙은 나라살림의 건전성을 나타내는 지표가 일정 수준을 넘지 않도록 관리하는 규범이다.
2434,이 기준을 넘으면 정부는 재정건전화 대책을 마련해 지표를 원래 수준으로 돌려놔야 한다.
2435,새 정부는 재정수지 기준을 통합재정수지보다 엄격한 관리재정수지로 준용하기로 했다.
2436,재정수지는 정부가 거둬들인 재정의 수입(세입)과 지출(세출)의 차이 즉 나라살림을 의미한다.
2437,총수입에서 총지출을 뺀 통합재정수지와 여기서 국민연금 등 사회보장성기금을 차감한 관리재정수지가 있는데 현재 사회보장성 기금에서 흑자가 나는 우리나라는 관리재정수지가 더 깐깐한 기준이다.
2438,(기획재정부 제공) 정부는 재정준칙의 법적 근거도 기존 안인 시행령보다 격상된 법률(국가재정법)에 담기로 했다.
2439,재정준칙에 예외를 적용할 수 있는 상황은 전쟁과 대규모 재해 경기침체 등 위기 상황으로 한정했다.
2440,즉 추경을 편성할 만큼 심각한 위기 상황에서만 재정준칙상 예외를 적용해준다는 것이다.
2441,예외사유가 소멸하면 다음에 편성하는 본예산부터 재정준칙은 즉시 재적용한다.
2442,(기획재정부 제공) 세입이 예산을 초과하거나 지출이 당초의 세출예산에 미달할 때 발생하는 세계잉여금은 부채를 상환하는 데 더 쓰기로 했다.
2443,추경호 부총리는 건전한 재정은 다시 도약하는 대한민국을 만들고 함께 잘사는 국민의 나라를 만들어 가기 위한 경제운용의 첫 단추라면서 건전 재정 기조 확립을 위해 재정 총량을 통제하고 관리하는 재정준칙 법제화는 꼭 필요하다고 말했다.
2444,윤 대통령은 이날 국회에서 가진 내년도 예산안 시정연설에서 우리 정부는 재정 건전화를 추진하면서도 서민과 사회적 약자들을 더욱 두텁게 지원하는 약자 복지를 추구하고 있다며 이같이 밝혔다.
2445,더불어민주당은 검찰의 대장동 수사를 정치보복으로 규정하고 이날 윤 대통령의 시정연설을 보이콧했다.
2446,전 세계적인 고물가 고금리 강달러의 추세 속에서 금융시장의 변동성은 커지고 경제의 불확실성은 높아졌습니다.
2447,재정건전성을 유지하면서 금융 안정성과 실물 경제 성장을 도모하는 나라와 그렇지 못한 나라 간의 국제신인도 격차가 확대되고 있습니다.
2448,산업과 자원의 무기화 그리고 공급망의 블록화라는 세계적인 흐름 속에서 가치를 공유하는 국가들과의 협력이 무엇보다 중요해졌습니다.
2449,북한은 최근 유례없는 빈도로 탄도미사일 발사를 비롯한 위협적인 도발을 계속하고 있습니다.
2450,이는 유엔 안보리 결의에 대한 중대한 위반이자 국제사회에 대한 정면 도전입니다.
2451,우리 국민이 안심하고 일상을 영위할 수 있도록 한미 연합방위태세와 한미일 안보협력을 통해 압도적인 역량으로 대북 억제력을 강화할 것입니다.
2452,경제와 안보의 엄중한 상황을 극복해 나가기 위해서는 여야가 따로 있을 수 없습니다.
2453,물가 상승의 충격이 취약계층과 사회적 약자에게 전가되지 않도록 공공임대주택의 임대료 동결을 연장한 것을 비롯해서 연료비 식료품비 생필품비도 촘촘하게 지원하는 한편 장바구니 물가를 챙겼습니다.
2454,폭우와 재난으로 인한 피해복구와 지원에도 매진하여 서민들의 일상 회복에 최선을 다했습니다.
2455,나아가 우리 경제의 미래 먹거리를 찾기 위한 산업의 고도화 미래 전략산업의 육성에도 박차를 가하고 있습니다.
2456,이번에 정부가 제출한 예산안에는 우리 정부가 글로벌 복합위기에 어떻게 대응할 것이며 어떻게 민생현안을 해결해 나갈 것인지그 총체적인 고민과 방안을 담았습니다.
2457,세계적인 고금리와 금융 불안정 상황에서 국가 재정의 건전한 관리와 국제신인도 확보가 무엇보다 중요합니다.
2458,뿐만 아니라 경제 성장과 약자 복지의 지속 가능한 선순환을 위해서 국가재정이 건전하게 버텨주는 것이 매우 중요합니다.
2459,공공부문부터 솔선하여 허리띠를 바짝 졸라맸고 이렇게 절감한 재원은 서민과 사회적 약자 보호 민간 주도의 역동적 경제 지원 국민 안전과 글로벌 리더 국가로서의 책임 강화에 투입하고자 합니다.
2460,사랑하는 국민 여러분 그리고 존경하는 의원 여러분 그리고 이 자리에 함께해주신 대법원장님 헌법재판소장님 선거관리위원장님 그리고 감사원장님.
2461,경제가 어려울수록 더 큰 어려움을 겪는 사회적 약자를 보호하는 것은 국가의 기본적 책무입니다.
2462,우리 정부는 재정 건전화를 추진하면서도 서민과 사회적 약자들을 더욱 두텁게 지원하는 약자 복지를 추구하고 있습니다.
2463,어르신들께는 기초연금을 인상하고 양질의 민간·사회 서비스형 일자리를 확대해서 안정적인 노후생활을 지원하겠습니다.
2464,생활물가 상승으로 인한 서민들의 필수 생계비와 장바구니 부담을 덜어 드리기 위한 예산도 적극 반영하였습니다.
2465,밀 수산물 등 주요 농·축·수산물의 비축을 확대해서 수급 불안에 선제적으로 대응하는 한편 중·소농의 공익직불금 지급 확대 비료 사료 등의 구매자금 지원을 통해 농가 생산비 부담도 경감하겠습니다.
2466,첨단전략산업과 과학기술을 육성하고 중소·벤처 기업을 지원함으로써 새로운 성장기반을 구축하겠습니다.
2467,원전 수출을 적극 지원하고 소형모듈원자로(SMR)와 원전 해체기술 개발 등 차세대 기술의 연구개발을 지원하겠습니다.
2468,소상공인들이 코로나 여파에서 완전히 벗어나 다시 뛸 수 있도록 채무조정과 재기 지원 등에 재정을 추가 투입할 것입니다.
2469,청년 농업인에 대한 영농정착지원금 맞춤형 농지와 금융지원 등을 패키지로 제공해서 농업혁신을 주도할 수 있도록 돕겠습니다.
2470,보행자 교통안전을 위한 횡단보도 조명 등 시설 개선 어린이 보호구역 무인 단속 장비 확대 등을 통해 생활 속 안전도 꼼꼼하게 챙겨 가겠습니다.
2471,튼튼한 국방력과 일류 보훈 장병 사기진작을 통해 누구도 넘볼 수 없는 강력한 국가를 만들겠습니다.
2472,UN 연설에서도 밝혔듯이 국제사회에 책임 있게 기여하지 않고서는 우리의 국익도 제대로 지켜내기 어려운 것이 엄연한 현실입니다.
2473,이를 통해 해외 긴급구호 지원과 저개발국과 개도국을 대상으로 원조를 확대할 것이며 글로벌 보건 안보와 백신 개발 지원에 주도적 역할을 수행해 나가겠습니다.
2474,존경하는 국민 여러분 김진표 국회의장님과 의원 여러분 대법원장님 헌법재판소장님 선거관리위원장님 그리고 감사원장님.
2475,예산안은 우리 대한민국이 나아가야 할 방향을 담은 지도이고 국정 운영의 설계도입니다.
2476,정부가 치열한 고민 끝에 내놓은 예산안은 국회와 함께 머리를 맞댈 때 완성할 수 있을 것입니다.
2477,우리 경제를 둘러싼 불확실성이 지속되고 있는 시기에 국회에서 법정기한 내 예산안을 확정하여 어려운 민생에 숨통을 틔워주고미래 성장을 뒷받침해 주시길 기대합니다.
2478,나렌드라 모디 인도 총리는 정부가 주관한 스승의 날 기념 행사에서 특별한 소감을 전했다.
