,sentence
968,국회사진기자단더불어민주당 이재명 대표는 어제 생중계로 진행된 비상경제민생회의에 대해 비상도 경제도 민생도 없었다고 혹평했습니다.
969,이 대표는 대구 매천시장 인근에서 진행된 최고위 회의에서 모두 아는 것처럼 민생경제가 혹독한 시련의 터널로 접어들었다.
970,물가 환율 이자 부담에 더해 김진태발 금융위기 때문에 자금시장이 엄청난 혼란에 빠졌다며 이같이 말했습니다.
971,이어 이럴 때일수록 장밋빛 전망을 하고 자화자찬하고 펀더멘탈 문제없다고 하던 IMF 당시 당국자 발언을 반복할 게 아니라 위기를 인정하고 심각성을 인지해서 실효적인 대책을 반드시 신속하게 만들어내야 한다고 지적했습니다.
972,이 대표는 또 비상한 시기에 위기의식을 가지고 과감하고 선제적인 대책을 내놓도록 해야 퍼펙트스톰을 대비할 수 있다며 정부가 리스크를 감당하고 리스크를 완화 해소해야 한다고 강조했습니다.
973,그러면서 리스크를 해소해야 할 정부가 경제리스크의 중심이 돼서는 결코 안 된다며 정쟁에 빠져서 정치 보복 야당 탄압에 국가 역량을 소모할 게 아니고 초당적 정치로 국가적 위기를 넘어가겠다는 결단이 필요하다고 꼬집었습니다.
974,또 민생경제위기 돌파를 위해서 대통령이 직접 대화에 나설 것을 다시 한 번 촉구한다고 덧붙였습니다.
975,대구 매천시장 화재에 관련해서도 예측되는 화재 피해를 막지 못한다는 건 결국 정부의 당국의 충분한 관심 또 정책 예산 투자가 부족했기 때문이라며 전통시장의 현대화와 화재 예방을 위한 시설 개선 등을 위해 힘쓰겠다고 밝혔습니다.
976,윤 대통령은 회의를 시작하면서 오늘 회의는 어떻게 하면 경제를 활성화할 수 있느냐 하는 경제활성화 추진전략과 그 점검을 하고 우리 모두 함께 논의하는 회의로 진행하겠다고 밝혔다.
977,윤 대통령은 지금 전 세계적인 고금리에 따라서 금융시장의 변동성과 실물경제의 불확실성이 높아가고 있다며 정부는 제일 먼저 물가 관리를 통해서 실질임금의 하락을 방지하고 서민 생활의 안정을 꾀하는 것을 가장 중요한 경제정책으로 삼았다고 말했다.
978,이어 고금리에 따라서 가계와 기업 그리고 일부 금융 관련 회사들의 부실을 미리 예방하기 위한 여러 가지 금융지원책과 시장 안정화 대책도 내놨다며 미래 먹거리 투자를 위한 여러 가지 계획의 수립과 그 실천에도 매진해 왔다며 소개했다.
979,또 반도체 초격차를 유지하기 위해서 반도체 전문 인력을 공급하는 방안 우리 정부의 행정서비스를 격상시키고 또 우리 디지털데이터 경제 활력을 불어넣기 위한 디지털 플랫폼 정부를 추진하는 방안 그리고 다양한 항공우주 바이오 이런 첨단 부문에 대한 연구·개발 투자 계획도 해 왔다고 설명했다.
980,윤 대통령은 마지막으로 다소 미흡한 점이 있다고 하더라도 장관들께서 그동안 생각하고 준비한 이런 추진전략들을 좀 잘 좀 말씀을 해달라며 너무 긴장하지 말고 국민들께 진정성 있게 솔직하게 하시면 될 것 같다고 덧붙였다.
981,촬영 강성철 (여수연합뉴스) 강성철 기자 해외 판로 개척이 어려운 전남 중소기업들이 한상(韓想) 네트워크를 활용한 수출 기회를 잡았다.
982,러시아에서 온 신광희 코라 대표는 고급 식당 등에 공급할 품질 좋은 제품이라서 바로 계약을 체결했다며 반응이 좋으면 수입량을 더 늘릴 계획이라고 말했다.
983,한인 바이어들은 품질이 좋은데도 현지화가 부족한 제품에 대해서는 조언을 아끼지 않았다.
984,미국 디트로이트에서 온 김동언 아이텍 회장은 식품이나 화장품을 미국으로 수출하려면 식품의약국(FDA) 승인부터 받아야 하는 데 이 부분을 놓친 기업 등에 필요한 절차를 안내했다고 말했다.
985,기능성화장품을 선보인 록바이오텍의 이상록 대표는 지난해 첫 참가에서 태국 수출 성과를 냈기에 매번 참가하려고 한다며 한인 바이어들은 말도 잘 통하고 현지 사정에도 정통해 든든하다고 기뻐했다.
986,이번 상담회를 준비한 장영식 월드옥타 회장은 회원들에게 상담회에 참여하는 기업들의 정보를 사전에 제공해 실질적인 성과를 낼 수 있도록 준비했다며 상담회를 계기로 많은 중소기업이 세계로 뻗어나가길 바란다고 밝혔다.
987,우 의원은 이날 CBS 라디오 김현정의 뉴스쇼와 인터뷰에서 지금 대한민국의 가장 큰 위기는 김진태발 자금 경색 가능성인데 그러면 이 대책을 내놔야지 LTV 얘기를 하고 있다며 이같이 말했다.
988,우 의원은 전날 진행된 정부 비상경제장관회를 두고 부처별로 쭉 PPT를 갖고 보고했다.
989,이런 걸 보고회라고 한다며 불안에 잠긴 국민들 주식이나 채권에 투자하고 내 집 마련해서 (가격이) 떨어지냐 안 떨어지냐 집을 어떻게 사지 이런 분들이 볼 때 너무 한가해 보인다고 했다.
990,이어 우 의원은 대통령이 이렇게 경제를 모르는데 이렇게 회의를 진행하니 큰일이 났구나 오히려 걱정이 더 커졌다고 우려했다.
991,민주당 전 비상대책위원장을 지낸 우 의원은 제가 비대위원장 때 가장 했던 말이 정치보복에 올인하지 말고 민생과 경제에 올인하라였다.
992,그러면서 우 의원은 문제는 회의하는 모습을 보여주는 게 아니다라며 중요한 건 국민이 안심할 만한 대책을 내놓는 것이라고 조언했다.
993,우 의원은 김진태 강원도 지사가 레고랜드 사태 이후 베트남 해외 출장을 간 것에 대해서도 지금 한가하게 관광 정책 회의에 갈 때냐며 피가 마르는 기업과 그 구서원들은 망하냐 마냐 분초를 다투고 있는데 농담이나 찍찍하는 회의하고 누구는 관광·회의하러 가는 것이 너무 답답하다고 강하게 비판했다.
994,우크라이나 전쟁으로 급등한 에너지 비용 지원과 임신·출산 여성 지원 중소기업 임금 상승 지원 등이 대책에 포함됐다.
995,현재 시행하고 있는 휘발유 가격 상승 억제를 위한 보조금 지급도 지속한다.
996,기시다 총리는 “최우선으로 해야 할 것은 물가상승에 맞춘 임금인상이라며 내년 춘투가 “성장과 분배의 선순환에 진입이 판가름난다고 말했다.
997,기시다 총리는 사용자 단체인 게이단렌 노동자 단체인 렌고를 아우르는 가이드라인을 만드는 등 “노사의 기운 양성에 전력을 다하겠다고 말했다.
998,이 밖에 일본 정부는 고용을 확대하기 위해 첨단 반도체 배터리 로봇 등의 분야에 투자하는 방안도 종합경제대책에 포함됐다.
999,엔화 약세 속에서 외국인 관광객을 유치하기 위해 히메지성 천수각 특별 공개 문화재 보고인 쇼소인(정창원) 이벤트 등도 추진하기로 했다.
1000,종합경제대책은 집권 자민당과 세계평화통일가정연합(옛 통일교·이하 가정연합) 유착 논란으로 지지율이 하락하면서 궁지에 몰린 기시다 후미오 일본 총리가 의욕적으로 내놓은 정책이다.
1001,일본은행은 이날 금융정책결정회의를 열고 정부의 이 같은 경제 정책을 뒷받침하기 위해 양적완화를 당분간 계속하기로 했다.
1002,주요 선진국들이 금리를 빠르게 올리는 상황에서 일은만 양적완화를 계속하는 것에 대한 우려가 언론을 통해 제기됐다.
1003,일아사히신문은 이번 대책을 두고 “대규모 재정출동(재정지출)은 결과적으로 물가고에 한층 더 박차를 가해 버리는 효과가 있다며 “지금의 물가상승은 우크라이나 전쟁으로 인한 자원 곡물 제품공급이 국제적으로 부족한 것이 원인인데 이번 대책으로 정부 수요까지 높아지면 국내 물가를 한층 높여버릴 가능성도 있다고 지적했다.
1004,기시다 총리는 “국민의 목소리를 받아들여 결과를 내고 그 결과로 국민의 신뢰를 회복하겠다고 말했다.
1005,윤 대통령은 쇼나 연출 없이 자연스럽게 진행될 것이라면서 경제 활성화 위한 정부의 고민에 국민이 공감하길 바란다고 설명했습니다.
1006,국가정보원 조상준 전 기조실장이 사의를 표한 건 일신상 이유라고 설명했습니다.
1007,앵커기자회견이나 공식 행사가 아닌 대통령 주재 회의를 생중계하는 건 굉장히 이례적인 것 같습니다.
1008,윤 대통령이 직접 의의를 설명했다고요?기자네 윤석열 대통령은 오늘 출근길 약식 회견에서 경제활동 하는 분들이 위축되지 않고 미래에 대한 희망을 가질 수 있도록 여러 지원과 촉진방안을 설명할 거라고 말했습니다.
1009,과거 정부가 경제를 견인하던 방식은 아니고 시장과 공정경쟁 시스템 안에서 자율적으로 굴러가도록 규제를 푸는 게 윤석열 정부의 원칙이지만 동시에 경제가 어려울 땐 정부가 뒤에서 밀어주는 다양한 실물 정책이 필요하다고 설명했습니다.
1010,윤 대통령은 리허설도 없었고 미흡한 점도 있겠지만 정부의 고민을 나누고 국민이 공감하길 바란다고 밝혔습니다 발언 들어보시죠.
1011,윤석열 / 대통령 : 쇼를 연출하거나 이런 거는 절대 하지 말라고 해놨으니 자연스럽게 진행될 거고 정부가 우리 경제활동을 활성화하기 위해서 어떤 고민을 하고 있는지 그런 점만 국민들께서 공감을 하시면 되지 않겠나 생각하고….
1012,오늘 회의를 통째로 공개하자는 건 윤 대통령 뜻이 강했던 것으로 전해졌는데요.
1013,먼저 추경호 경제부총리가 큰 틀에서 경제 활성화 추진전략을 보고하고 이어 주력산업 수출전략 해외건설·인프라 수주 확대 중소·벤처기업 지원 관광·콘텐츠산업 활성화 디지털·헬스케어 산업 발전 방안 등에 대한 심도 있는 토론이 진행될 예정입니다.
1014,장관들 발표와 윤 대통령의 즉석 문답 지시사항도 즉석에서 나올 것으로 보이는데요.
1015,대통령실 관계자는 YTN에 개괄적인 질문과 모범 답안 등 일종의 예비 시나리오를 준비하려고 했지만 윤 대통령이 내가 원하는 건 그런 게 아니다 국민에게 날것 그대로를 가감 없이 보여주자고 해서 따로 각본도 없다고 설명했습니다.
1016,앵커윤 대통령의 최측근으로 꼽혔던 조상준 전 국정원 기조실장이 어제 면직 처리된 것에 대한 발언도 있었죠?기자네 윤 대통령은 일신상의 이유라 공개하기가 조금 그렇다고 말했습니다.
1017,출근길 면직 사유를 구체적으로 설명해 달라는 취재진 질문에 이렇게 말하면서 중요한 직책이기 때문에 계속 과중한 업무를 감당해나가는 것이 맞지 않겠다 해서 본인의 스타일을 수용한 것이라고 설명했습니다.
1018,또 공적인 것이라면 궁금해하시는 분들한테 말씀을 드릴 텐데 개인적인 일이라고 덧붙였습니다.
1019,후임 기조실장도 곧 임명할 뜻을 밝혔는데 윤 대통령은 원래 기조실장 후보도 있었고 또 필요한 공직 후보자 검증을 좀 해놨기 때문에 업무가 자연스럽게 연결될 수 있도록 신속하게 할 생각이라고 말했습니다.
1020,후임으로는 김남우 전 서울 동부지검 차장검사가 유력한 것으로 알려졌습니다.
1021,비슷한 시각 국정원도 보도자료를 통해 조 전 실장이 본인의 건강문제 등 일신상의 사유로 사의를 표명했다고 밝혔습니다.
1022,면직 배경에 대한 억측이 많다면서 일부 언론에서 사직 배경으로 내부 인사 갈등설 등 각종 소문을 보도한 건 사실무근이라고 반박했습니다.
1023,정부의 민간 지원 필요성을 강조하면서 “산업 증진과 수출 촉진을 위해 모두 다 같이 뛴다는 자세로 일해주길 당부한다고 전 부처의 ‘산업부화’도 주문했다.
1024,‘경제활성화 추진전략 및 점검회의’라는 제목 아래 윤 대통령이 모두 발언과 마무리 발언을 하고 그 사이 추경호 부총리 겸 기획재정부 장관 등 관계 부처 장관과 대통령실 참모진이 주제별로 발제하고 논의하는 형태로 이뤄졌다.
1025,윤 대통령은 “우리 정부의 기본적인 정책 방향은 공정한 시장질서 하에서 기업들이 창의와 자율로써 경영활동을 해나갈 수 있도록 시스템 관리를 한다는 것이라고 했다.
1026,정부 역할에 대해서는 전통 시장의 냉·난방 시스템과 엘리베이터 설치 등을 들어 “정부 역할은 이렇게 추위와 비바람에도 원활하게 상거래할 수 있는 하드웨어와 소프트웨어를 만들어주는 것이라고 했다.
1027,민간 기업 중심의 경제와 규제 완화로 경제 활성화를 이룬다는 정부 경제정책 기조를 재확인했다.
1028,윤 대통령은 “모든 부처가 국방부는 방위산업부로 농림축산식품부는 농림산업부로 건설교통부(국토교통부)는 규제기관이라기보다 건설교통산업부로 문화체육관광부 역시 문화산업부로 (인식해야 한다)고 했다.
1029,해외건설 수주에 이어 나온 국내 부동산 시장 해법 논의는 규제완화에 초점을 맞췄다.
1030,채권시장 경색을 부른 강원도의 레고랜드 채권 불이행 사태에 대한 언급은 나오지 않았다.
1031,이날 회의는 중간중간 웃음이 나오는 등 대체로 화기애애한 분위기로 진행됐다.
1032,제한된 시간 속에 주제별 토론보다는 부처 장관의 보고와 사전에 조율된 유관부처 협조 요청이 두드러졌다.
1033,김은혜 대통령실 홍보수석은 서면 브리핑에서 이번 회의가 “아무리 어려움이 있어도 국민이 희망의 끈을 놓지 않으시도록 정부 각 부처가 힘을 모아야 한다는 윤 대통령의 뜻에 따라 이뤄졌다고 했다.
1034,윤 대통령이 회의를 전후로 “위기와 기회는 동전의 양면과도 같다며 “이번 기회를 계기로 각 부처가 그동안 추진해온 경제활성화 대책을 국민께 소상히 보고하고 불확실성을 해소할 수 있기를 기대한다고 말했다고 김 수석은 전했다.
1035,윤 대통령은 이날 용산 대통령실 청사에서 TV로 생중계된 비상경제민생회의 모두발언에서 오늘 회의는 어떻게 하면 경제를 활성화할 수 있느냐 하는 경제활성화 추진전략과 그 점검을 하고 우리 모두 함께 논의하는 회의로 진행하겠다고 밝혔다.
1036,윤 대통령은 지금 전 세계적인 고금리에 따라서 금융시장의 변동성과 실물경제의 불확실성이 높아가고 있다며 정부는 제일 먼저 물가 관리를 통해서 실질임금의 하락을 방지하고 서민 생활의 안정을 꾀하는 것을 가장 중요한 경제정책으로 삼았다고 말했다.
1037,이어 고금리에 따라서 가계와 기업 그리고 일부 금융 관련 회사들의 부실을 미리 예방하기 위한 여러 가지 금융지원책과 시장 안정화 대책도 내놨다며 미래 먹거리 투자를 위한 여러 가지 계획의 수립과 그 실천에도 매진해 왔다며 소개했다.
1038,또 반도체 초격차를 유지하기 위해서 반도체 전문 인력을 공급하는 방안 우리 정부의 행정서비스를 격상시키고 또 우리 디지털데이터 경제 활력을 불어넣기 위한 디지털 플랫폼 정부를 추진하는 방안 그리고 다양한 항공우주 바이오 이런 첨단 부문에 대한 연구·개발 투자 계획도 해 왔다고 설명했다.
1039,윤 대통령은 마지막으로 다소 미흡한 점이 있다고 하더라도 장관들께서 그동안 생각하고 준비한 이런 추진전략들을 좀 잘 좀 말씀을 해달라며 너무 긴장하지 말고 국민들께 진정성 있게 솔직하게 하시면 될 것 같다고 부연했다.
1040,사진공동취재단윤 대통령은 “경제와 안보의 엄중한 상황을 극복해 나가기 위해서는 여야가 따로 있을 수 없다며 내년도 예산안에 대한 야당의 협조를 촉구했다.
1041,윤 대통령은 “전 세계적인 고물가 고금리 강달러 추세 속에서 금융시장의 변동성은 커지고 경제의 불확실성은 높아졌다며 “취약계층과 사회적 약자들이 입는 고통은 점점 커지고 있다고 했다.
1042,이어 “재정 건전성을 유지하면서 금융 안전성과 실물 경제 성장을 도모하는 나라와 그렇지 못한 나라 간의 국제신인도 격차가 확대되고 있다며 “산업과 자원의 무기화 그리고 공급망의 블록화라는 세계적인 흐름 속에서 가치를 공유하는 국가들과의 협력이 무엇보다 중요해졌다고 말했다.
1043,그는 “북한은 최근 유례없는 빈도로 탄도미사일 발사를 비롯해 위협적인 도발을 계속하고 있다며 “이는 유엔 안보리 결의에 대한 중대한 위반이자 국제사회에 대한 정면 도전이라고 북한을 비판했다.
1044,윤 대통령은 절감한 재원은 ▲ 서민과 사회적 약자 보호 ▲민간 주도의 역동적 경제지원 ▲국민 안전과 글로벌 리더 국가로서의 책임 강화에 투입할 것이라고 밝혔다.
1045,윤 대통령은 장애인과 한부모 가족에 대한 맞춤 지원을 강화할 것이라고 전했다.
1046,“공공부문 구조조정…약자 복지·미래 투자·강한 국방 투입윤 대통령은 또 첨단전략산업 및 과학기술 육성 등을 통한 미래 성장동력을 위한 투자 계획도 밝혔다.
1047,이어 “무너진 원자력 생태계 복원이 시급하다며 “원전 수출을 적극 지원하고 소형모듈원자로(SMR) 원전 해체 기술 개발 등 차세대 기술의 연구개발을 지원하겠다고도 했다.
1048,윤 대통령은 “튼튼한 국방력과 일류 보훈 장병 사기진작을 통해 누구도 넘볼 수 없는 강한 국가를 만들겠다고도 밝혔다.
1049,이어 “이를 통해 해외 긴급구호 지원과 저개발국과 개도국을 대상으로 원조를 확대할 것이며 글로벌 보건 안보와 백신 개발 지원에 주도적 역할을 수행해 나갈 것이라고 강조했다.
1050,윤 대통령은 “예산안은 우리 대한민국이 나아가야 할 방향을 담은 지도이고 국정 운영의 설계도라며 “정부가 치열한 고민 끝에 내놓은 예산안은 국회와 함께 머리를 맞댈 때 완성될 수 있을 것이라고 말했다.
1051,전 세계적인 고물가 고금리 강달러의 추세 속에서 금융시장의 변동성은 커지고 경제의 불확실성은 높아졌습니다.
1052,재정건전성을 유지하면서 금융 안정성과 실물 경제 성장을 도모하는 나라와 그렇지 못한 나라 간의 국제신인도 격차가 확대되고 있습니다.
1053,산업과 자원의 무기화 그리고 공급망의 블록화라는 세계적인 흐름 속에서 가치를 공유하는 국가들과의 협력이 무엇보다 중요해졌습니다.
1054,북한은 최근 유례없는 빈도로 탄도미사일 발사를 비롯한 위협적인 도발을 계속하고 있습니다.
1055,이는 유엔 안보리 결의에 대한 중대한 위반이자 국제사회에 대한 정면 도전입니다.
1056,우리 국민이 안심하고 일상을 영위할 수 있도록 한미 연합방위태세와 한미일 안보협력을 통해 압도적인 역량으로 대북 억제력을 강화할 것입니다.
1057,경제와 안보의 엄중한 상황을 극복해 나가기 위해서는 여야가 따로 있을 수 없습니다.
1058,물가 상승의 충격이 취약계층과 사회적 약자에게 전가되지 않도록 공공임대주택의 임대료 동결을 연장한 것을 비롯해서 연료비 식료품비 생필품비도 촘촘하게 지원하는 한편 장바구니 물가를 챙겼습니다.
1059,폭우와 재난으로 인한 피해복구와 지원에도 매진하여 서민들의 일상 회복에 최선을 다했습니다.
1060,나아가 우리 경제의 미래 먹거리를 찾기 위한 산업의 고도화 미래 전략산업의 육성에도 박차를 가하고 있습니다.
1061,이번에 정부가 제출한 예산안에는 우리 정부가 글로벌 복합위기에 어떻게 대응할 것이며 어떻게 민생현안을 해결해 나갈 것인지 그 총체적인 고민과 방안을 담았습니다.
1062,세계적인 고금리와 금융 불안정 상황에서 국가 재정의 건전한 관리와 국제신인도 확보가 무엇보다 중요합니다.
1063,뿐만 아니라 경제 성장과 약자 복지의 지속 가능한 선순환을 위해서 국가재정이 건전하게 버텨주는 것이 매우 중요합니다.
1064,공공부문부터 솔선하여 허리띠를 바짝 졸라맸고 이렇게 절감한 재원은 서민과 사회적 약자 보호 민간 주도의 역동적 경제 지원 국민 안전과 글로벌 리더 국가로서의 책임 강화에 투입하고자 합니다.
1065,사랑하는 국민 여러분 그리고 존경하는 의원 여러분 경제가 어려울수록 더 큰 어려움을 겪는 사회적 약자를 보호하는 것은 국가의 기본적 책무입니다.
1066,우리 정부는 재정 건전화를 추진하면서도 서민과 사회적 약자들을 더욱 두텁게 지원하는 ‘약자 복지’를 추구하고 있습니다.
1067,어르신들께는 기초연금을 인상하고 양질의 민간·사회 서비스형 일자리를 확대하여 안정적인 노후생활을 지원하겠습니다.
1068,생활물가 상승으로 인한 서민들의 필수 생계비와장바구니 부담을 덜어 드리기 위한 예산도 적극 반영하였습니다.
1069,밀 수산물 등 주요 농·축·수산물의 비축을 확대하여 수급 불안에 선제적으로 대응하는 한편중·소농의 공익직불금 지급 확대 비료 사료 등의 구매자금 지원을 통해 농가 생산비 부담도 경감하겠습니다.
1070,첨단전략산업과 과학기술을 육성하고 중소·벤처 기업을 지원함으로써새로운 성장기반을 구축하겠습니다.
1071,원전 수출을 적극 지원하고 소형모듈원자로(SMR) 원전 해체기술 개발 등 차세대 기술의 연구개발을 지원하겠습니다.
1072,소상공인들이 코로나 여파에서 완전히 벗어나 다시 뛸 수 있도록 채무조정 재기 지원 등에 재정을 추가 투입할 것입니다.
1073,청년 농업인에 대한 영농정착지원금 맞춤형 농지 금융지원 등을 패키지로 제공하여 농업혁신을 주도하도록 하겠습니다.
1074,보행자 교통안전을 위한 횡단보도 조명개선 어린이 보호구역 무인 단속 장비 확대 등을 통해 생활 속 안전도 꼼꼼히 챙기겠습니다.
1075,튼튼한 국방력과 일류 보훈 장병 사기진작을 통해 누구도 넘볼 수 없는 강한 국가를 만들겠습니다.
1076,UN 연설에서도 밝혔듯이 국제사회에 책임있게 기여하지 않고서는 우리의 국익조차 제대로 지켜내기 어려운 것이 엄연한 현실입니다.
1077,이를 통해 해외 긴급구호 지원과 저개발국과 개도국을 대상으로 원조를 확대할 것이며 글로벌 보건 안보와 백신 개발 지원에 주도적 역할을 수행해 나갈 것입니다.
1078,존경하는 국민 여러분김진표 국회의장님과 의원 여러분예산안은 우리 대한민국이 나아가야 할 방향을 담은 지도이고 국정 운영의 설계도입니다.
1079,정부가 치열한 고민 끝에 내놓은 예산안은 국회와 함께 머리를 맞댈 때 완성될 수 있을 것입니다.
1080,우리 경제를 둘러싼 불확실성이 지속되고 있는 시기에 국회에서 법정기한 내 예산안을 확정하여 어려운 민생에 숨통을 틔워주고 미래 성장을 뒷받침해 주시길 기대합니다.
1081,한민족 경제 네트워크 구축 및 활용이라는 슬로건 아래 개최되는 이 대회는 세계한인무역협회(월드옥타·회장 장영식)와 국가기간뉴스통신사 연합뉴스(사장 성기홍)가 공동으로 주최한다.
1082,개회식은 월드옥타 홍보영상 상영 장영식 회장 개회사 성기홍 사장·김영록 전라남도 도지사·정기명 여수시장 환영사 이원욱 국회 세계한인경제포럼 대표의원 축사 단체 및 개인 표창 환영 만찬 등의 순으로 진행됐다.
1083,이 자리에는 이원욱·김회재 더불어민주당 국회의원 김동연 경기도지사 문동민 산업통상자원부 무역투자실장 김영규 여수시의회 의장 전춘우 코트라 중소중견기업본부장 등이 참석해 자리를 빛냈다.
1084,월드옥타의 차봉규 이사장 이마태오 수석부회장 김성학·남기학·김원호 감사 조병태·이영현·서진형·천용수·고석화·김우재·박기출·하용화 명예회장 등도 함께했다.
1085,또한 모국의 중소기업과 소통으로 화합하고 ESG(환경·사회·지배구조) 경영을 통한 협회의 시스템을 혁신해 더 나은 단체로 성장해나가겠다고 역설했다.
1086,이어 희망과 불안 낙관과 비관이 교차하는 현 지구촌 경제 상황을 극복하는데 재외동포 최대 규모의 경제단체인 월드옥타가 든든한 버팀목이 돼줄 것으로 확신한다고 했다.
1087,김영록 지사는 환영사에서 낯선 이국땅에서 어려움을 이겨내고 세계시장에서 성공의 역사를 써온 월드옥타 회원 여러분 덕분에 대한민국이 선진국으로 이름을올릴 수 있었다라고 감사의 뜻을 표했다.
1088,이어 최근 전라남도는 에너지와 우주항공 등 첨단전략 산업도시 K-관광의 세계화를 선도하고 있다며 전라남도 방문의 해를 맞아 기업하기 좋은 전남을 만드는 데 최선을 다하겠다라고 덧붙였다.
1089,이원욱 의원은 세계 경제 위기 상황에서도 월드옥타 회원과 국내 기업인들이 합심해 노력한다면 대한민국이 세계를 선도하는 데 큰 도움이 될 것이라고 축하의 말을 전했다.
1090,개막식에 앞서 김춘진 한국농수산식품유통공사(aT) 사장은 지속가능한 미래 혁신이 답이다라는 주제로 기조 강연을 했다.
1091,(서울연합뉴스) 박영석 기자 미국 경제가 올해 들어 첫 플러스 성장을 기록하면서 기술적 경기침체 상태에서 벗어났다.
1092,사진 출처 연합뉴스 더불어민주당이 레고랜드 사태와 한국전력 채권 발행의 문제점을 연일 파고들고 있다.
1093,현 정부의 경제정책 무능을 공격하기 위한 의도로 보이지만 안정을 찾아가고 있는 시장에 혼선을 부추긴다는 지적이 나온다.
1094,이 같은 민주당의 경제위기 책임 주장을 두고 국민의힘은 레고랜드를 실제로 추진한 최문순 전 강원도지사의 문제를 덮으려고 하는 것이라고 맞받아쳤다.
1095,주호영 국민의힘 원내대표는 이날 국감 후속 대책회의를 마친 후 기자들과 만나 김진태 강원도지사의 조치도 적절했던 건 아닌 걸로 보이지만 그렇다 하더라도 민주당이 그 문제를 지적하는 건 무책임한 게 아닌가 싶고 시선 돌리기가 아닌가 싶다고 말했다.
1096,한 국민의힘 중진 의원은 경제는 말 그대로 심리인데 나라 경제를 걱정하는 척하면서 오히려 위기를 부채질하고 있는 꼴 아니냐고 말했다.
1097,홍콩 사우스차이나모닝포스트(SCMP)는 천 신임 서기가 전날 상하이시에 도착했다고 전했다.
1098,그러면서 천 서기의 발탁 배경에는 과학적 배경을 가진 사람들을 주요 직책에 앉히려는 시진핑 중국 국가주석의 전략과 맞물려 있다고 했다.
1099,상하이는 중국 관리들에게 최고 지도부로 진입하기 위한 주요 임명지로 꼽힌다.
1100,SCMP는 일부 상하이 관리들은 천 서기가 상하이와 연고가 없어 이번 인사에 대해 놀라움을 드러냈다고 전했다.
1101,그러나 전문적 지식을 가진 시 주석의 충성파인 천 서기는 시 주석의 인선에 부합한다는 평가다.
1102,셰마오쑹 칭화대 국가전략연구소 선임연구원은 천 서기가 환경보호부장을 맡은 것은 그가 일을 완수할 수 있는 능력을 갖추고 있었다는 것을 의미한다고 했다.
1103,그는 환경 목표는 당 지도부가 제시한 주요 정치적 목표로 시 주석의 정책 목표를 실행할 천지닝의 능력 역시 그가 상하이 최고 직책에 발탁된 이유일 것이라고 말했다.
1104,회의를 처음부터 끝까지 언론에 공개한 것은 이번이 처음으로 난상토론부터 화기애애한 장면까지 고스란히 언론에 노출됐다.
1105,국민들께 진정성 있게 솔직하게 하시면 될 것 같다며 격려와 함께 회의를 시작했다.
1106,V자 대형에서 짙은 남색 정장에 하늘색 넥타이 차림으로 등장한 윤 대통령을 중심으로 추경호 부총리 겸 기획재정부 장관 등 경제 관계부처 장관들이 테이블에 둘러앉았다.
1107,윤 대통령이 이날 아침 출근길 문답에서 “(회의에서) 쇼 연출은 절대 하지 말라고 해놨다고 한 만큼 회의장은 별다른 꾸밈 없이 단출했다.
1108,윤 대통령은 앞서 참모진에 이날 회의 준비 상황을 보고받으면서도 연출이나 시나리오를 일절 준비하지 말 것을 당부했다고 한다.
1109,co. kr (끝)토론 과정에서는 부처 간 공조를 구하는 장면이 수차례 연출되었으며 이 과정에서 중간중간 참석자들 사이에 농담이 오가며 자연스럽게 분위기가 누그러지기도 했다.
1110,윤 대통령이 “이렇게 모였으니 전부 기재부 장관 금융위원장에게 부처 애로사항들을 전하라고 북돋우자 각 부처 장관들의 세제지원 요청이 쏟아졌다.
1111,특히 원희룡 국토교통부 장관이 “경제부총리님께서 해외건설에 대한 패키지 금융지원과 투자에 대해서 적극 관심을 가져 달라고 하자 추 부총리가 “국토부 장관께서 제 눈을 보면서 절절하게 돈을 달라고 하셨다고 맞받아쳤고 장내에서는 웃음이 터졌다.
1112,또 이영 중소벤처기업부 장관 박보균 문화체육관광부 장관 등이 해당 부처의 정책을 설명하며 기재부의 세제 지원을 요청하자 추 부총리는 “곳간 다 떨어지겠다고 농담을 던지기도 했다.
1113,발언이 길어지며 예정된 시간을 넘길 듯했던 회의를 제시간에 끊은 것은 이날 회의 사회를 맡았던 최상목 경제수석이었다.
1114,최 수석은 회의 중간에 “논의가 뜨거워지면서 예상보다 시간이 지연되고 있다는 쪽지가 쇄도하고 있다고 말하기도 했다.
1115,윤 대통령은 마무리 발언에서 “오늘 시간이 짧아서 좀 아쉽긴 합니다만 부족하면 비공개로 더 해도 된다.
1116,그는 (정부의 역할은) 경제 활성화 방안을 촘촘히 만들어 민간부문이 더 잘 뛸 수 있도록 좋은 신발과 유니폼에 이어 더 좋은 감독과 기술을 지원해주는 것이라며 우리 경제의 기본적 방향은 공정한 시장 질서 하에 기업들이 창의와 자율로 경영활동을 하도록 시스템을 관리하는 것이라고 설명했다.
1117,이어 그러나 시장을 노상에서 에스컬레이터가 설치된 시장으로 만들면 그 시장에서 거래와 투자가 활발하게 이뤄질 수 있기 때문에 정부 역할은 추위와 비바람에도 상거래가 잘 이뤄지도록 하드웨어와 소프트웨어를 잘 만드는 것이라고 덧붙였다.
