,sentence
2814,(사진기재부)이데일리 최정희 기자 레고랜드발(發) 디폴트(채무불이행) 위험이 단기금융시장을 옥죄면서 한국은행의 기준금리 인상 기조도 흔들릴 가능성이 커지고 있다.
2815,은행들이 금중대 담보 증권으로 맡긴 국채 등을 외환파생상품 증거금 유동성 커버리지비율(LCR) 규제 등을 맞추는 데 활용하게 될 것으로 보인다.
2816,이러한 조치는 한은의 금리 인상 기조 등 통화 긴축 정책과도 배치되지 않는 수준이다.
2817,금융권에선 회사채 시장 유동성 경색 등을 해결하기 위해 ‘금융안정특별대출 제도’ 재가동을 비롯해 회사채 매입 기구(SPV) 재가동 등을 요구하고 있다.
2818,그러나 이러한 조치는 ‘돈 풀기’에 해당돼 금리를 올려 물가·환율을 잡으려는 한은의 긴축 기조와 상반돼 한은이 실행했다간 엇박자 논란이 커질 수 있다.
2819,그는 “ABCP(자산유동화기업어음) 중심으로 신용 경계감이 높아진 것은 미시적인 측면의 일이라 거시·통화정책적인 전제 조건들이 바뀌었다고 생각하진 않는다며 “CP중심의 문제이지 은행 중심의 자금순환에는 문제가 없다고 설명했다.
2820,그러나 단기 금융시장에서 유동성 경색 우려가 커지면서 한은의 금리 인상 행보에도 변화가 나타날 수 있다는 관측이 제기된다.
2821,이 총재는 수 차례 “연준과 독립돼 있지 않다고 밝혀왔으나 한미 금리 역전폭을 일정 수준으로 유지하는 것보다 국내 금융리스크에 더 적극적으로 대응할 필요성이 커졌기 때문이다.
2822,저축은행이 정기예금 금리를 급격히 올리는 것은 시중은행으로부터 금리 경쟁력을 확보하기 위해서다.
2823,저축은행은 예·적금으로 수신고를 확보해야 하는데 금리를 올리지 않으면 자금이 줄어들 우려가 커진다.
2824,저축은행 관계자는 시중은행과의 금리 차이가 크지 않거나 같으면 저축은행의 자금이 빠져나가게 된다고 말했다.
2825,신한금융은 비은행 부문에서 조달 비용이 늘어났지만 은행의 NIM 개선과 기업 대출 중심의 대출자산 성장이 이를 견인했다고 밝혔다.
2826,대폭 오른 소비자물가 상승률을 고려하면 은행에 예금을 맡긴 가계는 사실상 손해를 봤다는 의미다.
2827,은행에 예·적금을 새로 들었다면 물가 상승분만큼도 이자를 받지 못한 것이다.
2828,예금은행 저축성 수신금리는 정기 예·적금 금리로 실질금리를 구할 때 사용하는 대표적 명목금리 중 하나다.
2829,문제는 예·적금 금리가 높아졌다고 해도 물가 상승률이 더 큰 폭으로 뛰었다는 점이다.
2830,경주시 제공경북 경주시가 다양한 축제와 특별한 이벤트로 침체된 도심 상권에 활력을 불어 넣는다.
2831,경주중심상권르네상스사업추진단과 경주중심상가시장상인회가 공동 주최‧주관하는 이번 행사는 청소년 가요제&amp;댄스 페스티벌과 청소년들을 위한 진로 및 체험 박람회가 펼쳐진다.
2832,높은 물가와 경기침체 우려가 소비 증가를 누르고 있다고 말할 수 있을까요?
2833,모히니한 CEO가 말한 것처럼 높은 물가 경기침체 우려만 있는 게 아닙니다.
2834,그런데도 이 은행 CEO는 자사 고객들의 돈 쓰는 씀씀이가 계속 늘고 있다고 한 겁니다.
2835,이 은행의 최고재무책임자인 알라스테어 보스윅은 소비자들이 아주 좋은 상황인 것 같다며 소비자들이 빠른 속도로 소비하고 있고 높은 이자율에도 대출금을 갚고 있다고 말했습니다.
2836,신용카드 씀씀이를 봤을 때 높은 물가와 고금리에도 불구하고 소비자들은 지출을 줄이지 않고 있다는 걸 다시 한번 확인시켜 줬습니다.
2837,고금리로 돈 씀씀이가 줄어들 것이란 예상과 달리 대출을 늘려서라도 소비를 하고 있는 겁니다.
2838,■ 저축률은 금융위기 이후 최저…일단 쓰고 보자미국인들의 신용카드 대출이 왜 이렇게 늘고 있을까요?
2839,코로나 위기 이후 임금인상률이 높았던 데다가 팬데믹 기간 정부에서 지원되는 돈이 쌓이면서 저축률이 역대 최고치를 찍었죠.
2840,가지고 있는 돈이 바닥나면 소비자들은 그때부터 소비를 줄이려는 모양새입니다.
2841,■ 소비가 곧 꺾일 거라는 신호…산이 높을수록 골이 깊다 언젠간 분명히 소비가 꺾일 것이라는 데에는 동의하는데 그렇다면 그게 과연 언제일까요?
2842,외식 비용은 늘었지만 노트북이나 TV 침대 책상처럼 돈을 들여 오래 사용해야 하는 제품과 취미나 여가활동에는 돈을 줄였다는 겁니다.
2843,사실 따지고 보면 음식점업 판매가 늘어난 것도 물가가 상승해 가격이 오른 걸 감안하면 늘어난 게 아닐 수도 있습니다.
2844,이런 추세가 조금만 더 이어지면 결국 소비 전체가 위축되는 쪽으로 이어질 수 있다는 전망이 나오고 있습니다.
2845,고물가는 고소득층이나 중산층을 괴롭히지 않고 돈이 없는 그 아래 계층을 괴롭히기 때문입니다.
2846,전략 컨설팅업체 EY파르테논의 그레고리 데이코 수석 이코노미스트는 로이터 통신과의 인터뷰에서 소비자들이 기꺼이 지출할 의향이 있는 반면 특히 소득 중·하위계층은 물가 상승과 이자율 상승으로 인해 점점 더 소비에 제약을 받고 있다고 말했습니다.
2847,실질 소매판매 증감의 역사를 보면 앞으로 미국 경기가 어떻게 될지를 가늠할 수 있습니다.
2848,높은 물가상승률을 끌어내리기 위해 금리를 계속 올리는데 경기가 버틸 수 없기 때문입니다.
2849,래리 서머스 전 장관의 전망대로라면 앞으로 수많은 실업자가 쏟아져 나올 겁니다.
2850,이외에도 테슬라 구글 메타 등도 잇따라 인력감축과 신규 채용 축소에 나섰다는 소식이 전해지고 있는데요.
2851,이 같은 해고 바람은 기술 기업에서 시작해 점차 전통 제조업으로 확산될 것으로 전망됩니다.
2852,미국 최대 은행 JP모건체이스의 제이미 다이먼 CEO도 내년 상반기 경기침체를 경고했고 데이비드 솔로몬 골드만삭스 CEO는 경기침체 가능성이 크다.
2853,어느 정도 위험을 감내할지 확인하며 조심해야 할 시기라고 투자자들에게 경고의 메시지를 보내기도 했습니다.
2854,소비 증가세가 줄어든 걸 볼 수 없다는 뱅크오브아메리카 CEO의 메시지는 자칫 지금 미국 경제가 좋다는 잘못된 신호로 받아들여질 수 있습니다.
2855,신용카드 소비가 줄지 않았는지 모르지만 그 소비의 원천이 대출이었다는 점 그리고 가지고 있는 돈이 바닥난 소비자들이 대출로만 몰리면 경기침체보다 더 큰 위험이 올 수 있다는 교훈을 우리는 과거 위기에서 배운 바 있습니다.
2856,재닛 옐런 미국 재무장관은 전날 한 연설에서 “(가격이 떨어져도 미국 국채를 받아줄 곳이 점점 없어지는) 국채시장의 유동성 촉진을 위해 여러 방안을 모색하고 있다며 “국채시장이 깊고 유동적이고 잘 기능하기를 바란다고 했다.
2857,초안전자산으로 불리는 미국 국채가격의 급락(국채금리의 급등)은 근래 글로벌 금융시장에서 최대 화두로 떠오른 상태다.
2858,변동금리로 대출받은 ‘영끌’(영혼까지 끌어모아 대출)족의 이자 부담은 한층 더 늘어나게 됐다.
2859,특히 청년층과 서민들의 수요가 많은 전세대출은 대부분이 변동금리여서 가파른 금리 인상을 버티지 못하고 대출금을 갚지 못하는 부실이 이미 발생하고 있다.
2860,이달 들어 한은이 두 번째 빅스텝에 나선 데다 추가 빅스텝 가능성까지 열어둬 주담대와 전세대출 금리 상승세는 더 가팔라질 것으로 예상된다.
2861,연구원은 계속되는 금리 인상으로 가계 부담감이 크게 증가하면서 부동산 시장에 대한 아파트 분양 사업자들의 심리가 크게 악화한 것으로 보인다고 진단했다.
2862,기대수준을 상당정도 반영한 지원 규모이지만 시중금리가 여전히 상승 국면이란 점은 여전히 부담이라는 지적이다.
2863,공 연구원은 필요 시에 추가 조치도 가능하다고 밝힌 것은 사태 해결에 긍정적으로 작용할 전망이라며 특히 이번 자금경색의 직접적인 트리거로 작용한 레고랜드 사태를 겨냥해 지자체의 재확약을 이끌어낸 것은 정당별 분포가 다양한 지방정부들의 의견 조율을 유도했다는 점에서 더욱 주목할 만하다고 밝혔다.
2864,한국은행의 기준금리 인상 글로벌 유동성 축소 등으로 금리가 꾸준히 오르는 과정에서 자금경색이 발생한 만큼 정책 당국의 대응 역시 한계가 있다는 지적이다.
2865,공 연구원은 금융권에서는 이번 지원책에 기업유동성지원기구(SPV) 등을 포함시켜줄 것을 요청했으나 통화긴축을 진행 중인 한국은행의 입장에서는 이를 즉각적으로 수용하기는 쉽지 않았을 것으로 보인다고 설명했다.
2866,신용대출 금리 인상 속도 가팔라…이자 부담↑전세대출 이자도 비상…변동금리 비중 높아앵커최근 기준금리가 빠르게 오르면서 대출이자를 감당하기 힘든 상황이 커지고 있습니다.
2867,특히 담보가 없는 신용대출이나 변동형 비중이 큰 전세자금 대출자들의 부담이 눈덩이처럼 불어나는 모습입니다.
2868,하지만 경제 전반의 더 큰 손실을 막기 위해서는 금리 인상이 불가피하다는 점도….
2869,치솟는 물가를 잡기 위해 기준금리를 올릴 때마다 반복되는 문제는 가계 대출자들이 져야 하는 이자 부담입니다.
2870,실거주 목적으로 대출을 받았지만 불어나는 이자를 고스란히 감당해야 하는 상황인 겁니다.
2871,고물가를 잡기 위한 금리 인상에 서민들의 이중고가 점차 깊어지고 있습니다.
2872,무리하게 법정최고금리를 내리면 결국 서민들은 막대한 이자를 부과하는 불법 사금융으로 갈 수 밖에 없다.
2873,이같은 상황에서 법정최고금리를 더 낮춰야 한다는 법인이 쏟아지면서 취약차주들이 불법사금융으로 내몰릴 것이라는 우려가 나온다.
2874,■대부업계도 저신용자 대상 대출 줄여 법정최고금리를 낮춘 것은 취약계층을 위한 것이었지만 역설적으로 이들은 더욱 대출 받기가 어려워졌다.
2875,신용대출 비중이 줄었다는 것은 담보가 없는 저신용자에 대한 대출이 감소했다는 의미다.
2876,■ 법정최고금리도 시장금리와 연동시켜야 이같은 상황에서 법정최고금리를 무작정 내리는 것은 무책임한 일이라고 전문가들은 입을 모은다.
2877,금융사들의 조달금리를 감안해 최고금리를 올려주되 이를 악용하는 이른바 약탈적 금융의 경우 그에 맞는 규제를 하면 된다는 것이다.
2878,그는 최고금리를 낮출수록 불법사금융 시장은 더욱 힘이 세지고 대부업도 음지로 들어갈 수밖에 없다.
2879,대부업이라도 써서 발등의 불을 끄고 싶은 서민들의 길을 막을 수 있다고 말했다.
2880,서지용 상명대 경영학부 교수 역시 외국에서도 법정최고금리가 있는 국가의 경우 시장금리와 연동이 된다며 업권별로 금융사들이 마진 확보가 가능한 범위까지는 올려줘야 한다.
2881,그러나 지난해 중반 이후 한국은행의 기준금리 인상 랠리가 시작됐고 올해 들어 속도가 가팔라지면서 A씨의 얼굴도 어두워졌다.
2882,저축은행업계 관계자는 시중은행들이 예대금리차 공시를 의식해 과도하게 수신 금리를 올리는 것 같다면서도 저축은행 업계 역시 금리 인상 대세에 동참할 수밖에 없다고 토로했다.
2883,다만 이런 고금리 상품은 우대금리 조건이 지나치게 까다로워 실제로 최고 금리를 받기는 어렵다는 지적도 있다.
2884,국립공원공단과 함께 출시한 NH걷고싶은 대한민국 적금의 최고금리를 적용받으려면 설악산과 올레길 등에서 위치인증을 받고 국립공원에서 자원봉사를 한 뒤 확인서를 받아야 한다.
2885,역머니무브는 시중자금이 증시 등 위험자산에서 빠져나와 은행 등 안전한 투자처로 이동하는 현상을 말한다.
2886,은행 내에서도 금리가 낮은 수시입출식예금에서 정기예금 등으로 자금이 옮겨가고 있다.
2887,은행권 관계자는 최근 한은 기준금리 인상에 따라 수신상품 금리를 신속하게 올렸다면서 금리 상승기에 시장금리를 상품에 즉시 반영해 고객들에게 실질적인 혜택을 제공할 것이라고 말했다.
2888,/트위터 캡처 BNP파리바는 연준이 경기후퇴 우려보다는 물가 잡기에 집중하는 모습을 볼 때 연준이 경기 하강 초입 국면에서 급격하게 정책 기조를 바꾸지는 않을 것 같다고 설명했다.
2889,연준 내 대표적인 매파(통화긴축 선호) 인사로 분류되는 불러드 총재는 연준이 인플레이션을 확실히 잡을 수 있는 수준까지 기준금리를 끌어올려 물가 안정이라는 임무를 “완수하는 것이 중요하다고 강조했다.
2890,다만 연준의 목표가 기준금리를 “제약적인 수준으로 가져가는 것이지만 그렇다고 해서 영원히 올린다는 뜻은 아니라면서 큰 폭의 추가 금리 인상에 따라 내년은 “인플레이션이 완화되는 해가 될 것으로 기대했다.
2891,카시카리 총재는 앞으로 몇 개월에 걸쳐 서비스와 근원 물가지수 등 물가가 안정되면 내년 중 언젠가 금리 인상을 중단할 가능성도 있을 것이라고 말했다.
2892,다만 아직은 물가에 대해 “안도할 만한 증거를 보지 못했다면서 식료품과 에너지를 제외한 근원 물가 상승에 대해 “매우 우려하고 있다고 단서를 달았다.
2893,그러나 일부 연준 인사들은 적어도 올해는 계속 금리를 올려야 한다며 내년에나 인하가 가능하다고 강조했다.
2894,연준은 보고서에서 수요 약화에 대한 우려가 커지는 가운데 (경제)전망이 더 비관적으로 바뀌고 있다고 밝혔다.
2895,연준은 경제적 수요 감소의 원인으로 금리 인상과 물가상승 공급망 차질을 지목했다.
2896,또한 연준은 다수 지역에서 노동 수요가 냉각됐다고 보고했고 일부에서는 기업들이 불경기 우려 속에 신규 채용을 망설이고 있다고 밝혔다고 전했다.
2897,이들은 보고서에서 향후 물가상승에 대한 기대가 대체로 누그러졌다면서 임금상승이 계속 될 것으로 예상되지만 고용 둔화 속에 임금 상승세도 느려질 조짐을 보이고 있다고 밝혔다.
2898,다만 일부 연준 인사들은 침체 우려에도 불구하고 지속적인 금리 인상을 요구했다.
2899,불러드는 금리인상 종료 시기에 대해 합리적 수준이 무엇인지에 생각해야만 한다고 말했다.
2900,이어 금리가 물가상승을 늦출 만큼 “유의미하게 제약적인 수준으로 가는 것이 목표지만 “항상 올라간다는 의미는 아니다고 밝혔다.
2901,같은날 미니애폴리스 연방은행의 닐 카시라기 총재 역시 앞으로 몇 개월에 걸쳐 서비스와 근원 물가지수 등 물가상승률이 안정되면 내년 중 언젠가 (금리인상을) 중단할 가능성도 있을 것이라고 말했다.
2902,그는 아직은 물가에 대해 안도할 만한 증거를 보지 못했다면서 식품과 에너지를 제외한 근원 물가 상승에 대해 매우 우려하고 있다고 말했다.
2903,불러드는 올해 FOMC 회의 투표권이 있으며 카시라기는 올해 투표권이 없고 내년에 투표권을 받는다.
2904,중위가격은 조사 표본을 가격순으로 나열했을 때 가장 중앙에 위치한 가격으로 순수하게 정중앙의 가격만 따지기 때문에 시세 흐름을 판단하는 데 적합합니다.
2905,이달 한국은행이 빅스텝을 단행하는 등 금리 인상 폭이 가팔라지면서 신규 전셋값은 약세가 지속되고 있습니다.
2906,이번주 매부리TV에서는 한문도 연세대 정경대학원 교수와의 인터뷰를 전합니다.
2907,그는 대출 이자를 갚지 못한 집이 경매시장에 나오면서 집값을 떨어뜨리고 전세금까지 떨어지면서 하방 압력을 가중시키고 있다고 설명했습니다.
2908,한 교수는 집값이 하락을 멈춘 이후에도 바로 V자 반등을 기대하긴 힘들다며 한참 동안 주택 시세가 옆으로 기는 횡보장이 나올 것으로 보인다고 말했습니다.
2909,한 소장은 미국이 금리 인상 시점을 오판해 버블을 키울 대로 키우고 뒤늦게 긴축에 돌입한 측면이 있다며 그에 대한 반작용으로 금리를 너무 가파르게 올리고 있다고 말했습니다.
2910,그는 이대로라면 내년 경기는 심각한 침체를 피할 수 없을 것이라며 예상을 뛰어넘는 경기 후퇴를 목격한 미국 연방준비제도(Fed·연준)가 내년 하반기 금리 인하 카드를 검토할 것이라고 예상했습니다.
2911,더 자세한 정보는 매일경제 부동산부가 제공하는 유튜브 채널 매부리TV에서 확인하세요.
2912,금리 인상 기조와 채권시장 침체에 따른 자금경색으로 발행어음을 통해 외부자금을 유치하려는 전략이 더해진 결과다.
2913,한국은행이 내달 기준금리를 인상할 것으로 예상돼 발행어음 금리도 덩달아 오를 전망이다.
2914,개인이나 법인고객으로부터 유치한 자금을 유망 중소기업 등에 투자해 수익을 얻고 고객에게 약정된 수익률을 제공한다.
2915,최근 금리가 오르는 것은 기준금리 인상으로 채권금리 상승세가 이어지고 있기 때문이다.
2916,기업이 발행하는 채권금리가 오르면서 기업 부동산금융 등 다양한 자산에 투자하는 증권사의 수익률이 올라갔고 이에 따라 고객에게 지급한 수익률도 인상할 개연성이 높아졌다.
2917,고객과 약정한 수익률을 내지 못하면 역마진이 발생하는 만큼 고금리를 책정하는 것은 그 이상의 수익률을 확보할 자신감이 생겼다는 의미로 풀이된다.
2918,금융투자업계 관계자는 최근 자금시장이 경색되면서 고신용도를 가진 우량기업들도 투자금을 구하지 못하는 사례가 빈번해졌다며 증시 침체로 수익이 줄어든 증권사들이 이곳에서 새로운 투자처를 확보해 운용수익을 내고 있다고 설명했다.
2919,일각에서 회사채 부실 등으로 원금 손실 가능성을 지적하지만 증권업계는 재무건전성 지표 등을 볼 때 리스크는 크지 않다는 설명한다.
2920,최근 이어지는 급격한 금리 인상으로 인해 리츠(REITs)의 인기가 식고 있다 사진이미지투데이 고배당 매력으로 투자자들의 관심을 받아온 리츠(REITs·부동산투자신탁)가 급격한 금리 인상 여파로 주가가 내리막길을 걸으며 부진한 흐름을 보이고 있다.
2921,리츠란 투자자로부터 자금을 모아 오피스빌딩 물류센터 호텔 등 다양한 부동산에 투자해 발생한 임대수익과 매각 차익을 투자자에게 배당하는 상품이다.
2922,상장 리츠는 주식시장에 상장돼 주식처럼 거래되며 매년 일정 배당금을 지급한다.
2923,하지만 하반기 급격한 금리인상으로 시중금리가 치솟자 고금리로 차입 비용이 늘고 부동산 가치가 떨어지면서 리츠의 투자 매력도 감소하고 있다.
2924,이달 초 불거진 강원도 레고랜드 자상유동화기업어음(ABCP) 미상환 사태도 리츠주에 악재로 인식되고 있다.
2925,이경자 삼성증권 연구원은 레고랜드 ABCP 상환 실패는 부동산프로젝트파이낸스(PF) 시장 리스크를 확대하며 채권과 부동산 대출 시장에 부정적 영향을 미치고 있다며 이는 실물 부동산을 담고 있는 상장 리츠에도 영향을 미쳤는데 레고랜드 사태로 부동산 거래에 필요한 대출 시장이 위축되고 차입금리가 급등했기 때문이라고 진단했다.
2926,이 연구원은 상장 리츠는 개발형 자산을 담고 있지 않아 PF와 직접적 연관은 없을지라도 투자심리 회복을 위해서는 레고랜드 사태의 원만한 해결과 부동산 금융시장 안정이 전제돼야 한다고 덧붙였다.
2927,현재 주가 대비 지난해 말 배당금 비율로 내가 지금 투자해서 배당금을 받으면 얻을 수 있는 이익을 나타내는 지표다.
2928,일각에선 리츠의 가치가 과도하게 하락했다는 점에서 주가 부진 상황을 매수 기회로 삼으라는 분석도 나온다.
2929,장문준 KB증권 연구원은 금리 인상으로 부담 요소가 있지만 대형 리츠의 글로벌 지수 편입으로 국내 리츠의 문제점이었던 유동성이 개선된 상태라면서 리츠 주가가 무차별적으로 하락하면서 오히려 투자자 입장에서 선택지가 많아졌다고 말했다.
2930,메리 데일리 샌프란시스코 연방준비은행 총재는 버클리 캘리포니아대(UC 버클리) 연설에서 지금이 (기준금리 인상폭의) 단계적인 축소에 대한 이야기를 시작할 때라고 생각한다.
2931,연준의 후퇴 가능성에 미 국채 금리가 진정된 것이 투자심리에 훈풍을 몰고 온 것으로 분석된다.
2932,연준이 공격적인 금리인상 기조를 누그러뜨릴 가능성이 제기되면서 개장 전인 시간외 거래에서 하락하던 증시가 급등세로 반전한 것이다.
2933,이날 급등에도 불구하고 전문가들은 증시 랠리가 얼마나 지속될지 확신하지 못하고 있다.
2934,(사진카카오뱅크)고객들이 대규모로 예금을 인출한다는 의미의 뱅크런(Bank Run)은 은행에 치명적인 금기의 단어로 통한다.
2935,이렇듯 뱅크런은 유동성의 회수를 넘어 은행과 자금중개에 대한 근본적 신뢰가 무너졌다는 걸 의미한다.
2936,카카오뱅크 역시 카카오톡을 통한 간편이체부터 인증 및 상담 서비스 송금알림 등에서 장애가 발생했다.
2937,카카오뱅크는 앱만 작동하는 상태에서 주요 기능이 마비된 것과 다름없었던 셈이다.
2938,이런 이유로 카카오뱅크 예금을 타행으로 이체하거나 서비스 자체를 탈퇴했다는 인증글이 잇따라 올라오고 있다.
2939,다만 카카오뱅크 측은 예금 인출이 우려할 만한 수준은 아닌 것으로 보고 있다.
2940,카카오뱅크는 시중은행과 달리 인터넷은행 특성상 오프라인 점포를 두지 않고 있다.
2941,카카오뱅크의 기능 마비는 시중은행의 전국팔도 모든 점포에서 오류가 발생한 상황과 동치된다.
2942,카카오뱅크의 무점포 운영은 업무 효율성과 인당 생산성을 높이는 요소로 작용했지만 판교 데이터센터에 의존한 카카오처럼 불능 시 타격도 더욱 크게 나타났다는 지적이다.
2943,입출금이 자유로워 언제든지 빠져나갈 수 있는 돈으로 은행의 대출 등 장기적 영업에는 다소 불리한 측면이 있다.
2944,남궁훈 홍은택 카카오 각자대표가 이번 사건에 대해 원인 규명과 후속 조치에 힘쓰겠다는 입장에 주로 무게가 실린 것과는 다른 뉘앙스다.
2945,카카오뱅크는 카카오뱅크의 금융 시스템은 문제가 없으며 안심하고 믿고 이용하셔도 된다며 카카오뱅크는 고객님의 소중한 자산과 개인정보를 안전하게 지키기 위해 데이터센터를 전국에 여러 개로 분리해 운영하고 있으며 다양한 재난 상황을 대비해 정기적으로 훈련을 진행하고 있다고 공지했다.
2946,이러한 해명은 금융업이 보다 엄격한 법령과 규제를 적용받고 있기 때문으로 해석된다.
2947,전자금융감독규정에 따르면 금융회사 또는 전자금융업자는 중앙처리장치 데이터저장장치 등 주요 전산장비에 대해 이중화 또는 예비장치를 확보해야 한다.
2948,카카오뱅크는 서울 상암동 LG CNS 데이터센터를 주전산센터로 운영하면서 경기 성남 분당의 KT ICD센터 부산 강서구 LG CNS 글로벌데이터센터를 함께 가동하고 있다.
2949,금융감독원은 카카오뱅크·카카오페이 등 카카오 금융 계열사를 대상으로 화재 시 비상 대응에 문제가 있었는지 점검에 나서기로 했다.
2950,카카오 관계자는 &lt;블로터&gt;에 관계 당국의 조사에 최대한 협조하겠다고 밝혔다.
2951,은행 변동형 주택담보대출·전세자금대출·신용대출 금리 산정 기준으로 활용된다.
2952,내달 한국은행이 금리 인상에 나설 경우 코픽스는 물론 이와 연동되는 변동형 대출 금리도 함께 올라갈 가능성이 크다.
2953,이로 인해 저금리일 때 빚을 끌어모아 집을 산 영끌족의 원리금 상환 부담이 더 커질 것으로 보인다.
2954,코픽스가 이처럼 급등한 것은 최근 기준금리가 크게 오른 가운데 은행들이 수신금리 인상 경쟁을 벌이고 있기 때문이란 분석이다.
2955,즉 기준금리가 인상되면 은행들의 예·적금 등 수신금리가 따라 오르고 다시 코픽스를 끌어올리는 구조다.
2956,대출을 최대한 줄이는 게 좋지만 당장 금리가 부담돼 대출 원금을 상환할 경우 새로 대출을 신청할 때 규제 등에 따라 전보다 많은 자금을 융통하기 어려워질 수 있다는 점도 유념해야 한다.
2957,다만 지원자금 집행이 이뤄지면서 단기적으로는 금리 안정세가 나타날 전망이다.
2958,금융투자업계에서는 단기금융시장이 불안한 모습을 보인 점에 대해 최근 관련 시장이 제대로 형성되지 않았기 때문이라고 분석했다.
2959,그러면서 정부 대책이 얼마나 신속하게 이뤄지는지를 지켜볼 필요가 있다고 밝혔다.
2960,이한구 금융투자협회 채권전문위원은 초단기물 CP·CD금리 등이 오른 것은 지난 주말 정부 대책 발표 이후 관련 시장이 소폭이지만 형성되면서 그동안 거래나 발행이 제대로 이뤄지지 않아 미반영된 부분을 채운 것이라며 최근 단기금융시장 금리는 시장을 정확히 반영하지 못한 것이라고 말했다.
2961,한·미 간 금리 벌어진 금리 격차를 좁혀 자금 유출을 막겠다는 당국의 의도였다.
2962,그간 기준금리를 인상해 온 배경인 한·미 기준금리 격차와 고물가 흐름이 여전하다는 평가다.
2963,마이크 프라탄토니 MBA 수석이코노미스트는 내년 미국과 세계경제는 도전을 맞이할 것이라며 올해 급격한 금리인상은 경기하강을 이끌고 있고 주택시장도 마찬가지라고 전했다.
2964,이미 저금리로 집을 마련했던 집주인들이 저금리를 포기할 수 없이 때문에 매물로 나오기 어렵기 때문이다.
2965,전세대출은 변동금리 비중이 높고 주로 청년층과 서민들이 이용하고 있어 부실위험이 높다는 것이 특징이다.
2966,이자부담이 커지면서 신용대출의 연체율이 주택담보대출 연체율 보다 빠르게 상승하고 있다.
2967,금융권 관계자는 “경기 둔화와 맞물려 대출 차주들의 고통은 더욱 커질 것이라며 “은행들도 가계대출 감소세가 당분간 지속될 것이라고 말했다.
2968,뉴스투데이화제의 경제 뉴스를 빠르게 전달해 드리는 신선한 경제 시간입니다.
2969,늘어난 수요를 감당하지 못하고 저축은행중앙회 홈페이지가 마비되거나 접속이 지연되는 등 연일 차질을 빚고 있습니다.
2970,이상훈/저축은행중앙회 홍보실장금리를 조회하려는 분들이 몰리면서 일부 서비스가 지연되고 있습니다.
2971,은행별로 예금이나 적금 금리가 얼마나 하는지 비교하려 하자 서비스 접속 대기 중이라는 알림 창이 뜨는데요.
2972,앞으로 기준금리가 더 오르면 저축은행의 금리 인상 경쟁도 더 치열해질 것으로 보입니다.
2973,모바일 환경에 최적화된 디자인과 빠른 속도 다양한 서비스를 제공한다는 게 신한은행 측의 설명이다.
2974,신한은행 관계자는 “신한은행 대표 비대면 채널인 신한 쏠(SOL)이 고객의 참여로 탄생한 만큼 고객감사 신상품과 이벤트를 준비했다며 새롭게 태어나는 뉴 쏠 (New SOL)에 많은 관심을 부탁드린다고 말했다.
2975,금리 인상에 따른 주식시장 침체 등에 따라 증권거래세 등 자산세수가 감소할 것으로 예상됐다.
2976,금리 인상 등에 따른 자산시장 부진 영향으로 자산세수가 감소할 거라는 분석이다.
2977,(자료국회예산정책처)글로벌 경기 부진에 따른 올해 법인 영업실적의 완만한 증가에 따라 법인세도 올해보다 소폭 증가하는 수준에 그칠 전망이다.
2978,소비지표는 전년에 이어 증가세를 이어가지만 국내외 경기 둔화로 완만하게 증가할 전망이다.
2979,증권거래세율 인하와 종합부동산세 완화 등 정부 정책에 따라 기타 자산세수도 감소할 것으로 전망됐다.
2980,예정처의 국세수입 전망과 정부 예산안의 차이는 주로 증권거래세에서 나타난 것으로 파악됐다.
2981,개인이나 개인사업자 법인 모두 가입할 수 있으며 영업점을 비롯해 △인터넷 △모바일뱅킹 △SB톡톡 플러스 등 비대면 채널에서도 가입 가능하다.
2982,별도로 정해진 특판 한도는 없으며 특판 종료 시 사전 안내 후 판매 종료될 예정이다.
2983,OK저축은행 관계자는 금리 인상기를 맞아 단기간에 높은 금리 혜택을 누릴 수 있는 예금상품을 가입하고자 하는 고객들의 수요가 늘어남에 따라 OK읏샷정기예금 특판을 결정했다며 고객에게 더 많은 혜택을 드릴 수 있도록 다양한 예금상품을 제공해 나갈 것이라고 밝혔다.
2984,/ 사진연합뉴스뉴욕증시가 기업들의 실적 호조에도 국채금리가 수년 만에 최고치를 경신하면서 하락했습니다.
2985,기업들의 실적이 대체로 긍정적으로 나오면서 관련 종목을 중심으로 장 초반 주가가 강세를 보였습니다.
2986,앞서 IBM과 AT&amp;T가 예상치를 웃도는 실적을 발표해 투자 심리가 개선됐다.
2987,인플레이션 압력이 지속되는 가운데 고용 지표는 견조해 연방준비제도(연준·Fed)의 고강도 긴축이 지속될 것이라는 우려에 국채 금리는 오름세를 유지했습니다.
2988,뉴욕증시 전문가들은 기업 실적 호조에도 긴축 우려가 시장을 압박하고 있다고 말했습니다.
2989,쿤티고의 크리스토프 숀 디렉터는 마켓워치에 주식과 채권시장의 현 상관관계가 멀티에셋 투자자들에게는 정말로 걱정스러운 일이라고 말했습니다.
2990,그는 주식과 채권 가격이 같은 방향으로 움직이는데 이러한 것을 정말로 오랫동안 보지 못했다라며 둘이 같이 하락하는 짧은 시기는 있었지만 보통 몇주 이상 지속되지 못했다.
2991,재닛 옐런 미국 재무장관은 전날 “국채시장의 유동성 촉진을 위해 여러 방안을 모색하고 있다고 언급한 바 있다.
