,sentence
1481,IMF연차총회에서는 인플레이션과 강 달러 현상으로 인해 개도국이 고통받는 상황이 주요 문제로 다뤄졌습니다.
1482,미국 재닛 옐런 재무장관은 아프리카 등 채무국들이 어려움을 겪는 것을 알고 있다면서도 우선 물가를 잡아야 한다며 당분간 금리 인상 기조를 계속 유지하겠다는 뜻을 보였습니다.
1483,재닛 옐런/미국 재무장관선진국의 거시적인 긴축 정책이 세계의 다른 나라들에 미치는 파급효과에 대해 신경쓰고 있습니다.
1484,미국의 금리 인상으로 달러 강세가 계속되면서 국가 채무가 많은 아프리카 일부 국가들은 빚이 눈덩이처럼 불어난 상황입니다.
1485,또 IMF는 인플레이션으로 아프리카의 식량 가격이 급등해 식량 불안정이 소름 끼치는 상황이라고 진단했습니다.
1486,그는 “어떤 정부도 시장을 통제할 순 없지만 공공 재정의 지속 가능성에 대해선 확신을 줄 수 있다며 이같이 강조했다.
1487,지속 가능한 공공 재정에 대한 시장의 요구가 제기되는 상황에서 정부가 감세자금 조달을 위해 차입하는 게 옳지 않다는 의미다.
1488,그는 “총리는 국제 가스 가격의 무한한 변동성에 공공 재정을 계속 노출시키는 것을 정부가 책임질 수 없다는 데 동의했다고 설명했다.
1489,앞서 영국 정부는 각종 감세안을 중심으로 한 경제성장 계획의 일환으로 미니 예산을 발표했다.
1490,하지만 이를 부담할 추가 대책은 마련되지 않은 터라 정부의 재정 부담 우려가 퍼졌고 영국 파운드화의 가치 급락을 유발해 글로벌 금융시장에 혼란을 일으켰다.
1491,일자리 창출 등 문재인 정부의 국정과제 이행에 공공기관이 동원되면서 악화된 재무건전성을 개선하는 데 초점을 맞췄다.
1492,재무위험기관에 대해서는 재정건전화 계획의 적정성 및 이행 노력을 점검할 수 있도록 지표를 신설했다.
1493,아울러 ‘재무성과관리’ 항목 내에 ‘일반관리비 관리’ 지표를 신설해 사업비 외 기관이 지출하는 일반관리비성 경비 절감을 추진하도록 유도했다.
1494,기재부는 ‘사회적 가치 구현’이라는 항목명을 ‘사회적 책임’으로 변경하고 정책 목표가 상당 수준 달성된 지표를 중심으로 배점을 축소했다.
1495,이와 관련 기재부 관계자는 “최근 ESG 경영 등 환경의 중요성이 강조되고 있지만 타 지표 대비 가중치가 낮은 점 등을 감안해 배점을 확대했다고 설명했다.
1496,기재부는 내년에 실시하는 평가에선 각 기관별로 충실한 혁신 계획 수립 여부를 점검할 예정이다.
1497,아울러 당기순손실 등 재무위험이 높은 기관에 대해선 공운위 의결을 통해 성과급을 제한할 수 있도록 관련 규정을 수정했다.
1498,━ 법인세율 동결안 철회 재무장관도 경질 트러스 총리는 이날 오후에 열린 긴급 기자회견에서 감세정책이 너무 빠르게 진행된 것은 분명하다면서 재정과 시장을 안심시키기 위해 행동해야 할 때라고 생각해 법인세율 인상을 유지하기로 결정했다고 발표했다.
1499,이어 비전을 함께 공유했던 콰텡 장관이 사임하게 된 것은 매우 유감이라고 덧붙였다.
1500,AFP연합뉴스 법인세율 동결안은 트러스 내각이 내놓은 감세정책의 대표 항목이다.
1501,헌트 전 장관은 보수당 대표 선거에서 트러스 총리의 경쟁자인 리시 수낵 전 재무부 장관을 지지했다.
1502,이후 영국 경제는 물론 세계 금융시장까지 혼란에 휩싸이면서 거센 비판을 받았다.
1503,BBC에 따르면 트러스 총리는 이날 아침 일찍 자신의 선거구인 사우스웨스트 노퍽 방문을 취소했다.
1504,콰탱 장관은 미국 워싱턴 DC에서 열린 국제통화기금(IMF) 총회 참석 후 갑자기 일정을 변경해 하루 일찍 돌아왔다.
1505,AFP연합뉴스 두 번의 굴욕적인 유턴에도 트러스 총리가 자리를 보존할지는 미지수다.
1506,BBC는 보수당 고위 관계자들은 수일 내로 트러스 총리 사임을 공개적으로 요구하기로 결정했다고 전했다.
1507,보수당 내에선 트러스 총리가 당 대표 경선에서 대대적으로 감세 공약을 강조했기 때문에 콰텡 장관의 책임으로만 돌리지 못한다는 공감대가 형성되고 있다.
1508,제레미 헌트 신임 英재무 BBC·ITV 인터뷰…첫 공개 발언“어려운 결정이지만…세금 올리고 재정지출 줄여야BOE 총재 “정책유턴 환영…금리인상 속도 올릴 것재무장관 교체 ‘승부수’ 불구…“트러스 경질은 시간문제이데일리 방성훈 기자 영국의 제레미 헌트 신임 재무장관이 증세 및 정부 재정지출 삭감을 예고했다.
1509,리즈 트러스 총리의 감세정책에 명백하게 반대 입장을 표명하며 정책 ‘유턴’을 시사한 것이어서 주목된다.
1510,모든 정부 부처에 (재정지출이 늘어나지 않도록) 추가적인 효율성 절감 방안을 찾도록 요청할 것이라고 말했다.
1511,(정부) 부채를 줄이려면 지출과 세금과 관련해 어려운 결정을 내려야만 한다고 강조했다.
1512,재무장관이 시장을 통제할 순 없지만 세금과 지출 계획의 비용을 댈 수 있음을 보여줄 수는 있다며 “재정지출 감축이 필요하다는 점과 관련해선 국민들에게 완전하게 솔직해지겠다고 약속했다.
1513,이는 헌트 장관의 취임 후 첫 공개 발언으로 정책 유턴은 없어야 한다는 트러스 총리에 지시에 대해 따를 수 없다는 점을 분명히 한 것이라는 해석이 나온다.
1514,헌트 장관은 트러스 총리가 감세안 백지화 기자회견에서 시인한 “시장 예상보다 너무 빨리 너무 멀리 갔다는 발언을 인용하며 기존 감세안에 부자 감세가 포함된 것 독립기구인 예산책임처(OBR)의 재정전망이 없었다는 점이 문제였다고 지적했다.
1515,그는 “어려운 시기를 넘기기 위해 모두의 희생을 요구해야 하는 시점에 최고소득자의 소득세율을 낮춘 것 실제 비용을 감당할 수 있을지를 안심시키지 않은 채 계획을 발표하고 함부로 행동한 것은 잘못됐다며 “방법이 옳지 않았고 그 때문에 내가 이 자리를 맡게 됐다고 말했다.
1516,(사진AFP)BOE 총재 “정책유턴 환영…금리인상 속도 올릴 것앤드루 베일리 영란은행(BOE) 총재는 헌트 장관의 정책 유턴을 환영했다.
1517,그는 헌트 장관과 전날 전화통화한 사실을 전하면서 “재정 지속가능성 및 이에 대한 대응의 중요성 등을 논의했으며 명백하게 의견이 일치했다.
1518,베일리 총재는 영국 정부의 에너지 요금 동결이 단기적으로는 물가상승세 약화에 도움이 되겠지만 장기적으로는 수요를 감세정책과 더불어 물가상승 압박을 키울 수 있다고 우려했다.
1519,베일리 총재는 또 물가를 잡기 위해 금리인상 속도를 더 올리겠다는 뜻을 내비쳤다.
1520,아울러 선거 캠프에서부터 경제정책을 함께 구상해 온 쿼지 콰텡 재무장관을 전격 경질하고 헌트 장관을 후임으로 임명했다.
1521,헌트 장관은 당 대표 선거에서 트러스 총리와 경쟁한 리시 수낙 전 재무장관을 지지한 반대파 인사다.
1522,콰텡 전 장관을 희생시키는 대신 반대파 중량급 인사를 끌어들여 시장 불안을 가라앉히는 동시에 당내 불만을 잠재우려는 정치적 결단으로 풀이된다.
1523,하지만 영국 현지 언론들은 보수당 내부에서 불신임투표 규정 변경을 통한 조기 총선 등 트러스 총리를 끌어내기 위한 다양한 시도가 이뤄지고 있다고 보도했다.
1524,더 타임스는 소식통을 인용해 “콰텡 전 장관은 자신을 경질함으로써 트러스 총리가 겨우 몇 주 정도의 시간을 더 얻었을 뿐이라고 보고 있다며 전했다.
1525,기획재정부 제공헤럴드경제홍태화 기자 추경호 부총리 겸 기획재정부 장관이 재닛 옐런 미국 재무부 장관과 면담을 갖고 한미 양국 정부가 미 인플레이션 감축법(IRA)의 전기차 세액공제 차별 지원 문제와 통화스와프를 포함해 외환시장 안정을 위한 협의를 지속해 나가기로 했다.
1526,자리에서 추 부총리는 IRA 전기차 세액공제 문제에 대한 옐런 장관의 지속적인 관심을 요청했고 양국은 관련 협의를 이어나가기로 했다.
1527,최근 외환시장 이슈와 관련해서도 지난달 컨퍼런스콜에서 한·미 재무당국간 공유된 인식을 재확인했다.
1528,양국은 앞서 주요국 유동성 경색 확산 등으로 금융불안이 심화할 경우 필요 시 유동성 공급장치를 실행하기 위해 긴밀히 협력하겠다고 합의했다.
1529,추 부총리는 이날 앞서 크리스탈리나 게오르기에바 국제통화기금(IMF) 총재와도 면담했다.
1530,게오르기에바 총재는 한국의 견조한 펀더멘탈과 높은 대외 신인도를 감안할 때 과거와 같은 위기 가능성은 없다고 평가한 것으로 전해졌다.
1531,게오르기에바 총재는 낮은 정부부채로 강력한 기초체력을 보유하고 있고 긴축 재정기조를 통해 재정의 지속가능성도 확보할 수 있다고 언급했다.
1532,아울러 복합위기 극복을 위해 한국 여건에 맞는 정책 우선순위 선정을 조언했다.
1533,정책신뢰성 확보를 위해 정부·한국은행 모두 시장과의 긴밀하게 소통하는 것이 중요하다는 점도 강조했다.
1534,이밖에도 추 부총리는 이날 모하메드 빈 압둘라 알-자단 사우디아라비아 재무장관과 면담을 실시하고 건설·원전·방산 분야에서 양국간 협력 확대를 희망한다고 언급했다.
1535,특히 원유 공급과 관련해 추 부총리는 유가 안정을 위해 협조해줄 것을 당부했다.
1536,이들 단체는 북한에 정제유를 수차례 운반하는 데 가담한 선박 커리저스(Courageous)호의 소유나 운영에 관여한 것으로 파악됐다.
1537,이 선박은 유엔이 금지하는 북한과의 선박 대 선박 거래를 했고 최소 한 차례 북한 남포항에 직접 석유를 운송하기도 했다.
1538,브라이언 넬슨 미국 재무부 테러·금융정보 담당 차관은 일본 상공을 통과한 것을 비롯한 북한의 장거리 탄도미사일 발사는 유엔 안보리 결의를 지속해서 위반한다는 점을 보여준다고 밝혔다.
1539,그는 미국은 다자 제재를 계속 이행할 것이며 세계 곳곳에서 이뤄지는 북한의 제재 회피 노력을 추적하고 그런 활동을 돕는 이들을 제재할 것이라고 덧붙였다.
1540,본업인 LCD 사업부문 매출이 감소하는 가운데 고정비와 금융비용 지출이 늘면서 재무 건전성이 악화하고 있다.
1541,조달한 자금은 신규 공장 건축을 위한 시설자금 차입금 상환을 위한 채무상환자금 원재료 매입 비용 등 운영자금으로 사용한다.
1542,또다시 자금을 조달하는 것에 대해 자본을 확충해 재무건전성 지표를 개선해야 하기 때문이라고 설명했다.
1543,유상증자를 통해 자본을 확충하고 재무구조를 개선해 자본잠식 우려를 완화한다는 계획을 세웠다.
1544,외부감사인인 삼일회계법인은 올 상반기 검토보고서를 통해 계속기업 관련 중요한 불확실성을 강조사항으로 기재했다.
1545,지난해 말 기준 유동부채가 유동자산을 초과하고 있어 계속기업으로서의 존속 능력에 불확실성이 있는 것으로 판단했다.
1546,고객사로부터 코인셀 평가승인만 완료했고 실제 설비투자 후 대량 생산에 따른 제품 평가는 완료되지 않았다.
1547,이어 공사는 GTX와의 환승체계 고도화 서비스 향상 등으로 GTX 개통에 따른 피해를 최소화할 수 있도록 대응방안을 마련해야 한다며 아울러 역세권 개발에서도 외부 리스크 관리에 심혈을 기울이는 등 차질 없는 추진으로 공사 경영 반등의 기회로 삼고 재무건전성 확보에 박차를 가해야 한다고 덧붙였다.
1548,시장은 즉각 반응했고 파운드화가 곤두박질치자 뒤늦게 부자감세 철회와 법인세 인상으로 급선회했는데 이 같은 혼란 속 글로벌 시장에서 영국의 신뢰도는 더욱 떨어지는 상황이다.
1549,이에 트러스 총리는 지난주 쿼지 콰텡 초대 재무장관을 경질하고 헌트 장관을 임명했다.
1550,시장에서는 이제 트러스 내각이 큰 폭의 증세를 발표하지 않는 한 혼란은 계속될 것이라고 경고하고 있다.
1551,아울러 재무부는 총리가 이날 늦게 성명을 발표해 재정 지속가능성을 뒷받침할 중기 재정 계획 관련 대책을 제시할 것이라고 부연했다.
1552,영란은행의 통화긴축과 정부의 감세정책이 엇박자를 보였다는 기존의 실수를 반복하지 않기 위해 사전 논의를 가졌을 것으로 예상된다.
1553,그러면서 이로 인한 카카오와 카카오 주요 종속회사의 매출 등 재무적인 영향은 제한적일 것으로 판단된다며 우선적으로 서비스의 정상화 이후 카카오와 카카오 주요 종속회사 손실에 대한 손해 배상 논의를 SK C&amp;C 측과 진행할 계획이라고 밝혔다.
1554,이는 트러스 영국 총리가 콰텡 재무장관을 전격 경질함에 따라 영국 감세안이 추진되지 않을 것이란 안도감 때문으로 풀이된다.
1555,콰텡 전 재무장관은 취임과 동시에 대규모 감세안을 추진 파운드화 폭락을 불러일으키는 등 영국발 금융위기에 불을 붙였다.
1556,영국발 금융위기로 전세계 자본시장도 흔들리자 트러스 총리는 콰텡 전재무장관을 전격 경질한 것으로 보인다.
1557,트러스 총리는 이날 헌트 장관은 저와 신념을 공유한다며 항상 국익을 위해 행동할 것이라고 밝혔다.
1558,이로써 영국발 금융위기가 어느 정도 진정될 것이란 기대로 유럽증시가 일제히 상승한 것으로 보인다.
1559,또한 고금리로 중·저소득 국가들의 부채 위기가 잇따르는 시기라고 지적하면서 국제 금융시스템의 장기적인 회복력 보장을 위해 노력하기로 했다.
1560,또 기후변화 관련 투자 확대와 지속 가능하고 포용적이며 비용을 감당할 수 있는 방식을 통한 기간시설 활성화 국제적 조세 개혁안의 차질 없는 이행 의지도 확인했다.
1561,인드라와티 장관은 세계 경제가 침체에 빠질 가능성도 있다면서 큰 나라의 정책 결정권자들은 자신들의 정책이 다른 나라에 미칠 여파에 대해 각별히 유념해야 한다고 강조했다.
1562,그는 운신의 여지가 없거나 매우 좁아지고 있기 때문에 균형을 잡는 것이 힘들어지고 있다면서 안정을 복원하고 경제를 회복시키기 위해서는 고통스러운 조처를 해야만 한다고 부연했다.
1563,재무준비지수는 은퇴시점의 노후준비자금 추정액을 노후에 필요한 총 자금으로 나눈 값(재무준비지수은퇴시점의 노후 준비자금 추정액÷노후 총 필요자금)이다.
1564,은퇴시점의 노후준비자금은 노후를 준비하는데 가장 기본적인 제도인 연금과 금융 및 부동산자산을 포함하고 부채의 경우 비용으로 반영한다(【금융자산+부동산자산+연금】-부채).
1565,노후준비지수를 산출하는 데는 중장년 각자의 직장 퇴직과 노후에 필요한 생활비 건강문제나 기대수명 등이 영향을 미치기 때문이다.
1566,그래서 연금의 경우 국민연금공단의 예상연금모의계산 서비스를 이용해 예상연금수령액을 추정했다.
1567,또한 사망 시까지 총 연금수령액을 추정하기 위해 통계청의 완전생명표의 기대여명을 참고해 연금 월 수령액과 연금 수령시점에서 기대여명까지의 기간을 곱한 값으로 계산했다.
1568,노후 총 필요자금의 경우는 금융감독원의 노후필요자금진단(성별 나이 은퇴예상연령 노후에 필요한 월 생활비 필요액 등으로 계산)을 이용해 추정했다.
1569,기본이 되는 데이터는 국민연금공단 국민연금연구원의 ‘국민노후보장패널조사’를 활용했다.
1570,위의 계산방식처럼 여러 영역의 측정지표를 고려해 산출된 지수이기 때문이다.
1571,그렇기 때문에 서울시 중장년층의 재무노후준비지수가 더 높게 나타난 것이다.
1572,서울시 중장년의 근로형태별 재무적 노후준비지수를 살펴보면 소상공인과 자영업자의 재무적 노후준비지수가 상용직임금근로자(대기업 및 중소기업근로자 포함)보다 높게 나타났다는 것이 특이하다.
1573,소득과 자산의 양극화뿐만 아니라 재무적 노후준비도 뚜렷한 양극화를 보여 프리랜서 및 임시직?일용직임금근로자는 재무적 노후준비 취약계층에 놓여있다.
1574,이와 같이 강제적 재무 노후준비수단이 부족한 직업의 경우 현재의 자산과 부채에 대한 세심한 관리가 이뤄지지 않아 노후 취약계층으로 전락할 위험이 상존한다.
1575,임시직·일용직임금근로자가 노후에 필요한 자금은 자영업자 및 소상공인보다 높은데 노후를 대비하기 위한 자금은 충분히 마련하지 못한 상태인 것이다.
1576,서울시 임시직·일용직임금근로자에게 다양한 일자리에 대해 탐색할 수 있도록 유연한 재취업 일자리 지원을 제공하고 재취업 일자리에 만족도를 높일 수 있도록 체계적인 직업훈련서비스 제공이 필요한 것으로 나타났다.
1577,그러나 노후준비의 귀결은 주관적으로 인식하는 것이기 때문에 자영업자 및 소상공인이 필요로 하는 노후 총 자금 자체가 상용직임금근로자보다 적기 때문에 결과적으로 재무적 노후준비도는 자영업자 및 소상공인이 높게 나타나는 것이다.
1578,자영업자의 부동산 자산은 임금근로자(상용직·임시직·일용직)보다 많아(상대적으로 공적연금은 낮고) 재무적 노후준비를 부동산 자산을 통해 해결할 것으로 예상된다.
1579,서울시에 원하는 노후대책으로 건강 및 의료 주거를 중시하는 것으로 보이며 일자리에 대한 욕구는 낮은 집단이다.
1580,프리랜서는 전문성이 강하고 한 조직의 일원이 되기보다 조직 밖에서 독립적으로 일할 수 있는 원천이다.
1581,기업에서처럼 퇴직(예정)자 전직프로그램 이용을 하지 못하기 때문에 조직 이외에 장소(대학 노후준비기관 등)에서 이들을 위한 전직교육훈련이 강화될 필요가 있다.
1582,프리랜서는 범용성이 있는 인적자본 축적이 필요한 만큼 다양한 경로를 통해 교육훈련이 가능하다.
1583,근로형태별 재무적 노후준비 진단결과를 종합하면 재무적 노후준비가 취약한 임시직·일용직임금근로자와 프리랜서는 노후가 되어서도 노후생활비를 마련하기 위해 근로활동을 지속해야 한다.
1584,이들이 서울시에 원하는 노후대책도 ‘일자리’ 분야기 때문에 다양한 일자리를 탐색할 수 있는 직업능력개발프로그램 유연한 재취업 및 창업 일자리 지원 프로그램을 제공해야 할 것이다.
1585,【 앵커멘트 】 세계 경제 수장들이 모인 자리에서 재닛 옐런 미 재무 장관이 당분간 강달러 기조를 유지하겠다고 밝혔는데 세계 경제의 불확실성은 더 커질 전망입니다.
1586,【 기자 】 재닛 옐런 미국 재무부 장관은 국제통화기금(IMF)과 세계은행(WB) 연차총회 연설에서 물가 잡기를 조 바이든 행정부의 최우선 정책 과제로 제시했습니다.
1587,우리가 아는 것처럼 연방준비제도는 안정적인 물가를 유지하는 데 주요 역할을 합니다.
1588,국내외 경기침체 속에 한국이 미국의 금리 인상에 언제까지 보조를 맞춰야 하는지가 가장 큰 문제입니다.
1589,여러 가지 우리 경제 활력 회복을 위한 규제 개혁 등 더 일관성 있고 강도 높게 추진할 예정입니다.
1590,영상취재 : 임성민 VJ 영상편집 : 김혜영#MBN #뉴스센터 #유승오 #재닛옐런 #추경호 #국제통화기금 #금리인상 #자이언트스텝 #빅스텝
1591,이후 트러스 총리의 기자회견에서 감세안에 대한 수정안이 발표될 것이라는 전망이 나온다.
1592,콰텡 장관은 최근 경질설에 대해 “아무 데도 가지 않을 것이라는 입장을 밝힌 바 있다.
1593,하지만 미국에서 개최된 재무장관 회의 일정을 단축하고 이날 급히 귀국해 트러스 총리를 만났다.
1594,영국 총리실은 이날 트러스 총리가 기자회견을 한다고 밝혔으며 이 자리에서 경제정책 방향 전환을 발표할 것으로 보인다.
1595,주요 외신들은 법인세율 동결안 취소 등 지난달 발표된 감세안에 대한 수정안이 발표될 것으로 전망하고 있다.
1596,지난달 트러스 정부는 법인세율 동결 등을 포함한 감세안을 발표했으나 이후 파운드와 국채 가격 급락하는 등 영국 금융시장 혼란이 계속됐다.
1597,로이터 연합뉴스 감세안 발표 이후 영국 금융시장을 대혼란으로 몰아넣었다는 비판을 받은 쿼지 콰텡 영국 재무부 장관이 경질됐다.
1598,콰텡 장관이 지난달 감세안을 발표한 이후 파운드화가 폭락하고 채권 금리가 급등하는 등 영국 금융시장은 극도의 혼란 상황을 겪었다.
1599,콰텡 장관은 최근 경질설에 대해 아무 데도 가지 않을 것이라면서 자리를 지키겠다는 의지를 밝히기도 했지만 결국 끝까지 버티지 못하고 자리를 내놓게 됐다.
1600,제러미 헌트 영국 신임 재무부 장관이 리즈 트러스 총리의 경제정책을 대부분 폐기하면서 금융시장이 크게 환영했습니다.
1601,다만 이미 의회를 통과한 주택 취득세율 인하와 소득세 격인 국민보험 분담금 비율 인상 취소는 예정대로 간다고 말했습니다.
1602,하지만 재정 전망 없이 감세안이 발표된 뒤 금융시장이 불안감에 요동치자 트러스 총리는 부자 감세와 법인세율 동결을 철회하며 두 차례 정책 방향 유턴을 했습니다.
1603,영국 언론들은 트러스 총리의 감세를 통한 성장 공약이 거의 다 폐기되며 자리를 지킬 명분이 사라지고 있고 헌트 장관이 사실상 총리처럼 보이는 상황이라고 전했습니다.
1604,이에 관해 트러스 총리는 이날 트위터에서 영국 국민이 안정을 원하고 그것이 우리가 경제 여건 악화로 인해 직면한 심각한 문제에 대응하는 이유라며 성장을 위한 새로운 경로를 짜기 위해 조처를 했다고 말했습니다.
1605,헌트 재무장관은 이날 화상 연설에서 정부는 시장을 통제할 수 없지만 공공 재정에 관한 명확성을 줄 수 있다면서 감세안 주요 조항의 철회를 발표했다.
1606,정부에 대한 신뢰와 시장의 안정이 무엇보다 중요해 출범한 지 얼마 안 되는 새 정부의 핵심 경제안을 번복할 수밖에 없다는 것이다.
1607,헌트 장관의 철회에 시장도 긍정적으로 반응해 파운드화 가치와 정부 국채 가격이 상당히 강한 오름세를 탔다.
1608,이밖에 국민보험료 인하 및 부동산 최초구입자의 취등록세 면제 안 등을 모두 없는 것으로 했다.
1609,즉 트러스 총리와 전임 콰시 콰르텡 장관이 내놓았던 세금는 덜 내고 정부지원은 더 받는 언듯 국민들에게 좋은 조치를 의회 법제화 전에 무효로 한 것이다.
1610,영국은행이 국채 무기한 매입으로 진정되는 듯 했으나 근본적인 정부 불신감은 사라지지 않았다.
1611,거기다 IMF 등 국제기구와 미국 정부가 외교적 완곡어법을 넘어 직설적으로 트러스 총리의 감세안을 잘못된 것으로 지적하고 나섰다.
1612,그러면서 막역지기인 콰르텡 의원을 재무장관 직에서 물러나게 하고 총리 경선에서 라이벌 리시 수낙 전재무장관을 밀었건 제리미 헌트 전외무장관을 전격 기용했다.
1613,헌트 장관의 과감한 번복과 취소로 영국 금융시장과 파운드화는 안정을 찾을 수도 있지만 야심찬 미니 예산의 골간이 거의 모두 뜯겨지고 무너져버린 트러스 총리의 정치적 위치는 한층 불안정하고 취약해졌다.
1614,카카오는 계열사들과 원인 규명 단계적인 복구 재발 방지대책 마련 및 실행 이해 관계자를 위한 보상 방안을 마련할 계획이라면서 이같이 밝혔다.
1615,이어 서비스 정상화 이후 SK C&amp;C 측과 카카오와 카카오 주요 종속회사 손실에 대한 손해배상 논의를 진행할 계획이라고 설명했다.
1616,양국 장관은 글로벌 유동성 축소 러-우크라 전쟁 장기화 등으로 글로벌 실물경제·금융시장 불확실성이 확대되고 있다는 현 상황 진단에 의견을 같이했다.
1617,더욱이 러시아발 유럽 에너지 위기 신흥국 부채 지속가능성 문제 등 추가 하방리스크도 잠재하는 상황에 양국 간 긴밀한 소통과 조율을 지속하기로 합의했다.
1618,추 부총리는 긴축적 글로벌 금융여건이 우리 경제에 적잖은 부담으로 작용하고 있다며 양국이 최근 금융·외환시장 동향을 면밀히 점검하고 외환시장 관련 협력을 강화해야 한다고 강조했다.
1619,두 장관은 최근 달러·원 환율의 급격한 상승에도 한국경제는 양호한 외화유동성 상황 충분한 외환보유액 등에 힘입어 여전히 견조한 대외건전성을 유지하고 있다고 의견을 같이했다.
1620,옐런 장관은 한국 입장을 공유해줘 감사하다면서 양국이 긴밀한 협력을 지속해 나가자고 언급했다.
1621,양국 장관은 러시아 원유가격 상한제 진행상황 녹색기후기금(GCF)을 통한 개발도상국 기후변화 대응 지원 세계은행의 팬데믹 대응 금융중개기금(FIF)에 대해서도 의견을 교환했다.
1622,양국은 이를 토대로 글로벌 물가안정 기후·보건 이슈 대응에도 협력을 지속해 나가기로 합의했다.
1623,추 부총리는 이처럼 재무당국 간 수시로 현안을 논의하는 자체가 굳건한 한미 협력관계를 방증한다면서 양국이 양자(한미 자유무역협정(FTA)) 다자(인도-태평양 경제프레임워크) 협력기반을 토대로 경제협력을 심화 발전시키길 희망한다고 덧붙였다.
1624,정부 지출 또한 사람들이 원하는 만큼 늘지 않을 것이라며 “모든 부처는 추가 효율화 방안을 찾아야 한다고 지출 삭감을 촉구했다.
1625,헌트 장관은 트러스 총리와 마찬가지로 명문 옥스퍼드대에서도 최상위 엘리트만 속한 ‘철학정치경제(PPE)’를 전공했다.
1626,그러나 총리를 결정하는 집권 보수당 대표 경선 때는 트러스 총리가 아니라 경쟁자인 리시 수낵 전 재무장관을 지지했다.
1627,자신을 반대한 헌트를 요직에 발탁할 만큼 트러스 총리의 입지가 흔들리고 있으며 영국 경제 상황 또한 위중하다는 점을 보여준다는 평가가 나온다.
1628,고소득자 소득세 인하를 철회한 데 이어 법인세 인상에 나서면서 사실상 정책 백지화를 결단한 것이다.
1629,시장의 부정적 반응과 당내 반발에 직면해 결국 감세안의 핵심 정책을 번복한 것이다.
1630,영국 가디언은 트러스 총리는 자신의 미니 예산을 수정하기로 함으로써 보수당 의원들과 시장의 강력한 압력에 굴복했다고 전했다.
1631,그는 전날 공개된 영국 텔레그래프와의 인터뷰에서 나는 아무데도 가지 않을 것이다.
1632,정말로 재무부를 즐기고 있다며 사퇴 가능성을 일축한 바 있지만 하루 만에 분위기는 급변했다.
1633,전 세계 금융시장을 충격에 빠뜨린 그는 영국에서 두 번째로 단명한 재무장관이 됐다.
1634,전 세계 금융 시장을 충격에 빠뜨리며 영국발 금융위기 우려까지 불러일으켰다.
1635,IMF까지 나서 고강도 감세정책이 인플레이션과 불평등을 심화시킬 수 있다고 재차 경고하자 더는 버텨낼 재간이 없었다.
1636,취임 한 달을 갓 넘긴 시점에서 당내 쿠데타에 가까운 움직임이 나오자 뒤늦게 수습에 나선 것이다.
1637,이에 제임스 클레벌리 외무장관은 지도부를 바꾸는 것은 정치적으로뿐만 아니라 경제적으로도 매우 나쁜 생각이라고 BBC에 말했다.
1638,빚을 줄이거나 수익을 늘려 재무구조를 개선한 공기업에는 경영평가 점수를 더 주고 성과급도 더 주겠다는 구상이다.
1639,공기업 중 부채 규모가 크고 부채 관리가 중요한 기관은 안정성 지표의 가중치를 높게 설정하는 식이다.
1640,재무성과관리 항목 내에 일반관리비 관리 지표를 새로 만들어 사업비 외 기관이 지출하는 일반관리비성 경비 절감도 추진할 방침이다.
1641,당기순손실 등 재무위험이 높은 기관에 대해 성과급을 제한하는 관련 규정은 공운위 의결을 통해 가능하도록 수정했다.
1642,최근 감세 정책을 둘러싼 혼란 책임을 ‘정치적 동지’였던 콰텡 장관에게 떠넘기며 보수당 전당대회부터 강조했던 감세 기조를 철회하는 승부수를 던졌다.
1643,영국 BBC 등에 따르면 트러스 총리는 이날 콰텡 장관을 경질하고 ‘정적’으로 꼽히는 제러미 헌트 전 외무장관을 신임 재무장관으로 임명했다.
1644,그는 “미니예산 일부가 시장 예상보다 더 멀리 빨리 나갔다는 점은 분명하다며 처음으로 실책을 인정했다.
1645,트러스 장관과 콰텡 장관은 보수당 전당대회 기간 경제 정책을 함께 만든 정치적 동지다.
1646,영국 가디언 등 현지 언론은 “트러스 총리가 콰텡 장관을 내치는 결정으로 정치적 위기를 타개하려 한다고 평가했다.
1647,대표적인 ‘반(反) 트러스’ 인사로 꼽히는 헌트 전 외무장관을 신임 재무장관으로 등용한 결정도 궤를 같이한다는 시각이 다수다.
1648,최근 보수당 일각에선 트러스 총리를 공개적으로 비난하는 목소리가 터져 나왔고 영국 더타임스 등은 이들이 트러스 총리를 대체할 인물 찾기에 나섰다고 보도했다.
1649,사우디·러 겨냥…개도국 인플레·경기부진 악화 우려 세계 성장전망치 낮출 IMF 연차총회 앞두고 작심 비판 재닛 옐런 미국 재무부 장관EPA 연합뉴스 자료사진.
1650,재판매 및 DB 금지 (서울연합뉴스) 임화섭 기자 재닛 옐런 미국 재무부 장관은 석유수출국기구(OPEC) 회원국들을 포함한 세계 주요 석유 수출국들이 석유 감산을 결정한 데 대해 (글로벌 경제성장에) 도움이 되지 않으며 현명치 못한 일이라고 비판했다.
1651,이번 주에 미국 워싱턴에서 열리는 국제통화기금(IMF) 연차총회에 앞서 게재된 인터뷰에서 옐런은 석유 감산 결정에 대해 결국 어떤 영향을 미칠지는 불확실하지만 분명히 우리가 직면한 여건 하에서는 적절하지 않은 것으로 내게는 보였다며 개발도상국들과 이들이 직면한 문제들에 대해 우리는 매우 우려한다고 말했다.
