,sentence
1634,이형석 의원이 지방재정부담심의위의 성격와 본인의 역할을 묻자 이상민 장관은 답변을 하지 못했다.
1635,지방재정부담심의위에선 지방재정 부담에 관한 사항 중 주요 안건을 심의한다.
1636,지방재정부담심의위에서 결정된 사항은 강행규정으로 지켜야 하는데 장관님이 관심 좀 가져주시길 바랍니다.
1637,심의 결과 미이행은 곧 지방재정 부담을 줄여주는 조치를 취하지 않았다는 뜻이다.
1638,지방재정법을 보면 ‘중앙관서의 장 및 지방자치단체의 장이 불가피한 사유로 의결한 사항을 반영하지 못하는 경우에는 그 내용을 행안부 장관에게 통보해야 한다.
1639,이형석 의원은 “지방재정 주무부처인 행안부가 복지정책 등 국고보조사업에 따른 지자체 재정 부담 증가에 대응하려 ‘국고보조금 제도 정비 검토’를 추진하겠다고 밝혔다며 “정작 이상민 장관은 지방재정부담심의위의 역할과 본인의 직책을 모르고 있다는 점에서 지방재정부담을 줄이는 정책이 이행될지 의문이라고 말했다.
1640,“레고랜드 사태 위법 사항 없이 감사 어려워이날 행안위 종합 국감에서는 레고랜드 채무를 둘러싼 질의도 이어졌다.
1641,이 장관은 강원도가 금융시장에 큰 혼란을 초래한 부분에 정부가 감사에 나서야 한다는 지적에 “감사는 위법 사항이 있어야 하는데 이 자체만 가지고 감사하긴 쉽지 않다는 입장을 밝혔다.
1642,금융시장에서 사실상 ‘채무불이행’ 선언으로 받아들이면서 시장의 불안감이 커졌다.
1643,이어 재정정책을 통해 성장과 취약계층을 지원하되 통화정책과의 일관성을 유지해 시장 혼란을 최소화해야 한다고 강조했다.
1644,추 부총리는 또 원활한 노동 공급 신속한 전쟁 종결 다자무역체계 복원도 강조했다.
1645,아울러 취약국 부채 해결 다자개발은행 대출 여력 확대에도 힘써야 한다고 제언했다.
1646,추 부총리는 IMFC 회의에서도 인플레이션 대응을 위한 긴축 통화정책과 건전 재정기조 간 일관성을 확보하고 경기 회복과 취약계층 보호를 위한 재정정책을 보충적으로 활용해야 한다고 말했다.
1647,서방 국가들은 세계 경제 악화 이유로 전쟁을 지목하며 러시아를 비난했고 러시아는 다른 견해를 보인 것으로 알려졌다.
1648,IMFC 회의 역시 러시아 전쟁 관련 문구를 두고 회원국이 의견 대립을 보여 공동선언문 채택에 합의하지 못하고 의장성명서가 나왔다.
1649,■기획재정부 ◇과장급 인사 △개발사업과장 곽소희 △ 녹색기후기획과장 정혜경
1650,우크라이나에 위성 인터넷 스타링크 서비스를 제공해온 일론 머스크 스페이스X CEO가 서비스 유지를 위한 재정지원을 미 정부에 요구했습니다.
1651,머스크의 이 트윗은 스페이스X가 우크라이나에 제공해 온 스타링크 서비스 요금 계산서를 미 국방부에 청구했다는 보도 이후 나왔습니다.
1652,이에 대해 사브리나 싱 미 국방부 부대변인은 스타링크와 관련해 스페이스X와 소통 중이라면서도 전장에서 필요한 것을 우크라이나에 제공하는 문제에 대해서라면 스페이스X뿐 아니라 다른 업체들이 있다며 스타링크만이 유일한 선택지는 아니라고 강조했습니다.
1653,내용을 떠나 (윤 대통령이) 얼마나 성의가 없었는지 보여주는 대목이라며 이같이 말했다.
1654,이어 “연설 내용이 충실하다면 시간은 중요하지 않을 수 있는데 그런 것도 아니다라며 “대통령실 이전으로 예산 낭비가 심각한데 사과는커녕 양해를 구하는 말도 없었다고 비판했다.
1655,이 의원은 “(윤 대통령이) 초부자 감세로 세수가 줄어드는 것은 한마디도 하지 않았다며 “야당탄압 중단 국회 모욕 사과 없이 국회에 협조를 구하겠다는 뻔뻔함에 기가 찬다고 덧붙였다.
1656,윤 대통령은 이날 국회에서 내년도 예산안 시정연설을 하며 ‘사회적 약자 보호’ ‘한미일 안보협력 강화’ ‘핵심 전략기술 지원’ 등 정책기조를 강조했다.
1657,민주당은 본회의장에 입장하지 않고 국회 로텐더홀에서 피켓을 들고 규탄 시위를 벌였다.
1658,앞서 민주당 측은 윤 대통령이 ‘비속어 논란’ ‘종북 주사파 발언’ 검찰 및 감사원 수사 등에 대해 사과하지 않으면 시정연설을 거부하겠다는 의사를 밝혀왔다.
1659,제레미 헌트 영국 재무장관 이미지출처로이터연합뉴스대규모 감세안 철회 후 사퇴 압박에 부딪힌 리즈 트러스 영국 총리가 재무장관 교체 카드를 꺼내 들고 그야말로 ‘생존을 위한 투쟁(fight for survival)’을 하고 있다.
1660,언론 인터뷰에서 트러스 총리가 내놓은 기존 안을 뒤집는 발언과 함께 시장의 신뢰를 되찾겠다고 선언한 지 하루도 채 되지 않은 시점이다.
1661,보도에 따르면 헌트 장관은 이날 오후 하원에서 의원들에게 설명하기 전 재정적자를 해결할 새로운 조치와 관련한 사항을 발표할 계획이다.
1662,영국 정부가 예산을 발표하면서 재정 전망을 하지 않은 것은 이번이 처음이었고 이후 시장은 크게 혼란을 겪었다.
1663,또 헌트 장관이 이와 관련한 내용을 설명하기 위해 영국 중앙은행인 영란은행(BOE) 총재와 영국 채권관리청(DMO) 국장을 만났다고 덧붙였다.
1664,이미지출처로이터연합뉴스영국 정부가 중기 재정 계획을 이처럼 서둘러 발표하는 이유는 시장 혼란을 방지하기 위해서다.
1665,감세안을 철회하겠다고 선언한 이후에도 파운드화와 국채 가격이 급락하는 등 영국 금융시장 혼란이 지속되자 트러스 총리와 헌트 장관이 이를 막아야 한다는 공감대가 형성된 것이다.
1666,◆ 헌트 효율성 방안 찾을 것…모든 방안 배제 안 해정국을 좌우할 핵심 인사로 떠오른 헌트 장관은 트러스 총리가 기존에 내놓은 발언을 뒤집어 세금 일부는 인상하고 정부 지출은 삭감할 것이라면서 긴축 기조로의 전환을 예고한 상태다.
1667,헌트 장관은 전날 BBC와의 인터뷰에서 내가 하려는 일은 시장과 세계 집에서 지켜보고 있을 국민에게 우리가 우리의 세금과 지출 계획에 대해 적절하게 할당할 수 있다는 것을 보여주는 것이라고 말했다.
1668,그는 감세정책 철회에도 트러스 총리가 여전히 책임이 있다고 언급하면서도 그는 (이야기를) 들었고 변했다.
1669,그는 정치에서 가장 어려운 일 태도를 바꾸는 일을 기꺼이 했다고 강조했다.
1670,그러면서 최악은 또 다른 장기적인 권력 투쟁이라면서 보수당 하원 의원들을 향해 트러스 총리를 지지해 달라고 요청했다.
1671,리즈 트러스 영국 총리 이미지출처로이터연합뉴스◆ 동지 경질하고 반대파 끌어안은 英 트러스 생존 투쟁주요 외신들은 트러스 총리가 ‘정치적 생존을 위해 투쟁하고 있다’고 표현하고 있다.
1672,자신의 경쟁자였던 수낙 전 장관을 지지한 헌트 장관을 끌어안으면서 사태를 해소하기 위한 비장의 카드를 꺼내 든 것이다.
1673,보수당 내에서는 리시 수낙 전 재무장관 페니 모돈트 하원의장 벤 월러스 국방장관 등이 차기 총리 후보로 거론되기 시작했다.
1674,이에 전날 외신들은 트러스 총리가 내각과 정치권을 상대로 사태 수습을 위해 분주히 움직일 것이라고 보도했다.
1675,헌트 장관은 이번 주 중 모든 보수당 하원의원을 만나 이와 관련한 의견 수렴에 나설 예정이었다.
1676,트러스 총리는 동시에 사퇴 압박을 키우는 보수당 의원들과 직접 만나 무너져가는 당내 지지기반 회복에 나선다.
1677,한국거래소와 금융투자협회 생명보험협회 손해보험협회 증권사ㆍ은행의 국채 전문 딜러 등 관계자가 참석했다.
1678,보유한 국채의 금리 변화로 손실이 예상될 때 국채 선물을 사고파는 방식으로 피해를 줄일 수 있다.
1679,수십 년 후 고객에게 지급할 돈을 미리 확보해야 하는 보험업계는 초장기 국채시장 ‘큰손’이다.
1680,자산은 물론 부채까지 따져 보험사 재정 건전성을 따지는 신지급여력제도(K-ICS)가 내년 시행되는 만큼 금리 손실액을 줄일 초장기 국채 선물이 필요하다고 정부에 요청해왔다.
1681,러시아의 우크라이나 침공 가속이 붙은 미국의 정책금리 인상 영국ㆍ일본을 필두로 한 선진국 금융시장 불안까지.
1682,미국 같은 선진국에서 돈값(금리)을 높게 쳐주고 있는데다 시장 불안까지 한층 커진 탓이다.
1683,이와 함께 외국인 채권투자에 대한 이자소득세ㆍ양도소득세 비과세 조치는 올해 소급해 시행한다.
1684,이 지수를 관리하는 영국 스톡익스체인지(FTSE) 러셀 그룹은 지난달 한국을 일종의 후보군인 ‘관찰대상국’으로 지정했다.
1685,기재부는 이런 조치를 포괄하는 ‘국채시장 중장기 로드맵’을 연내 발표할 예정이다.
1686,기재부 당국자는 “국채시장 선진화 차원에서 외국인 투자를 유인할 수 있는 제도 도입 규제 완화를 꾸준히 추진할 계획고 말했다.
1687,무너진 원자력 생태계 복원과 핵심 전략기술 R&amp;D 투자 벤처·스타트업 지원 확대에도 예산을 투입하겠다고 말했습니다.
1688,최상목 대통령실 경제수석은 이날 오후 용산 대통령실 청사에서 기자들과 만나 이같이 밝혔다.
1689,이에 당정은 벼 대신 타작물 재배를 통해 쌀 면적을 점진적으로 줄여가고 관련 예산을 확대하는 실질적인 농업발전 대책을 마련하기로 했다.
1690,성일종 국민의힘 정책위의장은 이날 오전 국회에서 열린 양곡관리법 당정 협의회를 마친 뒤 기자들을 만나 국민의힘은 양곡관리법을 개정하지 않아도 쌀 수급 균형 및 쌀값 안정화가 충분히 가능하도록 정부에 적극적인 정책 추진을 요청했다며 이같은 결정 사항을 밝혔다.
1691,더불어민주당이 추진하고 있는 양곡관리법 개정안은 쌀값 안정을 위해 정부가 과잉 생산된 쌀을 의무적으로 매입하도록 하는 내용을 담고 있다.
1692,성 의장은 민주당이 내일 양곡관리법 개정안을 처리한다고 이야기한다며 아직 시간이 남았기 때문에 우리 당 의원들이 나서 주시고 또 당의 여러 채널을 통해 민주당이 앞으로 진정한 농민을 위해 실질적 소득 보장을 위해 어떤 방안이 있는지 여러 안을 가지고 더 협상하도록 의견을 모았다고 했다.
1693,성 의장은 이날 당정 협의회 모두 발언에서도 현재 쌀값 폭락은 바로 문재인 정권의 농정 실패의 결과라며 민주당의 양곡관리법 개정안은 대한민국을 위한 법이 아니라 민주당의 농정 실패를 덮고 이재명 민주당 대표를 구하기 위한 정략적 법안에 불과하다고 비판했다.
1694,국민의힘은 민주당의 양곡관리법 개정안 단독 처리를 저지하기 위한 여야 협상을 계속하겠다는 입장이다.
1695,성 의장은 양곡관리법 개정안 통과를 원하는 농민들이 많다는 지적에 대해서는 안정적인 쌀값을 보장하면 환영하는 분들이 일정 부분 있을 수는 있다면서도 그러나 지속적으로 쌀 생산량이 늘어나면 시장 한계가 있기 때문에 연구용역 결과에 의하면 쌀값이 더 오르지 않게 된다고 반박했다.
1696,성 의장은 민주당이 양곡관리법 개정안 처리를 강행할 경우 대통령 거부권을 당에서 건의할 것이냐는 질문에는 여야 협상이 남아 있기 때문에 더 노력해야 한다며 거기까지 말할 단계는 아니다라고 말을 아꼈다.
1697,KBS 대구앵커 대구시가 부채 절감과 신규사업 추진을 위해 내년도 긴축재정 방침을 밝히면서 기존 사업 예산이 대거 삭감될 처지에 놓였습니다.
1698,특히 시민사회단체는 시민복지와 참여 예산을 늘려줄 것을 요구하면서 예산 편성과정에서 적잖은 진통이 예상됩니다.
1699,게다가 부채 절감을 위해 내년부터 지방채를 발행하지 않고 기존 예산도 빚 갚는데 쓰는 등 긴축재정이 불가피하다는 게 대구시의 설명입니다.
1700,돈 들어올 곳은 적은데 빚을 갚아야 하고 신규 사업 투자도 해야되다 보니 기존 사업예산은 대규모로 삭감될 처지입니다.
1701,행사 예산과 미래인재 양성 휴스타 사업 대구경북디자인진흥원 위탁사업비 등이 삭감 대상에 이름을 올렸습니다.
1702,강금수/대구참여연대 사무처장 : 민생을 살펴야 될 예산 복지를 늘려야 될 예산.
1703,이런 부분을 삭감해가지고 채무를 감축한다는 것은 시민의 생활을 전혀 살피지 않는 잘못된 방향이라고 보는 겁니다.
1704,대구시가 이달 말까지 내년도 예산안을 시의회에 제출할 예정인 가운데 대규모 예산 삭감을 놓고 진통이 이어질 것으로 예상됩니다.
1705,앵커과잉 생산된 쌀을 정부가 의무적으로 사들이게 하는 내용의 양곡관리법을 더불어민주당이 추진하고 있는 가운데 이 법에 반대하고 있는 정부·여당이 대응책을 협의했습니다.
1706,양곡관리법 개정안이 쌀의 공급 과잉 구조를 더욱 심화시키고 재정 부담을 가중시켜 미래 농업 발전에도 악영향을 미칠 수 있겠다라고 하는 것에 정부와 여당은 뜻을 같이했습니다.
1707,국민의힘은 양곡관리법을 개정하지 않아도 쌀 수급 균형 및 쌀값 안정이 충분히 가능할 수 있도록 정부에 보다 적극적인 정책 추진을 요청했습니다.
1708,앞으로 벼 대신 타 작물에 대한 재배를 통해서 쌀의 면적을 줄여나가고 또 이에 따른 예산 등을 좀 더 확대해서 실질적인 농업 발전과 농민의 소득에 도움이 될 수 있도록 해야 되겠다라고 하는 데 뜻을 같이 했습니다.
1709,우리 의원님들께서 또 나서주시고 또 우리 당의 여러 채널을 통해서 민주당에 앞으로 진정한 우리 농민들을 위해서 또 실질적인 소득 보장을 위해서 어떤 방안이 있는지 머리를 맞대고 여러 가지 안을 가지고 더 협상을 하도록 이렇게 의견들을 모았습니다.
1710,또 여러 당의 공식적인 채널을 통해서도 민주당과 이런 부분에 대해서 머리를 맞대고 협의를 하는 그런 과정을 거쳐보도록 노력하겠습니다.
1711,co. kr OBR은 독립 기구로서 원래 정부의 재정 정책의 건전성과 안정성 등을 검토하는 역할도 해 왔지만 최근엔 경제 통계를 생산하는 일만 해 왔다.
1712,하지만 트러스 총리는 대규모 감세안을 마련하면서 OBR의 검토를 거치지 않았다는 비난을 받았다.
1713,전 세계가 인플레에 대응하기 위해 금리를 인상하며 돈줄을 조이는 상황에서 혼자 경기부양을 위해 재원 마련 계획도 없이 무작정 돈을 풀겠다는 황당한 발표에 영국 파운드화와 국채 가치는 폭락했고 이는 세계 경제도 불안하게 만들었다.
1714,트러스 총리의 후임이 아직 정해지지 않았고 다음 총선에선 야당인 노동당이 압승할 것이라는 예상도 나오지만 좌우 어느 쪽이 정권을 잡아도 손이 묶이는 상황이 될 것이라고 WSJ은 예상했다.
1715,하지만 이번 논란으로 다시 OBR의 존재 이유가 부각된 만큼 앞으로 정부의 재정 정책에는 OBR이 큰 역할을 하게 될 것으로 전망된다.
1716,OBR은 경제 전망을 내놓을 때 공공 부채가 국내 총생산(GDP) 대비 일정 비율로 유지돼야 한다는 것을 전제로 한다.
1717,지난주 임명된 제러미 헌트 신임 재무장관은 경제안정에 방점을 찍으며 OBR 공공부채 전망치를 준수하겠다고 밝혔다.
1718,신재생 에너지 투자 등 정부의 정책 추진에도 제약이 따를 것으로 예상된다.
1719,WSJ은 영국의 보수적인 경제 정책은 트러스 총리가 벌인 것과 같은 실책을 막을 수는 있겠지만 좋은 정책도 억제할 수 있다고 지적했다.
1720,문재인 정부 당시 태양광 사업 비리 의혹에 대해 검찰이 본격 수사에 나섰습니다.
1721,이에 따라 ‘태양광 사업 비리 의혹’ 수사는 지난달 출범한 재정범죄 합수단 첫 번째 사건이 됐습니다.
1722,대검은 합수단에 배당하지 않은 나머지 사건들도 피의자의 주소지나 범행 규모 등을 고려해 전국 검찰청에 사건을 배당할 예정이며 검·경 수사권 조정에 따라 일부 사건은 경찰이 수사하게 됩니다.
1723,추 부총리는 내년 초까지 작업을 마무리한다는 생각에 작업 상황을 보고 있다며 서두를 부분은 아니고 제대로 작업해야 한다고 강조했다.
1724,송 의원은 우리나라는 다른 나라에 비해 혼외 출산율이 굉장히 낮다며 우리나라는 출산과 결혼이 직접 연결돼 있기 때문에 젊은 사람들이 결혼을 쉽게 할 수 있는 사회적 여건이 필요하다고 지적했다.
1725,역대 정부의 저출산고령화위원회에서 여러 대책을 내놨음에도 불구하고 실효성 얘기가 나오고 있다며 기재부에서도 인구대응TF를 꾸려서 대응하고 있다고 답했다.
1726,피치는 당시 국가채무비율의 지속적인 상승 전망은 중기적 관점에서 신용등급 압박 요인으로 작용할 수 있다고 진단했다.
1727,한 총리는 피치는 재정 안정성 대외 안정성 그리고 북한 위협이 있지만 한미 동맹과 한국 억지력으로 감당할 수 있다는 점을 이유로 AA-를 유지한 것이라며 이 세 가지를 제대로 안 하면 바로 넘어진다.
1728,co. kr한 총리는 다만 금융정책과 재정정책을 정상화하는 과정에서 사회적 약자는 고통받을 것이라며 그 고통을 정부가 조금이라도 덜어주는 노력을 끊임없이 해야 한다고 설명했다.
1729,한 총리는 이번 순방에서 가장 기억에 남는 순간으로는 가브리엘 보리치 폰트 칠레 대통령과의 회담을 꼽았다.
1730,한 총리는 보리치 대통령이 한국과 잘해보고 싶고 배워보고 싶다는 얘기를 가장 진정성 있게 했고 회담과 오찬 때 업무협약(MOU) 체결식에서도 그런 얘기를 계속했다며 한국이 국제적으로 해야 할 책무도 많다고 생각하게 됐다고 말했다.
1731,그러면서 그 법에 우리 기업에 도움이 될 조항도 상당히 많다며 조항들을 제대로 활용할 수 있도록 해야 한다고 덧붙였다.
1732,포퓰리즘에 빠지지 않는다는 건 국민들이 인정해줄 때까지는 정책 평가가 다를 수 있다는 얘기라고 재차 부연했다.
1733,순방 기간 한국에서 카카오톡 대규모 장애가 일어난 것과 관련해서는 리스크 관리를 좀 더 해야겠다.
1734,미래에 그런 일이 안 일어나도록 백업 장치도 필요하다며 대개 보면 단기적인 일을 하기 위해 중장기적으로 해야 할 것을 놓치는 일이 많다고 지적했다.
1735,한 총리는 이어 경제 안보도 결국은 단기적으로 편한 데만 찾고 비용 낮은 데만 찾아다닐 수는 없다는 것 다 쉽고 항상 박수만 받는다면 그 정책은 이상한 것이라고 말하며 정부가 비판과 어려움을 감수하고라도 솔선수범할 필요가 있다고 강조했다.
1736,고향 발전을 위해 개인이 자치단체에 기부할 수 있도록 한 제도인데 자치단체들은 지방재정이 늘 기회로 보고 방안을 마련하고 있습니다.
1737,그런데 확실하게 어느 범위까지 이렇게 (기부)할 수 있는 건지 (잘 모릅니다. )
1738,최진옥/재경경남도민회 상임부회장 : 행사에 자주 참석하는 사람들은 많이 알려져 있는데 행사에 참석하지 않는 회원들은 모르는 분들은 상당히 있다고 보고 (고향사랑기부금제를) 회지에 실어주려고 합니다.
1739,경상남도는 지역사랑상품권 포인트나 체류형 관광상품 등을 구상 중이고 시·군은 지역 특산품을 계획하고 있습니다.
1740,조재욱/경남대학교 정치외교학과 교수 : (답례품과 성과 공유로) 내 고향에 대한 생각을 한 번 더 하게 되는 거고요.
1741,그리고 이게 연속성을 가지고 계속 기부를 할 수 있는 그런 동력이 되고요.
1742,재정 기여 효과를 높이기 위해서는 다른 광역 자치단체와의 차별화된 사업 발굴이 필요합니다.
1743,영국 파이낸셜타임스(FT)는 최근 “엔이 안전자산에서 투기 대상이 됐다고 보도했다.
1744,FT는 ‘약한 통화가 국가의 미래를 약화시킨다’는 제목의 기사에서 “기록적인 엔저는 미·일 금리 차만으로는 설명이 안 된다며 이 같은 분석을 내놨다.
1745,극심한 저출산·고령화 속에 산업 구조개혁을 통한 경제 체질 개선은 외면한 채 마이너스 금리 및 무제한 양적완화에 매달린 아베노믹스 탓이다.
1746,아베의 세 화살 중 무제한 양적완화와 공격적 재정지출의 외상값이 돌아오기 시작했고 구조개혁마저 실패하면서 일본 경제는 치명상을 입었다.
1747,엔저가 가져다주는 ‘공짜 이익’에 중독된 일본 기업들은 글로벌 트렌드인 디지털 전환과 신기술 개발 성장산업 투자를 소홀히 하다가 첨단 산업 주도권을 한국을 비롯한 미국 대만 중국에 내줬다.
1748,경제안보 시대의 핵심 품목인 반도체·배터리는 삼성전자·SK하이닉스·LG에너지솔루션 등에 시장을 빼앗겼다.
1749,세계 최대 자동차 회사 도요타를 보유했지만 모빌리티산업 격변기에 전기차 전환에 뒤처지면서 현대자동차·기아에 밀리고 있다.
1750,무담보·무이자 대출을 통해 경쟁력 없는 중소기업까지 연명시킨 결과 좀비기업이 급증했다.
1751,국채의 대부분을 일본은행(BOJ)과 시중은행 연기금 가계 등 자국민이 들고 있어 섣불리 금리도 못 올리는 등 진퇴양난이다.
1752,이런 와중에 경제와 기업에 활력을 불어넣을 정부의 감세안과 반도체특별법은 거대 야당에 발목이 잡혀 있다.
1753,앵커윤석열 대통령이 더불어민주당이 상임위를 통과시킨 양곡관리법에 대해 농업 재정 낭비라며 국회의 심도 있는 논의를 주문했습니다.
1754,기자출근길 기자들과 만난 윤석열 대통령은 전날 국회 상임위를 통과한 양곡관리법에 대해 먼저 언급했습니다.
1755,민주당이 비용 추계도 없이 통과시켰다며 정부가 의무적으로 쌀을 사면 공급 과잉이 심해지고 농업 재정도 낭비된다고 비판했습니다.
1756,심도 있는 논의를 해달라 당부했는데 사실상 반대 뜻을 분명히 전한 셈입니다.
1757,윤석열 / 대통령 : 정부 재량 사안으로 맡겨놔야지 수요와 공급의 격차를 점점 줄여가면서 재정과 농산물의 낭비를 막을 수가 있습니다.
1758,윤 대통령은 쌀값 폭락을 막기 위해 정부가 올해 역대 최대 규모로 쌀을 격리했다는 사실도 언급하며이렇게 정부 재량으로 해야 수요와 공급 격차를 줄여 재정이나 농산물의 낭비를 막을 수 있다고 강조했습니다.
1759,대통령실 관계자들은 YTN에 예산은 한정된 만큼 농업 진흥이나 지원 관련 재정이 부족해질 수 있다 소비자들은 세금을 들이고 비싼 쌀을 먹게 된다고 말했습니다.
1760,또 수요가 없으면 공급을 줄여야 하는데 의무적으로 사는 건 포퓰리즘이라고 지적했습니다.
1761,반면 민주당은 농업재정 낭비를 언급한 윤 대통령의 발언이 거짓 주장이라고 맞받아쳤습니다.
1762,논에 다른 작물을 재배하면 지원해주는 논타작물 재배지원사업과 병행하면 오히려 재정을 절약할 수 있다는 겁니다.
1763,아울러 현 정부의 쌀 시장격리가 골든 타임을 놓친 사후 약방문에 불과하다고 덧붙였습니다.
1764,양곡관리법이 법사위 본회의 문턱까지 넘게 되면 대통령은 거부권을 행사할 수 있습니다.
1765,대통령실은 아직 거부권 행사까지는 생각하지는 않고 있다며 국회에서 잘 정리될 거로 기대한다고 밝혔습니다.
1766,태양광 시설 국무조정실 제공최근 출범한 검찰 ‘국가재정범죄 합동수사단’이 첫 사건으로 문재인 정부 시절 태양광 사업 비리 의혹을 수사하기로 했습니다.
1767,대검찰청은 서울북부지검에 지난달 설치된 합동수사단에 국무조정실이 수사 의뢰한 태양광 사업 관련 사건 일부를 배당하기로 했습니다.
1768,수사 의뢰 대상은 대부분 무등록 업자에게 태양광 설치 공사를 맡기거나 불법 하도급을 주고 대출 지원을 받은 경우였습니다.
1769,대검찰청은 수사 의뢰된 사건들 중 일부만 우선 합수단에 배당했으며 나머지 사건들도 분류 작업을 거쳐 여러 검찰청에 보낼 예정입니다.
1770,지구 상공에 떠 있는 스페이스X의 스타링크 위성을 지구 위에 표시한 이미지.
1771,일론 머스크 스페이스X 최고경영자(CEO)가 우크라이나에 지원 중인 위성 인터넷 스타링크 서비스를 계속 진행하기 위한 재정 지원을 촉구했다.
1772,앞서 CNN은 스페이스X가 우크라이나에 제공한 스타링크 서비스 요금 계산서를 미 국방부에 청구했다고 보도했다.
1773,러시아가 우크라이나의 통신 시설을 파괴한 상황에서도 스타링크 서비스 덕분에 우크라이나 정부와 군은 온라인 상태를 유지하고 있다.
1774,앵커윤석열 대통령이 더불어민주당이 상임위를 통과시킨 양곡관리법에 대해 농업 재정 낭비라며 국회의 심도 있는 논의를 주문했습니다.
1775,기자출근길 기자들과 만난 윤석열 대통령은 전날 국회 상임위를 통과한 양곡관리법에 대해 먼저 언급했습니다.
1776,민주당이 비용 추계도 없이 통과시켰다며 정부가 의무적으로 쌀을 사면 공급 과잉이 심해지고 농업 재정도 낭비된다고 비판했습니다.
1777,심도 있는 논의를 해달라 당부했는데 사실상 반대 뜻을 분명히 전한 셈입니다.
1778,윤석열 / 대통령 : 정부 재량 사안으로 맡겨놔야지 수요와 공급의 격차를 점점 줄여가면서 재정과 농산물의 낭비를 막을 수가 있습니다.
1779,윤 대통령은 쌀값 폭락을 막기 위해 정부가 올해 역대 최대 규모로 쌀을 격리했다는 사실도 언급하며이렇게 정부 재량으로 해야 수요와 공급 격차를 줄여 재정이나 농산물의 낭비를 막을 수 있다고 강조했습니다.
1780,대통령실 관계자들은 YTN에 예산은 한정된 만큼 농업 진흥이나 지원 관련 재정이 부족해질 수 있다 소비자들은 세금을 들이고 비싼 쌀을 먹게 된다고 말했습니다.
1781,또 수요가 없으면 공급을 줄여야 하는데 의무적으로 사는 건 포퓰리즘이라고 지적했습니다.
1782,반면 민주당은 농업재정 낭비를 언급한 윤 대통령의 발언이 거짓 주장이라고 맞받아쳤습니다.
1783,논에 다른 작물을 재배하면 지원해주는 논타작물 재배지원사업과 병행하면 오히려 재정을 절약할 수 있다는 겁니다.
1784,아울러 현 정부의 쌀 시장격리가 골든 타임을 놓친 사후 약방문에 불과하다고 덧붙였습니다.
1785,양곡관리법이 법사위 본회의 문턱까지 넘게 되면 대통령은 거부권을 행사할 수 있습니다.
1786,대통령실은 아직 거부권 행사까지는 생각하지는 않고 있다며 국회에서 잘 정리될 거로 기대한다고 밝혔습니다.
1787,연합뉴스지난달 출범한 ‘국가재정범죄 합동수사단’이 첫 사건으로 문재인 정부 시절 태양광 사업 비리 의혹을 수사한다.
1788,대검은 피의자의 주소지나 범행 규모 등을 감안해 합수단을 포함한 전국 검찰청에 사건을 배분했다.
1789,해당 지자체들이 전력산업기반기금사업에서 나오는 보조금과 대출금을 위법·부당하게 수령하는 데 관여했다는 것이다.
1790,이어 이 제도는 시‧군의 사업에 일정 비율을 도비로 보조하는 것으로 열악한 재정에 허덕이는 시‧군에게는 매우 중요한 제도라며 그런데 이 제도가 다양한 지출과 복지비 예산 증가 등으로 시‧군의 재정 여건을 더 힘들게 하고 있다고 지적했다.
1791,그러면서 지방보조금 사업은 효율성과 시‧군의 재정여건을 감안해야 하지만 매칭 비율이 시‧군의 재정자립도와는 상관없이 일률적으로 결정되고 있다며 시‧군 입장에서는 예산의 과다한 부담으로 작용한다고 꼬집었다.
1792,이어 재정정책을 통해 성장과 취약계층을 지원하되 통화정책과의 일관성을 유지해 시장 혼란을 최소화해야 한다고 밝혔다.
1793,통화 긴축이 계속되는 상황에서 재정정책은 일부 목표를 집중적으로 지원하는 방식으로 꾸려가되 재정건전성을 확보해 통화·재정정책의 균형을 맞춰야 한다는 의미로 풀이된다.
1794,추 부총리는 또 원활한 노동 공급 신속한 전쟁 종결 다자무역체계 복원도 강조했다.
1795,co. kr 추 부총리는 IMFC 회의에서도 인플레이션 대응을 위한 긴축 통화정책과 건전 재정기조 간 일관성을 확보하고 경기 회복과 취약계층 보호를 위한 재정정책을 보충적으로 활용해야 한다고 말했다.
1796,다만 세계 경제 악화 원인을 두고 회원국 간 이견이 있어 코뮤니케(합의문) 채택이 불발돼 의장국 요약문으로 대체됐다.
1797,서방 국가들은 세계 경제 악화 이유로 전쟁을 지목하며 러시아를 비난했으며 러시아는 다른 견해를 보인 것으로 알려졌다.
1798,IMFC 회의 역시 러시아 전쟁 관련 문구를 두고 회원국이 의견 대립을 보여 공동선언문 채택에 합의하지 못하고 의장성명서가 나왔다.
1799,IMFC 회의에서 IMF 회원국들은 인플레이션 대응과 취약계층 보호를 최우선으로 하되 각국 여건을 고려해 국내 정책을 조정하기로 했다.
1800,추 부총리는 짐 차머스 호주 재무장관을 만나 유연탄 액화천연가스(LNG) 등 에너지원의 원활한 공급을 당부하고 핵심 광물 수급과 관련한 협력 강화 의지를 전했다.
1801,개정안은 초과 생산된 쌀을 정부가 매년 의무적으로 사들이도록 규정하고 있다.
1802,반면 민주당은 ‘정부의 쌀 매입을 의무화해야 정부가 매입을 제때 할 것’이라고 했다.
1803,(매입) 의무화를 해야 호미로 막을 것을 가래로 막지 않을 수 있다고 했다.
1804,정 장관이 “한번 법을 개정하면 돌리기가 어렵다고 하자 어 의원은 “묻는 말에만 대답하라고 했다.
