,sentence
628,일본 정부는 금리 인하 정책이 기업의 기술투자로 인한 경제발전 정책으로 이어질 것을 기대했다.
629,일본인들의 부동산 투기 열풍은 자국이 아닌 해외로까지 이어지며 뉴욕의 액손빌딩 록펠러 센터 컬럼비아 영화사 등이 일본 기업들에 잇달아 매입된 것은 많은 이들을 충격에 빠뜨렸다.
630,기업 야쿠자 일반 국민에 이르기까지 수입이 많아지며 씀씀이도 커진 당시 일본인들은 돈을 지르는 데 맛을 들이며 향락과 퇴폐적인 플렉스 문화에 빠졌다.
631,높아진 금리로 인하여 사람들은 대출상환을 서두르기 시작했고 돈을 구하기 위하여 부동산 매물이 쏟아지기 시작하면서 주택 가격은 하락했다.
632,하지만 부동산과 주식을 다 팔아도 대출금을 갚지 못하는 사람들이 늘어나며 상환이 어려운 부실채권이 증가했다.
633,일본 수출과 무역의 중심도시이던 고베의 항만시설은 지진으로 대부분 파괴됐고 막대한 부채까지 떠안게 됐다.
634,여기에 지진 피해 복구를 위한 미국의 지원으로 달러가 유입되며 엔화 가치는 급상승했다.
635,야마이치 증권 산요 증권 홋카이도 타쿠쇼쿠 은행 오랜 역사를 자랑하던 일본의 거대 기업과 금융기관들이 잇달아 폐업과 도산을 피하지 못했다.
636,당시 일본의 전철마다 선로에 뛰어든 자살자들의 시도로 운행이 중단되는 일이 빈번하게 발생했다고.
637,한때 미국시장을 강타했던 일본 기업들의 빈 자리를 파고든 것은 삼성과 LG같은 한국 기업들이었다.
638,설상가상 외환위기가 터질 무렵 발생하기 시작한 청년층의 인구감소는 곧 소비인구의 감소로 이어지며 더 줄어든 내수시장 약화는 저성장 저물가의 디플레이션 시대를 초래했다.
639,우정 민영화로 대표되는 공기업 민영화 정책으로 자율적인 성장체제를 도입했다.
640,정부에서 부실채권에 대한 직접적인 관리감독을 실시고 빚을 갚지 못 하는 기업에게는 대출규제를 강화했다.
641,엔화 가치의 하락을 유도하여 해외시장에서 수출 경쟁을 유리하게 만들기 위한 의도였다.
642,당시 미국 영국과 유럽 등에서 일본을 벤치마킹한 양적완화 정책을 따라하며 상대적으로 다시 상승한 엔화가치로 인하여 일본기업들은 수출 감소로 큰 타격을 받았고 도요타는 전 세계적인 자동차 리콜 사태로 곤욕을 치르기도 했다.
643,이 사건은 일본사회에 큰 충격을 줬을뿐 아니라 일본 정부의 재정상태를 급격히 악화시키는 데도 큰 영향을 미쳤다.
644,실업률 증가-기업도산-소비심리 위축으로 이어진 악순환이 되풀이되면서 일본 경제는 또다시 디플레이션에 빠졌다.
645,이 시기 집권한 아베 신조는 이른바 아베노믹스라 불리우는 무제한 양적완화 정책을 추진한다.
646,아베의 경제정책은 취업률과 영업이익 물가 상승 등으로 일부는 성공을 거뒀다는 평가다.
647,일본 사회는 문제의 원인과 대책을 분석하기 시작했고 고용과 임금 안정 출산율 제고 등에 대하여 많은 학습효과를 얻었다는 평가다.
648,하지만 지금부터 시작하여 미래의 결과를 바꿀 수는 있다라는 명언을 남겼다.
649,일본이 겪은 시행착오는 우리에게도 더 나은 미래를 대비하기 위한 좋은 교훈이자 반면교사이기도 하다.
650,미디어는 한발 더 나아가 특정 부문의 물가를 강조하며 곧 물가 폭등이 닥칠 거라고 한다.
651,제롬 파월 연방준비제도(연준) 의장은 여전히 인플레이션이 일시적이라는 견해를 고수하고 있다.
652,상품 가격과 임금 상승인플레이션 공포가 짙어지는 큰 이유 가운데 하나는 원자재를 포함한 상품 가격 오름세다.
653,흔히 기름 구리 철 등 상품 가격이 오르면 인플레이션이 발생할 것이라고 생각한다.
654,하지만 데이터를 보면 상품 가격은 실제 인플레이션과 상관관계가 거의 없다.
655,미국에선 대표적 상품시장 지수인 CRB지수와 근원소비자물가지수(코어 CPI)의 연관성이 없다.
656,실제 상품 가격을 견인하는 중국 시장의 신규 수요는 예년보다 크게 늘지 않았다.
657,지금은 실제 수요보다 투기적 가수요가 가격을 올리는 상황이라고 봐야 한다.
658,상품 가격 오름세가 일시적이며 전체 부문으로 확산하지 못할 것이라고 판단하는 이유다.
659,임금이 오른다고 하지만 이는 데이터로 입증되지 않은 일회성 이벤트로 봐야 한다.
660,미국에서 임금이 오르는 것은 팬데믹 상황에서 개인들에게 뿌린 정부 이전소득 때문이다.
661,최저임금이 올라 식당과 호텔 등 일부 업종의 임금 상승 압력이 가중된다 해도 그것이 전반적인 임금 인상으로 번지기에는 역부족이다.
662,부채 거품은 인플레이션 유발이 아니라 디플레이션이나 디스인플레이션 즉 약한 디플레이션으로 귀결됐다.
663,일부에서는 폭발적으로 늘어난 화폐 공급이 인플레이션을 유발할 것이라고 주장하지만 인플레이션 유발 인자는 돈의 절대량이 아니다.
664,특정 부문의 일시적 가격 오름세는 가능하지만 지속적이며 광범위한 인플레이션은 그런 조건에서는 불가능하다.
665,무차별로 공급되는 돈은 분명 인플레이션의 한 요소이지만 그것만으로 충분하지 않다.
666,만약 공급망이 복원되지 않는다면 물가가 상당 기간 큰 폭으로 오를 수 있다.
667,북미에서 셰일오일 생산이 재개되고 문을 닫았던 생산자들이 공장 가동을 본격적으로 시작할 것이다.
668,팬데믹에 따라 평균 사망률을 웃도는 초과사망자 역시 총수요 감소의 원인이 될 수 있다.
669,개인이 사고나 질병으로 조기 사망하지 않았다면 더 살았을 추가 햇수를 ‘잠재수명 손실연수’라고 한다.
670,일부 국가의 인플레이션을 세계적 현상이라고 확대해석할 필요가 없다는 얘기다.
671,이런 상황에서 수요 폭발로 글로벌 인플레이션이 발생한다는 것은 어불성설이다.
672,기저효과와 공급망 혼란에서 유발된 인플레이션 기간은 생각보다 짧을 수 있다.
673,현재 기업들은 회복 국면의 수요를 따라잡기 위해 팬데믹 때의 몇 배에 이르는 주문을 한다.
674,지난 여름 미국 인플레이션 상승세가 둔화됐다는 소식에 시장은 반짝 미소를 지었다.
675,신영증권 리서치센터장을 거쳐 삼성투자신탁운용 리서치헤드 피데스투자자문 부사장 등을 역임했다.
676,“세계 경기는 후퇴에서 침체로 치닫고 있다며 “지금은 개인 투자자가 주식시장에 섣불리 발을 담글 때가 아니다고 말했다.
677,파월 의장의 잭슨홀 미팅 발언은 예상보다 시장에 큰 충격을 줬다는 평가가 지배적이다.
678,파월 의장은 “인플레이션을 낮추려면 당분간 제약적인 정책 기조 유지가 필요하다.
679,시장은 이러한 파월 의장의 매파적 발언에 화들짝 놀란 모습이지만 김한진 이코노미스트는 “시장의 기대가 앞섰던 것이라고 일축했다.
680,그는 인플레이션에 대한 과소평가와 낙관적 경제 전망의 오류는 여전히 지속되고 있다고 했다.
681,다만 “예고된 위험보다 빗나가는 예측이 시장엔 더 충격을 줄 수 있다며 “위험의 본질을 알아야 생존 가능성을 높일 수 있다고 말했다.
682,이러한 ‘지각 긴축’의 대가는 수요 파괴 즉 성장률 둔화 외엔 다른 선택지가 없다.
683,문제는 미국보다 디플레이션(deflation 물가의 지속적 하락)이 우려되는 유럽과 기울어진 운동장으로 인해 신흥국의 피해가 더 클 것이란 점이다.
684,A : “주요 국가들은 이제 인플레이션이 문제가 아니라 디플레이션에 직면해있다.
685,중국은 지방정부의 부채 문제 등 구조조정으로 유럽은 스태그플레이션(stagflation 경제불황 속 물가 상승)을 거쳐 디플레이션 국면으로 들어설 위험이 크다.
686,파키스탄 스리랑카로부터 남아시아국가들의 연쇄 부도로 번지고 헝가리·체코 등 에너지 취약국도 상당한 어려움에 빠질 수 있다.
687,강달러 시대 슈퍼 엔저로 대응하고 있는 엔화는 투기 세력의 표적이 될 위험이 존재한다.
688,그래도 그때는 중국이 고도성장기였고 미국에서 사고가 터졌기 때문에 신흥국으로도 글로벌 자금이 들어왔다.
689,김한진 이코노미스트는 지난 위기를 돌아보며 “모든 위기는 유동성 팽창 후 과도하게 부풀어올랐던 자산이 제자리로 돌아가면서 발생했다고 말했다.
690,감당할 수 없을 정도의 부채 비율은 상환능력을 잃게 만들고 그러한 불균형은 결국 신용위기로 귀결될 수 있다는 경고다.
691,내년 리세션(recession 경기 후퇴 초기 국면에 나타나는 침체)으로 접어들 것으로 보인다.
692,그 중 상당 부분은 부동산으로 흘러갔다는 점에서 부동산 경기 하강은 경기에 큰 파열음을 일으킬 수 있다.
693,처음에는 쓸 돈이 없어져 소비가 위축되는 수준이지만 나중에는 빚을 못 갚는 단계로 나아갈 것이다.
694,A : “가능한 현금 비중을 늘리고 당분간은 주식 시장에 섣불리 발을 담그지 마라.
695,그러나 이를 주가가 비교적 저렴한 시점이나 손실 위험이 적은 것으로 해석해선 안 된다.
696,개인 투자자라면 추세적으로 저점을 높여가는 시기에 주식을 늘려가는 게 현명하다.
697,A : “올해는 인플레이션과 싸웠다면 내년에는 경기침체와 부채의 고통에 짓눌릴 가능성이 크다.
698,그렇게 경기가 바닥을 치고 침체가 완연해지면 비로소 금리 인상 시계는 멈출 것이다.
699,고PER(주가수익비율)주나 밈주식(유행성 주식) 고부채 종목 등을 줄여라.
700,글로벌 경쟁력을 가진 기업과 그 후보가 될 만한 기업에 계속 자본을 몰아주는 게임은 앞으로 가속화할 것이다.
701,코카콜라 화이자 펩시 등의 안정 성장주나 애플 같은 우량 성장주에 올라타 다음 강세장을 대비할 것을 추천한다.
702,국내 주식에서는 시스템 반도체 및 소재·부품·장비 K콘텐트 신재생에너지 바이오 시대 정신에 맞고 한국이 잘할 수 있는 비교우위 섹터가 신성장동력으로 재평가받을 수 있다.
703,단 내년 한계기업 부도 가능성이 높아지기에 부실등급의 회사채는 피해야 한다.
704,지난해 잇따른 장마와 태풍의 영향으로 작황 부진이 나타나면서 농축수산물 가격은 고공행진을 지속하고 있다.
705,중립 금리란 인플레이션과 디플레이션(지속적인 물가 하락)을 모두 일으키지 않는 수준의 정책금리를 뜻한다.
706,게오르기에바 총재는 인플레이션이 심해지면 성장이 저해되고 극빈층이 가장 큰 타격을 입는다며 중앙은행들의 기준금리 인상을 촉구했다.
707,英 감세 ‘헛발질’에 파운드화 쇼크中·日도 정책 역주행 부작용 속출‘레고랜드 사태’에 발권력 발동논란경제·금융안정에 국가역량 모아야벤 버냉키 전 미국연방준비제도 의장은 ‘헬리콥터 벤’이라 불린다.
708,디플레이션을 퇴치하기 위해 헬리콥터에서 돈을 뿌릴 정도로 과감한 경기부양책을 써야 한다는 게 그의 소신이다.
709,미 연준과 주요국 중앙은행이 급격히 기준금리를 올리며 인플레와 전쟁에 돌입한 시기에 버냉키가 노벨경제학상 수상자로 선정됐다.
710,그의 수상을 두고 ‘중앙은행과 노벨경제학상의 파산’ ‘난센스’라는 혹평이 나오는 까닭이다.
711,시중에 풀릴 국채가 급증할 것이라는 우려 탓에 채권과 파운드 가치가 폭락했고 급기야 국제통화기금(IMF)의 구제금융설까지 불거졌다.
712,BOE 총재가 “한시적 조치라고 했지만 양적완화 재개가 불난 물가를 부채질할 게 뻔하다.
713,얼마 전 강원도 테마파크 ‘레고랜드’발 자금경색은 금융시장을 혼돈에 빠트렸다.
714,이 사태는 강원도가 지난달 말 레고랜드의 빚보증 이행을 거부하면서 촉발됐다.
715,김진태 강원지사는 사업시행사인 강원중도개발공사(GJC)의 기업회생 신청을 결정했다.
716,전임 최문순 지사가 레고랜드 사업을 추진하면서 생긴 막대한 빚을 떠안지 않겠다는 정치적 결정인데 대가는 혹독했다.
717,가뜩이나 가파른 금리 인상 탓에 얼어붙은 채권시장에서 투매현상이 벌어졌다.
718,한국은행도 은행 자금지원 때 담보로 잡는 적격담보증권에 공공기관채와 은행채를 포함시킨다고 한다.
719,인플레와 경기침체 신용경색이 혼재한 상황에서 쾌도난마식 해법이 있을 수 없다.
720,경제 체력을 키우고 실물경제와 금융안정을 기하는 데 국가역량을 모아야 한다.
721,위기의 실상을 직시해 재정과 통화 미시와 거시정책수단을 아우르는 비상대응체제를 가동해야 할 때다.
722,지속적인 디플레이션 압력으로 인해 상품가격과 미국 국채 수익률의 장기적인 하락이 지속될 가능성이 크다고 경고 비트코인 가격에도 부정적인 영향이 우려된다.
723,따라서 블룸버그의 주장대로 디플레이션 국면에 접어든다면 인플레이션을 헤지하고자 했던 비트코인 투자자들의 예상과 정반대의 시장이 형성될 가능성이 크기 때문에 대비해야 할 것으로 보인다.
724,‘노벨상’ 美크루그먼 “내년 세계경제 성장해도 일본은 예외‘임금 인상’과 ‘에너지원 확보’.
725,일본인들 분발해야 일본 증시 시황판 앞을 지나는 시민 AP연합뉴스 자료사진“지금의 세계적인 인플레이션 위기는 올 연말쯤 진정 국면에 접어들 것이다.
726,크루그먼 교수도 인터뷰에서 세계경제를 전방위에서 옥죄고 있는 강력한 인플레이션의 위험성을 지적했다.
727,크루그먼 교수는 “현재 진행되고 있는 공포스러운 기세의 인플레이션은 글로벌 공급망(제품 원재료·부품 조달에서 판매에 이르기까지 일련의 흐름) 두절로 인해 야기되고 있다고 진단했다.
728,“지금의 인플레이션 위기는 올 연말쯤 일단 진정 국면에 접어들 것이라고 생각한다.
729,미 연방준비제도이사회(FRB)의 (금리인상 등) 양적 긴축이 효과를 낼 것이다.
730,크루그먼 교수는 그러나 “이는 어디까지나 ‘일본 이외 국가들’의 이야기라며 “일본의 경기는 현 추세대로라면 디플레이션의 굴레에 갇혀 악화일로를 거듭할 것이라고 예상했다.
731,크루그먼 교수는 아베 신조 정권 때 이뤄진 소비세 증세에 대해 부정적인 입장을 취하는 등 그동안 일본 정부가 취한 디플레이션 대책에 쓴소리를 계속해 왔다.
732,실제로는 러시아 러시아·우크라이나 전쟁에 따른 식량·에너지 위기를 배경으로 한 ‘엔저’(일본 엔화 가치 하락)에 따른 상승이라는 외적 요인에 의한 것일뿐이다.
733,기업들의 과도한 내부유보율을 낮추고 이익을 임금 인상에 돌리도록 만드는 과감한 제도적 정비를 강조했다.
734,또 원자력발전소의 재가동 등을 통해 안정적인 에너지원을 확보하지 못하면 일본이 그야말로 ‘존망의 기로’에 서게 될 수도 있다고 경고했다.
735,당장 내일이라도 이것들을 실행하지 않으면 도쿄의 도로가 황폐화되고 잡초만 무성하게 되는 잔혹한 미래가 찾아올 수 있다.
736,당시만 해도 휴대폰 가격이 수백 만원에 달했고 전화 통화만으로도 수십 만원의 요금이 청구됐다.
737,삼성전자와 애플을 필두로 각종 최첨단 기술을 탑재한 신제품들을 내놓으면서 휴대폰은 비약적인 발전을 이루었다.
738,심지어 카메라 손전등 지도 줄자 달력 지갑 등 수백 가지 기능을 너무나 당연하게 무료로 사용한다.
739,책은 고효율과 저비용을 동반하는 기술의 혁신이 ‘디플레이션’을 야기한다고 주장한다.
740,기술의 발전과 함께 기존 재화· 서비스의 가치가 낮아져 자연스레 ‘착한 디플레이션’이 뒤따른다는 것이다.
741,문제는 지금의 경제 시스템이 가격 하락을 부추기는 기술 혁신 시대에 맞춰 설계된 것이 아니라는 점이다.
742,책은 성장과 인플레이션에 의존하던 시대에 만들어진 구닥다리 경제 시스템이 현 시점에 맞지 않아 여러 문제가 일어난다고 지적한다.
743,저자는 “빠른 속도로 기술 혁신이 이뤄지는 상황에서 과거의 성공방식은 더이상 통하지 않을 것이라며 “이제 디플레이션이 인류의 희망이다고 강조했다.
744,이대로라면 일본은 안타깝게도 데모 등의 혼란이 예측되기 때문에 나쁜 의미에서 흥미진진해질지도 모른다.
745,앞으로 일본에서는 국민의 파업이 일어날지도 모른다(‘대전환의 시대’에서)금리 인상과 물가상승 등 인플레이션 우려가 제기되면서 코로나 이후 세계경제에 대한 불안감이 높아지는 상황이다.
746,각국의 전례없는 부채폭증과 미·중 갈등 기술발전의 향배 등은 불확실성을 더욱 키우고 있다.
747,그는 주저없이 “나의 인생에서 가장 큰 불황이 다가오고 있다는 사실은 틀림없을 것이라고 단언한다.
748,특히 주식시장은 코로나 전부터 이미 버블이었으며 최근 장세야말로 버블이 터지기 전 찾아오는 이른바 ‘과열장세’라고 진단한다.
749,이런 버블 장세는 좀 더 가속화할 수 있지만 ‘버블 말기’에 폭락이 기다리고 있다는 건 명약관화란 얘기다.
750,저자는 최근 각 정부가 돈 풀기의 논리로 내세우는 ‘MMT이론’ 즉 독자적인 화폐를 발행하고 있는 정부는 결코 파산하지 않는다는 주장에 대해서도 환상일 뿐이라고 못박는다.
751,다만 싸고 긍정적인 변화가 일어나고 있는 것을 찾아내는 원칙에는 변함이 없다는 것.
752,관광과 항공분야 일본 주식의 상장지수펀드 러시아의 단기 채권 등이 목록에 들어있다.
753,저자는 각국이 문을 걸어잠그는 상황에서 쇄국은 역사적으로 좋지않은 결과를 보여준다며 일본과 한국이 왜 함께 힘을 합쳐 세계를 바꿔보려 하지 않는지 답답함을 드러내기도 했다.
754,지속성장과 인플레이션이 서서히 종말을 고하고 기술발전으로 고효율과 저비용의 풍요 좋은 디플레이션이 만들어지고 있다는 것이다.
755,기술이 우리 일상으로 더 깊숙이 침투해 들어올수록 지금까지 경험하지 못했던 디플레이션의 세계로 들어간다는 사실은 우리가 원하든 원치 않든 변함이 없다는 것이다.
756,이런 시기에 우리 경제 시스템은 여전히 노동과 자본이 불가분하게 연결된 시대 성장과 인플레이션에 의지하고 결핍과 비효율로 돈을 버는 시대에 맞춰져 있다는 것이다.
757,그 시대는 이미 끝났는데도 우리는 마치 그 시대의 경제 시스템이 아직도 작동하고 있는 것처럼 행동하고 있다는 지적이다.
758,이런 기술혁신이 산업 전반으로 확산되고 있다는 걸 인식하지 못한다는 것이다.
759,사실 저자가 말하는 디플레이션 풍요는 현재 계속 오르는 집값 집세 난방비 식비 등을 보면 허황되게 들린다.
760,그러나 저자는 이런 가격인상은 신용 거래와 부채의 엄청난 증가로 인위적으로 발생한 것이라고 지적한다.
761,저자는 세계 부채 현황에 심각한 우려를 나타내며 부채에 디플레이션이 더해지면 치명적임을 강조한다.
762,돈은 적게 버는데 내야할 이자는 그대로라면 대출금의 실질가치는 올라가고 채무불이행 급증 신용거래 붕괴로 심각한 경기침체로 들어갈 수 있다는 것이다.
763,정책 당국자들은 지속적인 저금리나 마이너스 금리환경 유지 중앙은행의 통화발행 현대화폐이론 등으로 문제를 해결하려 하는데 이는 더 많은 부채를 발생시키며 청구서 지불 마감일까지만 유효할 뿐임을 저자는 강조한다.
764,저자의 경고 시점이 코로나 대유행 직전임을 감안하면 지금 그 심각성은 상상 이상이다.
765,기술에 의한 디플레이션 풍요 속의 양극화 등 새로운 경제시스템에 대한 논의의 필요성을 제기하기 위해 책을 썼다는 게 그의 고백인데 흥미로운 사실은 그가 비트코인을 세계 화폐의 가능성으로 제시한 점이다.
766,씨티그룹은 이더리움이 PoS 방식으로 전환하고 나면 에너지 사용이 줄어들면서 디플레이션 자산으로 전환할 수 있게 되고 노드에 저장하는 데이터를 분산 저장함으로써 네트워크 처리 용량을 늘리는 샤딩 기술을 통해 보다 확장 가능한 미래로 갈 수 있다고 예상했다.
767,또 이더리움은 현금흐름을 가지는 수익률 보유 자산으로 바뀌며 이 같은 잠재적인 현금흐름은 지금은 활용할 수 없는 다양한 가치평가 방식을 사용할 수 있도록 해줄 것이라고도 했다.
768,금리 인상 소비 둔화가 침체 우려로- 현재 경제 상황은 고물가와 중도 성장 상황.
769,작년 하반기부터 긴축 시작하며 분위기 변해- 올해 상반기 인플레이션에 강한 원자재 쪽 선호- 따라가는 투자는 위험 성장주 비전 좋지만 한 자산에만 올인하는 건 금지- 분산투자.
770,주식 채권 원자재 등 여러 자산군으로 나눠 투자하고 종목도 나누기- 여러 통화로 분산하는 것도 필요.
771,투자 시점도 분산해야- 적은 금액부터 분산투자 하며 시장 보는 습관 들여야- 거시경제 환경 계속 변화.
772,당장의 투자 결과보다 미래 상황 중요◇김방희&gt; 글로벌 금융시장은 상당히 경제 현실을 앞서서 반영하는 곳이죠.
773,그러다 보니까 인플레이션이 어느 정도 정점을 찍지 않았느냐 하는 분위기가 조성되면서 완연하게 경기 침체에 대한 불안감으로 시장 분위기가 전환되는 국면인데 다만 이게 시차 탓이라고 해야 될지 우리 보통 사람들이 느끼는 인플레이션은 이제 비로소 아주 실감나게 전개되고 있습니다.
774,생활비부터 늘어나면서 지금 우리 삶에 많은 변화가 생기고 있는데 이런 상황에서 누군가는 또 자산을 증식시키고 돈을 버는 분들이 있습니다.
775,이 사람들의 공통점이 이 흐름을 재빨리 파악하고 그에 맞게 자신의 투자를 조정한다는 건데요.
776,그래서 오늘 이 시간에는 투자의 기초 체력을 쌓는 시간으로 인플레이션에서 살아남기의 저자 오건영 신한은행 WM그룹 부부장과 함께 전략을 모색해보겠습니다.
777,◇김방희&gt; 지난번에 모셨을 때 인플레이션이 어떤 의미를 가지는가에 대해서 상세하게 설명해 주셨는데 오늘은 그런 인플레이션이 이미 현실화됐으니까 거기서 어떻게 투자 전략 거기서 조금 더 나아간다면 사업 전략을 세울 수 있을까를 좀 조언해 주시길 바랍니다.
778,인플레이션에 대한 우려가 한풀 미국 시장이나 이런 데서는 꺾이는 느낌도 없지 않아 있긴 한데요.
779,◆오건영&gt; 일단 첫 번째 말씀을 사실 서두에 많이 말씀을 해 주셨는데요.
780,작년도 하반기부터 인플레이션이 본격화될 때 중앙은행에서 사실 이걸 어느 정도는 조절을 좀 해줬어야 돼요.
781,그 얘기는 결국에는 중앙은행이 지금은 손댈 때가 아니라고 하면서 되레 유동성을 공급을 했었죠.
782,인플레이션이라는 건 물가가 오른다는 얘기도 되지만 화폐 가치가 떨어진다는 얘기도 됩니다.
783,화폐 가치가 떨어진다 물가가 오른다는 얘기니까 인플레이션이 강해진다는 얘기는 뒤집어 말하면 화폐 가치가 크게 떨어질 것이라는 기대감이 커지고 있는데 거기다 대고 돈을 유동성 공급을 늘린 거죠.
784,이런 얘기가 되는 거고 그래서 거기에 대해서 심상치 않음을 깨달았던 게 작년도 말이었던 것 같습니다.
785,그런데 무서운 건 워낙에 이 인플레이션이라는 것 자체를 너무 좌시하다 보니까 인플레이션 자체도 굉장히 강해진 거죠.
786,그러면 당연히 실물 경제에서 소비하는 사람들 입장에서는 굉장히 큰 타격을 받을 수 있겠죠.
787,그래서 미국 경제가 굉장히 탄탄하다고는 하지만 금리가 너무 많이 오르고 그다음에 물가도 굉장히 빠르게 올라가니까 미국 경제에서 소비가 조금씩 둔화될 것이다.
788,소비의 둔화를 경기의 둔화라고도 해석하지만 이게 조금 더 레벨이 깊어지게 되면 경기 침체에 대한 얘기까지 나오게 됩니다.
789,그러면 공급 사이드에서 원유에 대한 공급이 어렵더라도 수요 사이드에서 수요가 더 빠르게 줄어들게 되면 유가가 하락을 하게 되겠죠.
790,전쟁이 안 끝났는데 왜 유가가 내려왔을까 공급이 안 되는 건 여전하지만 반대편 사이드에서는 수요가 위축되는 속도가 빨라진다.
791,그럼 유가도 내려가고 수요도 줄어들게 되면 결국에 지금 높아져 있는 물가 그 가격을 갖다 받아들이기 힘들어지겠죠.
792,그냥 오랫동안 들여다보고 공부해야 되는 건가요 아니면 촉이나 이런 게 있습니까?◆오건영&gt; 첫 번째는 촉으로 알기는 상당히 어려운 것 같고요.
793,물론 오래 보다 보면 어떤 느낌이라든지 그런 것들이 나타날 때가 있습니다.
794,그런데 그걸 과학적으로 말씀드리기는 좀 어려울 것 같고요 일단 경기의 흐름이 되게 중요한 이유부터 간단하게 말씀을 드리면 좀 어렸을 때 되게 유치한 질문을 저는 되게 많이 했었던 것 같아요.
795,아기 때 호랑이랑 상어랑 싸우면 누가 이겨 이런 질문인데 되게 유치하지 않습니까?
796,그런데 이게 참 답하기가 어려운 게 물속에서 싸우면 상어가 그냥 이기고 물 밖에서 싸우면 호랑이가 이기는 거지 않습니까?
797,우리가 호랑이하고 상어도 분석을 해야 되겠지만 누가 이기는지를 보기 위해서 이 환경이 물속인지 물 밖인지도 분석하는 게 더 중요할 때가 있겠죠.
798,올해 같은 경우는 주식시장을 비롯해서 전 세계 금융시장이 흔들리는 게 이런 단어들에 의해서 흔들립니다.
799,이런 이슈들 전체가 결국에는 어떤 기업 자체가 갖고 있는 경쟁력 때문에 하락했다.
800,이게 아니라 결국에는 어떤 굉장히 어려운 환경 속에서 움직이는 걸 나타내죠.
801,그래서 말씀해 주신 것처럼 어떤 시장의 분위기 이런 것들이 이 환경 자체의 변화에 대해서 우리가 조금 더 민감하게 봐야 될 때가 이제 이런 때가 아닌가 싶습니다.
802,◇김방희&gt; 호랑이와 상어 비유를 들어주셨는데 그거는 어떻게 보면 물가와 성장.
803,물가 말씀을 해 주셨는데 그냥 비유가 딱딱 들어맞는 건 아니겠지만 예를 들어서 디플레이션 국면을 물가라고 하고요.
804,예를 들어서 원유를 산유국들 같은 경우는 인플레이션 상황에서 굉장히 힘을 얻겠죠.
805,인플레이션이 점점 더 심해진다고 하면 러시아가 더욱더 큰 파괴력을 갖게 되고요.
806,그렇게 됐을 때는 러시아가 자기들한테 유리한 상황이 조성이 되니까 전쟁을 오래 가져가려고 이런 여건이 조성이 될 수 있죠.
807,물론 결과론적인 말씀이 될 수도 있겠지만 어떤 환경이냐에 따라서 그 경제 주체들이 갖는 유불리가 분명히 바뀐다.
808,이런 유불리의 경제 환경 자체에 변화를 갖다가 판단을 할 때 저는 가장 중요한 것은 예를 들어서 이런 겁니다.
809,자연스럽게 흘러가는 게 아니라 무언가 급격한 이벤트가 터졌을 때요 그 이벤트를 막기 위해서 더욱더 무리수를 뒀었을 때 이런 일들이 좀 많이 생긴다고 보는 게 예를 들어서 용수철이 있으면 용수철이 이렇게 눌려 있지 않습니까?
810,그러면 한참 누르고 있는데 이 오른 거에 힘이 빠지면서 손을 딱 떼면 위로 탁 튀어 올라가지 않습니까?
811,그러면 이 용수철도 눌려 있다가 튀어나가는 걸로 굉장히 급격한 변화를 갖게 됩니다.
812,그때 당시를 돌아보면 이게 팬데믹의 리스크도 될 수가 있겠지만 경제적인 측면에서 보면 이런 겁니다.
813,부채가 많은 상태에서 코로나라는 악재가 터져서 그게 코로나가 되던 자연재해가 되든 상관없습니다.
814,어쨌든 경제주체들이 집에서 나올 수 없어서 생산 활동을 할 수 없으면 그냥 가만히 버티면 되지만 부채가 있는 경우에 버틸 수가 없습니다.
815,그러면 이게 없었을 때는 코로나가 없으면 멀쩡하게 살아갈 수 있는 경제 주체들이 우량한 경제 주체들도 모조리 파산해 버리는 문제가 생기게 되죠.
816,그래서 이제 코로나 때는 그런 상황이 펼쳐졌던 거고 이걸 뒤집어엎기 위해서 결국엔 이 경제 주체들이 누구도 파산하지 않도록 어마어마한 돈을 뿌려준 거지 않습니까?
817,그러면 이 어마어마한 돈을 뿌려주는 과정에서 사실상 누구도 이렇게까지 인플레이션이 찾아올 거라는 생각을 하지 않고 뿌렸을 겁니다.
818,그러면 지금 당장 코로나 때문에 다들 힘들어하는데 돈을 뿌려줘야 되지 않습니까.
819,이 단절점들이 새로운 형태의 환경 변화 이런 걸 좀 만들어 냈던 것들 아닌가 그런 생각을 해봅니다.
820,물론 미국이 최근에 마이너스 성장을 했지만 여전히 소비는 탄탄한 편이고 작년의 성장도 굉장히 강했거든요.
821,그렇다고 고성장이냐 그래서 고성장 저성장이라기보다는 고성장과 저성장의 중간 그리고 물가 자체는 높으니까 고성장 고물가 그다음에 저성장 고물가의 사이 정도에 위치해 있는 게 아닌가 그 정도로 좀 보고 있습니다.
822,그러나 미국에서도 그렇고 우리나라에서도 대개 경제 전문가들이 그때처럼 되지는 않을 거다.
823,베트남 전쟁 이후에 미국 경제가 좀 어렵다 보니까 미국에서는 그때 당시 린든 존슨 대통령이나 아니면 닉슨 대통령이 둘 다 굉장히 많은 경기부양책을 썼거든요.
824,재정적자라는 거는 결국에는 한 국가의 부채가 높아지게 되면 그 나라 통화에 대한 신뢰가 낮아지게 됩니다.
825,달러에 대한 신뢰가 낮아지면서 달러 가치가 하락한다는 건 화폐 가치가 하락한다는 건 뒤집어 말하면 물가가 올라간다는 거죠.
