,sentence
2916,액션이 주를 이루는 방치형게임이 아닌 화면 내에 다양한 오브젝트를 배치하고 달라지는 모습을 지켜보는 방치형 게임이니만큼 얼마나 다양한 수집요소를 갖추고 있는지가 중요한 편인데 콘텐츠 볼륨도 풍성한 편이다.
2917,메타버스 플랫폼을 강조한 게임으로 카메라 기능을 활용해 펫과 함께 사진이나 영상을 촬영해 이를 제페토나 SNS에 바로 공유할 수 있는 기능을 갖췄다.
2918,펫을 꾸미거나 다이어리에 여러 메모를 기록하는 아기자기한 요소를 강조한 것도 눈에 띈다.
2919,가구를 이리저리 배치하고 친구를 초대할 수 있는 하우징 시스템도 특징이다.
2920,이런 점만 보면 게임이라기보다는 펫 캐릭터를 추가한 SNS에 가까운 형태로 보이기도 하지만 펫과 함께 필드를 누비며 상호작용을 즐기고 큐브를 수집하는 등 조작의 재미와 재화 수집 요소 등 요소를 갖추고 있어 재미를 더한다.
2921,매일 쓰는 냉장고도 비싸야 잘 팔린다OO기업이 선보인 초(超)프리미엄 가전 브랜드는 ( A )을(를) 잘 활용한 사례로 업계에서 회자한다.
2922,들고 다니거나 타고 다니면서 남들에게 보여줄 수 있는 명품이나 사치품에서 주로 발생하는 ( A )을(를) 가전에도 적용해 성공한 사례를 OO기업이 만들어가고 있다.
2923,미국의 사회학자이자 경제학자인 소스타인 베블런은 &lt;유한계급론&gt;에서 “상류층 계급의 두드러진 소비는 사회적 지위를 과시하기 위해 자각 없이 행해진다고 지적한 데서 생겨났다.
2924,예를 들어 값비싼 귀금속류나 고급 자동차 등은 경제 상황이 악화해도 수요가 줄어들지 않는 경향이 보인다.
2925,스놉 효과란 특정 상품에 많은 사람이 몰리면 희소성이 떨어져 차별화를 위해 다른 상품을 구매하려는 현상이다.
2926,악대차가 연주하면서 지나가면 사람들이 모여들기 시작하고 몰려가는 사람을 바라본 많은 사람이 무엇인가 있다고 생각하고 무작정 뒤따르면서 군중이 불어나는 현상을 비유한다.
2927,특정 상품에 대한 어떤 사람의 수요가 다른 사람들의 수요에 의해 영향을 받는 현상으로 편승 효과라고도 한다.
2928,정상재는 소득이 증가함에 따라 수요가 증가하는 재화로 대부분 재화가 정상재에 속한다.
2929,예를 들어 경제적으로 어려울 때는 라면을 먹다가 형편이 나아지면 라면 소비를 줄이고 대신 다른 재화를 소비한다.
2930,이때 돼지고기가 정상재라면 수요량은 증가하고 돼지고기가 열등재라면 수요량은 감소한다.
2931,따라서 돼지고기 가격이 하락했음에도 수요량이 감소한 이유는 돼지고기가 열등재이기 때문이다.
2932,조계현 카카오게임즈 대표카카오게임즈의 ‘우마무스메: 프리티 더비’ 운영 관련해 이용자들의 불만이 점점 커지자 조계현 대표가 직접 사과에 나섰다.
2933,그는 “그간의 공지 형태의 사과문만으로는 이미 잃어버린 신뢰와 깊어진 실망감을 회복하긴 역부족이라는 것을 잘 알고 있다면서 이용자와의 소통 강화 재화 지급 문제 해결 업데이트 공지 지연 문제 해결 현지화 및 알림 기능에 대한 구체적인 방안 등을 제시했다.
2934,구체적으로 ‘건의&amp;오류 게시판’을 강화해 이용자의 건의 사항과 질문에 빠르게 답변하도록 조치하고 이용자 반발이 심한 재화 지급과 관련해선 (개발사인) 사이게임즈의 의견을 받아들이며 재화 지급 일정이 일부 조정했다고 밝혔다.
2935,아울러 앞으로 모든 재화를 이용자들이 느끼기에 가장 필요한 시점에 지급되도록 검토하겠다고 약속했다.
2936,또한 각종 공지 지연과 업데이트 일정 관련한 조사에 착수하고 어색한 번역과 현지화 작업에 대해서도 잘못된 오타가 없도록 도력하겠다고 했다.
2937,조 대표는 “이 모든 약속과 다짐에도 이미 떨어진 신뢰는 쉽게 회복하기 어렵다는 점 저희는 깊이 통감하고 있다며 “현재 서비스 중인 내용들과 앞으로 업데이트될 내용들까지 전부 다시 이용자 관점에서 재검토하고 회사의 업무 방식을 정비하겠다고 강조했다.
2938,그러면서 “이번 사태에 대해 다시 한번 업무 기록들을 면밀히 평가해 문제가 발견된 직원들은 업무를 재배치하고 모든 담당자에 대한 전면적인 재교육을 통해 서비스의 근본적인 쇄신을 하고자 한다면서 “이번 사태로 이용자에게 깊은 실망감을 안겨드린 점 다시 한번 깊은 사과의 말씀을 드린다고 덧붙였다.
2939,이들은 운영 개선이 이뤄질때까지 해당 게임 내 유료 콘텐츠를 구매하지 않을것을 약속하는 서약 참가자 모집도 병행했다.
2940,이용자들의 불만 제기에도 불구하고 카카오게임즈가 형식적인 사과문만 공지하는 등 이용자와의 제대로 된 소통을 하지 않는다는 이유에서였다.
2941,최근 마차 시위를 기획한 우마무스메 이용자 박대성씨는 카카오게임즈에 ▲운영 총책임자의 공식적인 사과 ▲유저 대표와의 간담회 개최 및 추후 지속적인 소통 창구 신설 ▲콘텐츠 누락 및 오역 문제에 대한 책임 소명 및 복구 ▲카카오게임즈의 운영 권한과 책임의 한계 사내 업무 과정을 공개 ▲현 운영팀의 전면 교체 및 책임자의 견책 등의 내용이 담긴 요구사항을 전달하기도 했다.
2942,결국 이용자들의 반발은 조 대표의 직접 사과를 이끌어내는데 성공했지만 이용자들은 여전히 요구사항이 제대로 받아들여졌다고 보기 힘들다는 반응이다.
2943,무엇보다 이용자가 요구했던 사측과의 간담회가 이번 사과문에서도 별도로 언급되지 않았다는 것이다.
2944,이에 우마무스메 이용자들은 온라인 커뮤니티를 통해 간담회를 위한 질의사항과 요구사항을 접수받고 있다.
2945,이코노미 인사이트 _ Economy insight이재성의 노벨경제학상 다시 읽기 ㅣ 아마르티아 센 강연하는 아마르티아 센.
2946,주류 경제학의 공리주의와 결과주의가 전제하는 호모 이코노미쿠스를 ‘합리적 바보’(Rational Fools)라고 비판하면서 경제학과 철학을 접목해 빈곤과 불평등에 대한 연구의 새 장을 열어젖힌 학자로 평가받는다.
2947,아버지가 다카대학교 화학과 교수였으므로 본인은 굶지 않았겠지만 빈곤과 불평등에 관심을 갖게 된 중요한 계기가 된 것으로 보인다.
2948,스웨덴왕립과학아카데미가 “복지(후생) 경제학에 대한 공헌이라고 수상 이유를 밝혔을 정도로 이 분야에 대한 그의 연구는 기념비적이다.
2949,대기근의 원인이 단순한 식량 부족이 아니라 식량 분배 메커니즘에 내장된 불평등이었다는 내용이다.
2950,당시 벵골 지역의 식량 생산량은 전년도보다 줄었지만 기근이 없었던 다른 평년보다는 많았다.
2951,군대의 대규모 식량 확보와 이에 따른 패닉바잉(공황구매) 사재기와 바가지 등으로 식량 가격이 상승했는데 농촌 노동자들의 임금은 오히려 하락했다.
2952,여기에 실업까지 겹치면서 식량을 구할 돈이 없어 대규모 기아가 발생한 것이라고 센은 분석했다.
2953,식량은 줄지 않았지만 식량에 접근할 자격(Entitlement)과 박탈(Deprivation)을 결정하는 사회·경제적 구조가 핵심 요소라는 것이다.
2954,“복지를 창출하는 것은 재화 그 자체가 아니라 그 재화가 획득되는 활동임을 강조했다.
2955,(노벨경제학상 보도자료) 이것이 센이 강조하는 ‘역량 접근’(Capabilities Approach)이다.
2956,투표권이 있다 해도 자신의 정치적 선호를 확립하고 후보들의 정책을 분별하는 역량을 가지도록 하는 교육이 뒷받침되지 않는다면 투표권은 사실상 무의미하다.
2957,장애인이거나 자가용이 없는 사람의 경우 투표소로 가는 교통편 같은 구체적인 요소까지 빠짐없이 갖춰야 비로소 투표권을 행사할 수 있다.
2958,노벨재단 아카이브센은 인도에서 여성이 남성보다 그 수가 적은 이유에 대해 남자아이가 여자아이보다 의료적 접근을 비롯한 사회적 기회가 많고 성선택적 낙태까지 횡행하기 때문이라고 지적했다.
2959,선진국에서는 여성이 남성보다 모든 연령대에서 사망률이 더 낮고 더 오래 사는 것과 비교하면 차이가 분명해진다.
2960,복지를 측정할 때는 이렇게 비경제적 요소까지 종합적으로 반영해야 한다는 센의 주장이 보편성을 획득한 사례가 유엔개발계획(UNDP)이 해마다 발표하는 인간개발지수(HDI)다.
2961,말은 같은 자유인데…주류 경제학 비판을 서슴지 않은 센이 계량경제학회(Econometric Society)와 미국경제협회(American Economic Association) 회장을 지냈을 정도로 주류 경제학계의 인정을 받았던 것은 주류 경제학의 방법론으로 대안을 제시했기 때문이다.
2962,애로의 사회선택이론과 불가능성 정리의 결론은 모든 개인을 만족하게 하는 집단적 결정이란 없으며 특정 사안에 대한 개인들의 선호를 비교하기 어렵다는 것이다.
2963,이에 따라 당시 경제학자들은 개인의 빈곤과 복지 상태를 비교할 수 없고 국가 간의 빈곤과 복지 상태를 비교할 수도 없다고 여겼다.
2964,하지만 센은 애로의 이론이 완벽히 평등한 개인들을 상정한다고 비판하면서 사람들의 선호를 비교할 수 있고 또한 일관된 사회적 선호를 확인할 수 있다는 가능성을 증명했다.
2965,고전파 경제학이 전제하는 합리적 개인 대신 약속과 의무 책임 등 사회적 헌신을 다하는 개인으로 인간의 정의를 넓혔고 ‘파레토 최적의 상태’(평등 개념이 결여된 사회적 자원의 가장 적합한 배분 상태) 대신 개인의 자유를 우위에 두는 해법(자유주의의 역설)을 제시했다.
2966,센은 정치적 자유가 보장된 민주주의국가에서는 기근이 발생할 수 없다고 본다.
2967,정치인들이 표를 의식해서라도 식량 가격을 조절하거나 분배 시스템을 손볼 것이라는 얘기다.
2968,센의 이 모든 학문적 연구의 바탕에 사회적 약자에 대한 연민과 배려가 있음은 물론이다.
2969,입으로는 자유를 말하면서 부자와 대기업의 세금을 줄여주고 국가 자산을 팔아넘기는 데 열중하고 있다.
2970,그가 말하는 자유는 부자와 대기업의 자유이며 오래전에 수명을 다한 신자유주의적 자유라는 사실이 분명해졌다.
2971,-이용자 최후통첩 하루만에 조계현 대표 사과문 게재 -일본 개발사 ‘사이게임즈’와 협의 관건 퍼블리셔 ‘카겜’ 한계 -성난 이용자 먹잇감 찾는 정치권까지…마음 급한 카겜-키(key)는 개발사에…사방서 돌 맞는 카겜은 갑을병‘정’?
2972,‘우마무스메프리티더비(이하 우마무스메)’ 이용자 반발 사태가 커진 데 따른 조치다.
2973,앞서 우마무스메 트레이너(이용자)들은 마차‧트럭시위를 전개하고 카카오게임즈에 최후통첩 성명문을 통해 운영 총책임자 공식사과와 간담회 개최 등을 요구했다.
2974,일본과 비교해 한국서버를 차별하고 중요 이벤트 공지를 늦게 알린 점 소통 부재 등을 이유로 들었다.
2975,이에 이용자 대표 측은 주요 요구사항 중 하나를 조계현 대표가 직접 책임지고 나서 사과한 것을 보고 놀랐으며 이번 사과는 정말 큰 의미가 된다고 평가했다.
2976,다만 소비자 의견을 듣고 상호 인식과 정보를 공유할 수 있는 간담회 자리를 요청했다.
2977,물론 아직 상당수 트레이너들은 조계현 대표 사과에도 충분하지 않다는 반응이다.
2978,그렇다면 카카오게임즈가 트레이너들이 만족할 만한 대답을 쉽게 내놓지 못하는 이유는 무엇일까?
2979,조 대표는 신뢰 회복을 위해 회사 업무방식을 정비하고 문제가 발견된 직원들 업무를 재배치하는 한편 모든 담당자에 대한 전면적 재교육을 실시할 방침이다.
2980,우마무스메는 서비스 초기에는 뛰어난 번역으로 호평을 받았지만 갈수록 오타와 번역 오류가 발생한다는 지적이 있었다.
2981,조 대표는 사투리 현지화 관련 적절한 번역 방향을 찾지 못했고 내용 몰입을 방해하는 오타 문제를 인정했다.
2982,주목할 부분은 트레이너들이 가장 문제로 삼은 ‘소통’ ‘재화’ ‘공지’와 관련한 내용이다.
2983,조 대표는 문제점을 보완하겠다고 했으나 여기서 조 대표는 트레이너들이 가늠할 수 있도록 카카오게임즈가 처한 상황을 내비쳤다.
2984,우마무스메 게임을 만든 일본 개발사 사이게임즈와 ‘협의’ 후 문제를 해결하겠다는 것이다.
2985,조 대표는 소통 방식 보완을 위해 ‘건의&amp;오류 게시판’을 강화해 카카오게임즈가 답변할 수 있는 내용에 바로 답하겠다고 했다.
2986,그러나 그렇지 못한 내용(카카오게임즈가 단독으로 결정해 답할 수 없는 내용)에 대해서는 개발사 확인을 거쳐 빠르게 알리겠다는 입장이다.
2987,논란이 된 재화 지급에 대해서도 카카오게임즈만의 결정이 아님을 분명히 했다.
2988,트레이너들은 일본 서버보다 유료 재화 지급이 적은 등 고의적 재화 구조 변경에 대한 불만을 제기했다.
2989,현지화 과정에서 일본 서비스 경험을 토대로 한 ‘사이게임즈’ 측 조언을 받아들이는 과정에서 재화 지급 일정이 일부 조정됐다는 것이다.
2990,이에 카카오게임즈는 고객이 가장 필요한 시점에 적합한 양으로 재화를 지급하도록 재검토한다.
2991,조 대표는 “총 지급재화는 동일하다는 이유로 미숙한 결정해 고객에게 상실감과 실망감을 안긴 점 깊이 반성한다며 “우마무스메는 다양한 국가 및 지역을 대상으로 서비스를 진행하기 때문에 타 국가에 영향을 미칠 수 있는 재화 지급 총액은 양사가 합의해 결정해야 하는 사안이다.
2992,챔피언스 미팅 등 중요한 업데이트 사전 공지가 늦어진 점에 대해서도 사과했다.
2993,공지가 늦어지면 업데이트를 지연시켜야 했지만 일정을 변경하지 않고 이에 대해 설명하지도 않은 점을 명확히 조사하기로 했다.
2994,조 대표는 “챔피언스 미팅 외에도 고객 여러분들과의 소통을 위해 다양한 공지가 필요했으나 (사이게임즈와) 협의의 시간이 걸리는 것을 이유로 그러하지 못한 점에 대해서도 사과드린다고 했다.
2995,카카오게임즈는 게임 개발사와 일본 사이게임즈와 한국 퍼블리싱 계약을 맺었다.
2996,과거엔 퍼블리셔가 개발사보다 목소리가 큰 경우가 많아 ‘갑질’ 논란이 있기도 했으나 현재는 이러한 관계가 역전되고 있다.
2997,더군다나 우마무스메는 이미 일본시장을 강타한 게임인 만큼 개발사 영향력이 클 수밖에 없다.
2998,이용자 대표 측은 간담회를 요구하며 “개발사와 운영사 양사 간 합의에 대해서도 법과 계약사항에 저촉되지 않는 선 안에서 서로 인식과 정보를 공유하고 운영사 측 억울함도 해소할 수 있으리라 기대하고 있다는 언급을 한 바 있다.
2999,조 대표 사과문에 앞서 카카오게임즈는 우마무스메 한국어판 서비스는 퍼블리셔인 카카오게임즈와 개발사인 사이게임즈 간 협의를 통해 결정되고 있다고 밝혔다.
3000,공식 카페 공지 내용과 게재 시점 마케팅 소재 마케팅 영역 신규 상품 쥬얼 지급 스케줄 운영 스케줄에 이르기까지 우마무스메 관련된 모든 사항은 개발사인 사이게임즈와 협의한 후에 진행해야 한다는 설명이다.
3001,업계 관계자는 “일본 게임사는 커뮤니케이션이나 매니징이 쉽지 않다고 알고 있다.
3002,다른 글로벌 게임사와 비교해 세세하게 관리하고 소통에 어려움이 있어 일본 게임을 퍼블리싱하는 것 자체가 어려운 일이라는 것이 업계 중론이라며 “하지만 카카오게임즈가 사이게임즈 게임들을 줄곧 퍼블리싱해온데다 이렇게 주목받은 게임에 대한 운영과 공지 부분에선 아쉬울 수밖에 없다.
3003,그럼에도 퍼블리셔가 힘을 쓰기 어려운 상황은 분명 존재할 것이라고 부연했다.
3004,◆국감 코 앞인데…상황 빠르게 수습하고 싶은 카겜 답답한 속내우마무스메는 뛰어난 게임성을 갖추고 있는 데다 캐릭터 육성 특징으로 이용자 애착이 강한 게임이다.
3005,이에 일부 트레이너들은 카카오게임즈 사과에도 개발사를 방패막이로 삼는다는 비난을 감추지 않고 있다.
3006,카카오게임즈가 이용자 요구를 수용해 빠르게 상황을 수습해야 할 때 왜 부족한 답변과 조치를 내놓을 수밖에 없었을까?
3007,우마무스메 사태는 전례 없는 ‘마차’ 시위로 인해 빠르게 이슈가 확산된 데다 이용자 반발에 그치지 않고 정치권 공세로 확대되고 있다.
3008,올해 국정감사가 한 달 앞으로 다가왔기 때문에 이번 이슈는 정치권에서 봤을 때 보기 좋은 먹잇감이다.
3009,이뿐 아니라 카카오게임즈 기업 실적과 주가에도 부정적 영향을 미칠 수 있는 중요한 사안이다.
3010,이용자들이 환불압박과 불매운동을 예고했을 뿐 아니라 주가도 떨어지고 있기 때문이다.
3011,업계에 따르면 운영진 교체와 서비스 개선뿐 아니라 공지문 게재조차 개발사 검수를 받아야 한다는 후문이다.
3012,이용자 불만을 해소하고 애로사항을 설명하려면 계약내용을 일부 공개할 수밖에 없는데 이 또한 계약 위반에 속할 수 있다.
3013,또다른 업계 관계자는 “보통 해외 개발사는 국내 사정을 모르는 경우가 많아 국내 퍼블리셔나 개발사만큼 이용자 여론에 민감하지 않은 경우가 많다고 전했다.
3014,이에 처음부터 사이게임즈와 빠르게 협의해 카카오게임즈가 속도감 있게 대응하기 어려웠을 것이라는 추론이다.
3015,우마무스메 사태에 앞서 ‘페이트그랜드오더(페그오)’도 트럭시위를 촉발시킨 바 있다.
3016,이 과정에서 우마무스메처럼 일본과 국내 서비스 차별 논란이 불거진 바 있다.
3017,그러나 수차례 간담회와 서비스 개선을 통해 현재는 오히려 ‘커피 트럭’을 보낼 정도로 변화됐다.
3018,이처럼 카카오게임즈도 성난 민심을 가라앉히려면 개발사와 조속한 협의를 통해 이용자와 진정성 있는 소통 자리를 마련해야 한다.
3019,사실 이용자 측에서 요구한 간담회와 성실한 답변에 대한 열쇠 또한 개발사가 쥐고 있는 것이나 다름없는 만큼 카카오게임즈가 개발사를 얼마나 설득할 수 있는지가 관건이 될 것으로 보인다.
3020,광공업이 조정을 받고 있는 가운데 전반적인 경기 회복 흐름이 이어지고 있다는 평가가 나오지만 글로벌 통화긴축 가속화 등으로 향후 경기흐름 불확실성은 여전히 큰 양상이다.
3021,중국 봉쇄조치 등으로 인한 수출 정체 세계경기 둔화 우려로 인한 정보기술(IT) 수요 둔화로 출하가 줄고 재고가 쌓이며 생산이 감소하는 양상이라고 통계청은 설명했다.
3022,그는 이어 이달 공공행정 마이너스 기여도도 상당히 컸는데 비경기적 요인으로 볼 수 있는 측면이 있다며 이를 제외하면 전체 생산은 증가 전환했다고 부연했다.
3023,어 심의관은 향후 전망에 대해 우크라이나 사태 전개양상 불확실성이 크고 중국 봉쇄조치도 지속되고 있고 글로벌 긴축 전환이 가속화돼 금융여건 악화 등에 따른 세계경기 둔화 가능성으로 한국 수출 제조업 생산이 약화될 우려가 없지 않다며 상하방요인 모두 있어 불확실성이 크다고 말했다.
3024,기획재정부도 어려운 대외여건 속에서도 민간소비 중심으로 회복세가 이어지고 있으나 주요국의 통화긴축 가속화 러시아발(發) 에너지 불안 등으로 세계경제의 하방 리스크가 확대되며 향후 경기흐름의 불확실성이 높아진 상황이다라고 평가했다.
3025,기재부는 그러면서 물가·민생안정에 총력을 기울이면서 수출활력 제고 금융·외환시장 변동성 적기 대응 등 경기·리스크 관리에 만전을 기하겠다라며 특히 금융·외환시장 핵심 지표들을 실시간으로 모니터링하면서 필요시 분야별·단계별 시장안정조치를 적기 시행해 나가겠다고 밝혔다.
3026,-‘건의&amp;오류 게시판’ 강화 빠른 커뮤니케이션 약속-“서비스 현재와 미래 이용자 관점에서 재검토하고 업무 방식도 재정비 디지털데일리 왕진화 기자 조계현 카카오게임즈 대표가 모바일게임 ‘우마무스메 프리티 더비(이하 우마무스메)’ 국내 서비스에 대한 미흡한 운영에 대해 사과하고 앞으로의 계획에 대한 약속을 남겼다.
3027,앞서 우마무스메 국내 이용자들은 일본 서비스 차별 논란을 비롯해 소통 미흡 고의적인 재화 구조 변경 콘텐츠 누락 등에 대한 불만을 카카오게임즈에 토로했다.
3028,이날 조 대표는 사과문을 통해 먼저 이용자와의 소통 방식을 개선하겠다고 약속했다.
3029,기존 ‘건의&amp;오류 게시판’을 강화해 운영진이 답변할 수 있는 내용을 바로 답변하고 그렇지 못한 내용에 대해선 개발사인 사이게임즈 확인을 거쳐 최대한 빠르게 알려주겠다는 것이다.
3030,업무 히스토리를 확인해 본 결과 현지화 과정에서 이전 일본 서비스 경험을 토대로 한 사이게임즈 조언을 받아들이는 과정에서 재화 지급 일정이 일부 조정됐다는 것이다.
3031,조 대표는 “총 지급 재화는 동일하다는 이유로 미숙하게 결정한 사안이라고 생각하며 그로 인해 이용자에게 상실감과 실망을 안겨드린 점을 깊이 반성하고 있다며 “서비스의 가장 중요한 핵심은 이용자가 필요로 하는 시점에 적절한 재화를 제공해 드리는 것인 만큼 앞으로 모든 재화는 이용자가 느끼기에 가장 필요한 시점에 적합한 양으로 지급되도록 재검토하겠다고 말했다.
3032,이어 “다만 우마무스메는 다양한 국가 및 지역을 대상으로 서비스를 진행하기 때문에 타 국가에 영향을 미칠 수 있는 재화의 지급 총액은 양사가 합의해 결정해야 하는 사안이다.
3033,조 대표는 공지가 늦어진 이유 및 공지가 늦어졌는데도 업데이트 일정을 변경하지 않은 이유에 대해 명확히 조사하고 재발 방지를 약속했다.
3034,조 대표는 “이 모든 약속과 다짐에도 이미 떨어진 신뢰는 쉽게 회복하기 어렵다는 점 저희는 깊이 통감하고 있다며 “현재 서비스 중인 내용들과 앞으로 업데이트될 내용들까지 전부 다시 이용자 관점에서 재검토하고 회사의 업무 방식을 정비하겠다고 강조했다.
3035,이어 “뿐만 아니라 이번 사태에 대해 다시 한번 업무 기록들을 면밀히 평가해 문제가 발견된 직원들은 업무를 재배치하고 모든 담당자에 대한 전면적인 재교육을 통해 서비스의 근본적인 쇄신을 하고자 한다며 “이번 사태로 이용자에게 깊은 실망감을 안겨드린 점 다시 한번 깊은 사과의 말씀을 드린다고 덧붙였다.
3036,해당 사과문에 대해 이용자 대표 측인 ‘종로타마모’(가명)는 “조계현 대표도 개선을 위해 노력을 약속한 만큼 간담회를 통해 개선점을 논의할 의향이 있다고 믿는다며 “개발사와 운영사 양사 간의 합의에 대해서도 법과 계약사항에 저촉되지 않는 선 안에서 서로 인식과 정보를 공유하고 운영사 측 억울함도 해소할 수 있으리라 기대하고 연락을 기다리겠다고 말했다.
3037,누적 출석 일수에 따라 최종 보상으로 원하는 ‘몬스터 선수’를 선택해 획득할 수 있는 최고급 아이템 ‘몬스터 선수 위시 영입권’까지 주어진다.
3038,구단 운영에 도움을 줄 수 있는 각종 인기 아이템들을 제공하는 ‘특별 접속 보상’도 함께 마련됐다.
3039,이 밖에도 게임 플레이를 통한 경험치 및 재화 획득량이 상향 지급되는 ‘핫타임 버프’도 마련하는 등 다채로운 즐길거리를 제공한다.
3040,네이버웹툰·카카오엔터·리디캐시 이벤트로 ‘정주행’ 수요 선점기대작 최초 공개 인기작 추천 네이버웹툰의 정주행의 시간 이벤트.
3041,/사진 제공네이버웹툰서울경제 네이버웹툰·카카오엔터테인먼트·리디 등 웹툰 플랫폼 업체들이 추석 연휴 대목잡기에 나섰다.
3042,플랫폼 이용자를 유입시킬 기회인 만큼 업체들은 앞다퉈 신작 공개 이벤트 인기작 추천 등에 나서고 있다.
3043,인기 로맨스 작가인 민송아 나윤희 남수 두부 등이 참여해 흥행 기대가 큰 프로젝트인 만큼 네이버웹툰은 연휴 기회를 활용해 초반 인기몰이에 적극 나선다.
3044,카카오웹툰이 추천한 ‘특선 웹툰’을 보면 캐시(유료재화)를 지급하는 이벤트다.
3045,‘뚝딱뚝딱 달토끼의 드라마 웹툰 공방’ ‘콩닥콩닥 달토끼의 로맨스 웹툰 공방’ 등 정주행 수요를 겨냥한 포인트(유료재화) 지급 이벤트도 준비했다.
3046,네이버웹툰의 ‘물고기로 살아남기’는 믿었던 동료의 배신으로 죽을 위기에 처한 주인공이 물고기로 환생하면서 겪는 이야기를 다룬다.
3047,사고로 남친과 절친에게 죽음을 맞이한 주인공이 과거로 돌아가 겪는 이야기다.
3048,역시 여성향 웹툰인 ‘여름여자 하보이’는 여름마다 남자로 변하는 비밀을 가진 여주인공이 겪는 로맨스 코미디물이다.
3049,특히 각 작품의 등장인물과 설정이 마블시네마틱유니버스(MCU)처럼 서로 연결돼 하나의 세계관을 이루고 있다.
3050,연휴를 이용해 전 작품을 정주행 한국형 MCU에 빠져볼 것을 카카오엔터는 추천했다.
3051,첫 다음 연재 작품이자 영화화 작품인 ‘아파트’는 매일 특정 시각에 동시에 불이 꺼지고 연쇄 사망 사건이 벌어지는 아파트를 배경으로 주인공이 겪는 이야기를 담았다.
3052,‘타이밍’은 시간과 관련된 초능력을 가진 초능력자들이 미스터리 사건을 해결하기 위해 고군분투하는 이야기 외전인 ‘어게인’은 수명을 다 누리지 못하고 죽은 사람들이 남은 수명만큼 새로 태어난다는 설정을 바탕으로 이야기가 전개된다.
3053,온라인동영상서비스(OTT) 디즈니플러스를 통해 한국 오리지널 드라마로 제작돼 방영을 앞두고 있다.
3054,추석 연휴 ‘깊은 산골처럼 맑고 순수한 전원 로맨스’를 즐기기에 안성맞춤인 작품이다.
3055,‘한 배를 탄 사이’는 드넓은 바다 위에서 벌어지는 이야기를 통해 팽팽한 긴장감과 로맨스 감성을 모두 담았다.
3056,‘축제는 이미 시작되었다’는 영화 ‘명량’ ‘한산’을 제작한 빅스톤픽쳐스를 통해 영상화될 예정이다.
3057,작은 섬마을에서 앙숙인 두 여고생이 함께 밴드를 결성하며 벌어지는 이야기다.
3058,‘개의 눈으로 보라’는 이번 연휴에 즐기면 특히 더 몰입할 수 있을 전망이다.
3059,연휴 첫날 밤 보이지 않는 살인귀와 한 집에 갇힌 주인공이 겪는 스릴러물이다.
3060,이번 업데이트에서 볼 수 있는 ‘한복 외형 아바타’는 클래스별로 각기 다른 모습을 지니고 있다.
3061,넷마블은 오픈월드 MMORPG ‘세븐나이츠 레볼루션’의 신규 콘텐츠 업데이트를 진행했다.
3062,차원 퀘스트는 각종 스킬 효과에 면역이 있는 몬스터와의 전투로 구성된 콘텐츠다.
3063,이용자는 단계별 플레이를 완료하면 루비와 골드를 포함해 장신구 옵션 변환 시 특정 옵션을 고정할 수 있는 ‘옵션 고정석’을 획득할 수 있다.
3064,의뢰를 완료하면 탑승물 기술 변경권 프리미엄 말 외형 변경권 등을 얻을 수 있다.
3065,이용자는 몽환의 섬 던전에서 보름달 호랑이를 처치해 이벤트 재화를 얻을 수 있다.
3066,신규 월드 ‘파푸리온’ 이용자는 마일리지 상점에서 이벤트 아이템 ‘대보름달’을 살 수 있다.
3067,이 아이템을 사용하면 경험치 보너스 등 성장에 도움이 되는 혜택을 받는다.
3068,이벤트 참여 시 경험치와 금화 만두 소울 추석 기념 신규 의상 달빛 등을 얻을 수 있다.
3069,스마트이미지 제공법인세법상 일정 한도액 범위에서만 손금으로 인정돼 무상 지출인 기부금과 접대비는 증감이 엇갈렸다.
3070,한편 국세청은 국세통계를 보다 쉽게 활용할 수 있도록 개선된 국세통계포털(TASIS)를 이날 개통한다고 밝혔다.
3071,개선된 TASIS에는 시군구별 남녀별 연령별 등으로 구분된 유형별 국세통계를 확인할 수 있으며 모바일로로 활용이 가능하게끔 최적화를 이뤘다고 국세청은 설명했다.
3072,해당 페이트코어는 블루 등급으로 획득 즉시 ‘원더랜드’ 소속 영웅들의 능력치가 상승된다.
3073,‘황금 송편’은 누적 플레이 시간 PC방 패스 럭키팡 이벤트를 통해 획득할 수 있다.
3074,복주머니를 열면 골드나 강화서 신비로운 양피지 등 아이템을 받을 수 있다.
3075,시나리오 지옥파티 던전에서 획득한 재료로 버프 아이템인 송편을 만들 수 있으며 미션 달성에 따라 테라(재화) 성장 재료 등의 다양한 아이템을 얻을 수 있다.
3076,던전에서는 대량의 경험치와 이벤트 재화 ‘구르미의 달조각’을 획득할 수 있다.
3077,‘카운터사이드’는 추석을 맞이해 각성 SSR 사원 ‘리플레이서 퀸’과 ‘스톰 브링거 제이크 워커’의 한복 스킨을 출시한다.
3078,해당 기간 동안 몬스터 사냥을 통해 세 가지 나뭇잎 조각을 모으면 이벤트 인벤토리에서 단풍 아이템을 제작할 수 있다.
3079,이용자 대표 역할을 맡고 있는 총대진은 이날 여의도 국회 근처에서 또 한 번 트럭시위를 진행했다.
3080,총대진 부매니저 종로타마모는 판교에서 두 차례 시위를 진행했으나 어떠한 소통이나 통지를 받지 못했다며 다른 업계의 더 많은 관계자들이 소비자가 무시받고 있는 실정을 알아주셨으면 한다고 이날 시위 배경을 설명했다.
