,sentence
5798,마켓워치매파적인 연준과 강한 노동시장을 감안하면 당분간은 금리인상에 따른 국채금리 상승이 맞고 침체 우려에 따른 금리하락은 아직 시간이 더 필요하다는 뜻인데요.
5799,그리 많이 남은 것도 아니지만 당장 코 앞의 일도 아니라고 볼 여지가 있는데요.
5800,다만 국채금리 하락 기대 역시 인플레이션 하락을 바라는 것과 비슷한 측면이 있는데요.
5801,아이러니하지만 소프트 랜딩(연착륙)일수록 국채금리는 상대적으로 높을 것이고 하드 랜딩(경착륙)에 가까울수록 금리가 많이 떨어지겠죠.
5802,국채금리 하락이 시장에 좋다는 것도 그 정도에 따라 다를 수 있는 겁니다.
5803,만약 민주당이 하원과 상원을 모두 장악하면 더 많은 지출이 예상되기 때문이라면서도 “장기적인 국채금리 궤적은 결국 미국 경제에 달려있다고 했지요.
5804,물가가 떨어져도 연준이 금리를 쉽게 많이 내리지 않을 것이라는 해석도 있습니다.
5805,케네스 로고프 하버드대 경제학과 교수는 “인플레이션이 떨어져도 금리는 많이 내려오지 않을 것이라고 예측했죠.
5806,잠재 성장은 물가 상승 같은 부작용을 최소화하면서 경제가 성장할 수 있는 최대 수치라고 보면 되는데요.
5807,그는 이날도 “근원 물가가 완화한다는 명확한 신호가 있다면 내년 어느 시점에 금리인상을 중단할 수 있다면서도 “지금으로서는 근원 인플레이션 완화의 증거가 없다고 했지요.
5808,그래서인지 제프 베이조스 아마존 최고경영자(CEO)는 “확률상 위험을 대비해야 한다고 했는데요.
5809,이날 나온 연준의 베이지북은 “노동시장과 인플레이션의 일부 둔화에도 여전히 강하다고 평가했는데요.
5810,CNBC 화면캡처다만 전반적으로 좀 더 비관적이고 경기에 대한 우려가 커졌지요.
5811,보고서는 “기업들의 수요 약화에 대한 우려가 커지고 있다며 “소매지출이 상대적으로 보합세이며 자동차 딜러들은 금리 상승에 따른 판매 부진을 얘기하고 있다고 했습니다.
5812,비치 포인트 캐피털 매니지먼트의 포트폴리오 매니저인 벤 훈 세이커는 “CRT 가격이 너무 많이 떨어졌다.
5813,기술적 요인 때문이라는 반론도 있지만 급격한 경기둔화나 침체에 대한 우려가 적지 않음을 볼 수 있는데요.
5814,이날 실적을 내놓은 생활용품업체 프록터앤갬블(P&amp;G)은 주당순이익(EPS)과 매출이 월가의 예상을 깼지만 그 뒤에는 가격 인상이라는 요인이 있는데요.
5815,골드만삭스의 수석 주식 전략가 데이비드 코스틴은 “시장은 금리의 급격한 상승에 대해 완전히 가격을 매기지 않았으며 앞으로 몇 달에 걸쳐 이를 반영할 것이라며 “높은 금리가 이번 주 랠리가 더 지속적으로 가는 것을 막을 것이라고 했습니다.
5816,앞으로 주요 기업의 어닝이 남아 있고 여기에서 미국 경제의 현주소에 대한 더 많은 정보를 알 수 있게 될 겁니다.
5817,#기자페이지를 구독하시면 미국 경제와 월가의 뉴스를 쉽게 받아보실 수 있습니다.
5818,보험사 CEO 대다수는 인플레이션과 금리 인상이 경기 침체로 이어질 가능성이 크다고 전망했다.
5819,연구진은 “시중 금리가 올라 저축보험의 금리 경쟁력이 상대적으로 약화할 수 있고 금융시장의 변동성이 확대돼 생명보험산업의 투자형 상품인 변액보험의 성장성이 크게 타격을 받고 있기 때문이라고 말했다.
5820,연구진은 “시중금리 상승이 보험사의 자산운용 측면에서 긍정적일 수 있지만 (보유한 채권 가격이 하락해) 자본 확충 비용이 증가하는 부담이 있다고 설명했다.
5821,CEO들은 보험사기에 대응하는 방안으로 ‘보험사기 처벌 강화 의료이용 적정성 심사제도의 개선 보험사기 관련 정보 공유 등이 필요하다’고 말했다.
5822,구형 세단 차주인 그는 보유한 아파트값이 몇년새 크게 뛰면서 아내와 상의해 신차를 계약했지만 부동산 경기가 급격히 식으면서 차량 구매를 미루기로 했다.
5823,경기침체와 금리 인상이 부동산과 함께 지출이 큰 소비 중 하나로 꼽히는 자동차 수요를 감소시킬 것이라는 분석이다.
5824,자동차 대출 금리(오토론)가 가파르게 오르면서 소비자들이 팬데믹 기간 누렸던 저금리의 환상에서 벗어나고 있다는 설명이다.
5825,WSJ는 자동차 전문 리서치 업체 콕스오토모티브를 인용해 금리 인상으로 소비자들의 구매 욕구와 능력이 감소하고 있다.
5826,이로 인해 공급 제한에 따른 펜트업(Pent up·억눌렸던 수요가 급격히 살아나는 현상) 수요가 빠르게 사라지고 있는 것으로 보인다고 분석했다.
5827,WSJ는 공급망 문제가 완화하고 자동차 제조업체들이 공장 생산량을 확대하면서 더 많은 신차와 트럭이 공급되고 있는 가운데 금리 인상과 경제적 압박이 자동차 구매 심리에 찬물을 끼얹기 시작했다고 했다.
5828,이젠 신차 구매 대기자들이 사상 최고 수준 가격을 받아들이기 어려울 것이란 얘기다.
5829,완성차 업계 수요 감소 대비일선 영업점에서도 달라진 분위기를 체감하고 있다.
5830,서울 강남의 한 현대차 영업점 직원 A씨는 불과 몇 달 전만 해도 가계약 취소는 대기 기간이 너무 길어 포기하는 경우가 대부분이었는데 지금은 금리 부담 등에 취소하는 경우가 많다.
5831,BMW 폭스바겐 등은 유럽의 신규 주문량이 감소하고 있거나 수요 감소 우려가 나오고 있다고 밝혔다.
5832,신차 담보로 대출을 해주는 금융권은 자금 경색 우려에 관련 상품을 중단하거나 없애고 있다.
5833,금융권 자금조달이 어려워지자 신용경색을 막기 위한 선제적 조치의 일환이다.
5834,카맥스는 금리 인상과 광범위한 인플레이션 압력 낮은 소비자 신뢰가 영향을 미쳤다고 설명했다.
5835,김태환 한국 딜로이트 그룹 자동차 산업 리더는 자동차 산업 관계자들은 불확실한 상황에 맞서 소비자들이 무엇을 원치 않고 무엇을 더 원하는지 확실하게 이해하고 대응하는 것이 중요하다고 말했다.
5836,글로벌 금융시장에선 영국발 금융위기가 벌어질 수 있다는 불안이 확산했고 뉴욕 증시를 포함한 전 세계 증시를 강타했다.
5837,또 파운드화 급락으로 가뜩이나 심각한 킹달러 현상이 더욱 가속화돼 대부분 국가의 통화가치 하락 사태까지 벌어졌다.
5838,&lt;선데이 모닝 키플랫폼&gt;은 최근 불안이 고조되는 영국 금융시장의 현황과 위기를 초래한 배경을 살펴보고 향후 금융위기 발생 가능성에 대해 짚어봤다.
5839,대규모 감세와 지출을 위한 정부 재원 마련은 국채 발행뿐인데 금리 인상 기조 속에서 이러한 조치는 물가 상승을 부추길 뿐 아니라 정부 부채 악화로 귀결될 수밖에 없다.
5840,금융시장은 물론 IMF 마저 트러스 총리의 무책임한 재정정책을 비난하면서 영국 경제에 대한 신뢰가 흔들리기 시작했다.
5841,트러스 내각의 예산 발표 이후 영국 정부의 재정 악화 우려가 커지면서 장기 국채 가격이 폭락(국채 금리 상승)하는 사태가 벌어졌다.
5842,국채가격 하락폭이 커지자 파생상품 증거금 부족으로 마진콜(추가 증거금 요구)에 직면했다.
5843,마진콜을 채우려는 연금펀드들의 채권 매도가 이어지면서 국채 가격이 폭락하고 이는 또다시 마진콜로 이어지는 악순환이 벌어져 연기금 파산까지 이어질 수 있는 급박한 상황이 벌어졌다.
5844,그런데 국채금리 급등 속 연기금 파산 위기에 직면하자 무제한 국채 매입이라는 긴축과는 정반대의 통화완화 정책을 시행한 것이다.
5845,신흥국도 아닌 세계 금융 중심인 영국 에서 금리 인상과 통화완화를 동시에 추진해야 할 만큼 글로벌 금융시장은 상식이 무너지는 상황까지 와있다.
5846,━트러스 정부 감세 정책은 트리거에 불과 ━금융위기 발생 직전까지 갔던 영국의 국채 대란 사태는 트러스 신임 총리의 대규모 감세안 발표가 시장이 불신을 초래한 원인으로 작용했다.
5847,파운드화가 폭락하고 국채가 급등하게 된 이유는 먼저 높은 인플레이션에도 불구하고 상대적으로 소극적인 통화정책을 취했기 때문이다.
5848,원산지 검역 각종 서류작업 보건안전 표준 등의 비관세장벽으로 기업 투자가 위축되고 영국과 유럽연합 사이 가치사슬이 약화하면서 교역이 쇠퇴했다.
5849,영국 고용시장에선 유럽 국적자 취업 기준이 까다로워져 인력난이 심화했고 인플레이션 속 임금 상승과 파업도 이어진다.
5850,닥터둠으로 알려진 루비니 뉴욕대 교수는 영국은 결국 IMF에 구걸을 하게 될 것이라고 말했다.
5851,━영국 경제 운명은?━파운드화 쇼크와 국채 대란 이후 트러스 총리가 부자 감세안을 철회하고 영란은행이 대규모 국채 매입에 나서면서 금융위기 직전에 내몰렸던 금융시장은 다소 안정을 찾은 듯했다.
5852,그러나 전문가들은 영국 경제의 혼란을 잠재우기 위해서는 보다 더 큰 정책의 전환이 필요하다고 본다.
5853,영란은행이 서둘러 국채 매입을 종료할 수밖에 없는 것은 인플레이션 때문이다.
5854,영국에서부터 자산 가격의 붕괴가 시작돼 전 세계 금융시장으로 번져나갈 경우 지난 리먼 사태에 버금가는 영국발 금융위기가 발생할 가능성도 있다.
5855,(서울연합뉴스) 임상수 기자 미국 반도체기업 인텔이 수요 축소 등에 의한 실적 악화와 경기침체 우려에 감원 등 대대적인 구조조정에 나선다.
5856,겔싱어 CEO는 이날 구체적인 감원 규모 등은 언급하지 않았으나 블룸버그통신은 이달 중순 소식통을 인용해 감원 규모가 수천 명에 달할 것이라고 보도한 바 있다.
5857,그러나 최근 들어 높은 인플레이션(물가 상승)과 금리 인상 경기침체 우려로 반도체 수요가 급감하면서 시장 상황이 완전히 바뀌었다.
5858,이 같은 인텔의 긴축 계획은 작년 겔싱어 CEO 취임 이후 대만·한국 경쟁사들을 따라잡기 위해 최첨단 반도체 개발에 나서고 미국 애리조나·오하이오주와 독일 등지에 반도체 공장을 짓기로 한 확장경영과 배치되는 것이라고 WSJ은 지적했다.
5859,겔싱어도 마치 가속페달을 밟으면서 동시에 브레이크 페달도 밟는 격이라고 말했다.
5860,팀 쿡 애플 CEO(최고경영자)는 “강달러가 아니었다면 두자릿수 성장을 기록했을 것이라고 말했다.
5861,연말은 블랙프라이데이 등이 있어 아마존에겐 ‘대목 시즌’이지만 올해는 인플레이션으로 인한 수요 감소와 강달러의 영향으로 실적에 타격을 받을 것이란 분석이다.
5862,연합뉴스더불어민주당이 레고랜드 채무불이행 사태로 금융시장 혼란을 야기한 김진태 강원도지사의 사퇴와 관련 감사·수사를 촉구했다.
5863,박 원내대표는 전날 김 지사가 베트남에서 조기 귀국하며 본의 아니게 이렇게 돼 미안하다는 발언을 한 것을 두고도 금융시장과 기업의 돈줄이 줄줄이 막히는 초유의 일을 벌이고 그저 조금 미안하다고 한다고 비판했다.
5864,이어 얕은 정치 셈법으로 전임자 지우기에 나선 검찰 출신 경알못(경제를 알지 못하는) 도지사 김진태의 귀환을 바라는 국민은 그 누구도 없다고 꼬집었다.
5865,안호영 민주당 수석대변인도 이날 서면브리핑에서 김 지사를 가리켜 금융위기 장본인이라면서 귀국 일성이 국민을 더 분노하게 만들고 있다고 밝혔다.
5866,김 지사는 전날 베트남 출장에서 일정을 하루 앞당겨 귀국하면서 어찌 됐든 전혀 본의가 아닌데도 사태가 이런 식으로 흘러오니까 미안하게 됐다고 말했다.
5867,미국인이 자국 화폐를 사용할 수 있게 한 주조국이 처음 설립됐고 증권거래소도 여기서 생겨났다.
5868,필라델피아 연방준비은행이 발표하는 제조업지수는 미국 산업 동향을 보여주는 지표로 널리 쓰인다.
5869,경제전문 일간 월스트리트 저널이 최근 ‘필리스가 이긴다면 경기침체에 대비해야 한다’는 칼럼을 내보냈다.
5870,이후 미국의 모기지 금리는 서브프라임 사태 등 돌발적인 상황을 제외하고 꾸준하게 내림세를 유지했습니다.
5871,모기지 금리의 급등은 미 중앙은행인 연방준비제도가 인플레이션을 잡기 위해 공격적으로 금리를 인상했기 때문입니다.
5872,모기지 금리의 급등은 미국의 주택 시장에 부정적인 영향을 줄 것으로 보입니다.
5873,일간스포츠 정길준 서울 중구 명동 애플스토어에서 고객들이 제품을 살피고 있다.
5874,그는 또 애플 소비자들은 안드로이드 기반의 주요 업체인 삼성·아너·원플러스 고객보다 최신 아이폰으로 업그레이드할 수 있는 충분한 구매력을 가졌다고 말했다.
5875,com서울뉴시스 최희정 기자 고물가·고금리·고환율 등 위기가 한꺼번에 오는 퍼펙트스톰(초대형 복합 위기)으로 국내외 경제가 전례 없는 불확실성에 빠질 전망이다.
5876,특히 투자 판로를 개척하거나 인수합병(M&amp;A)을 추진하는 등 더 적극적인 전략을 취하는 기업들이 늘고 있다.
5877,삼성SDI 관계자는 대외환경 변화에 흔들리지 않는 경쟁력을 확보해 상황에 맞춰 투자를 진행할 계획이라고 밝혔다.
5878,SK온 관계자는 인플레이션 등 글로벌 환경이 녹록치 않지만 상황을 예의주시하는 가운데 투자를 차질없이 진행하고 있다고 말했다.
5879,미국에 태양광 제조시설을 보유한 회사는 내년부터 세액 공제 등 다양한 정부 지원을 받을 수 있다.
5880,현대차는 우수한 하드웨어 역량을 보유하고 있지만 소프트웨어 역량이 상대적으로 취약해 M&amp;A와 지분 투자 등을 통해 보완하고 있다.
5881,한화그룹은 대우조선해양 인수를 통해 그룹의 미래 먹거리인 방위산업과 친환경 사업의 시너지를 낼 수 있다고 본다．
5882,유로존 경제가 침체에 빠질 수 있다는 우려와 정치적 압박에도 ECB는 물가를 잡기 위해 강력한 긴축의 고삐를 더욱 조인 것으로 해석된다.
5883,천정부지로 오른 에너지 가격 여파 등으로 인해 여전히 물가는 잡히지 않고 있기 때문이다.
5884,에마뉘엘 마크롱 프랑스 대통령은 최근 유럽에서 인플레이션을 더 잘 억제하려면 일부 수요의 붕괴가 필요하다는 통화정책 결정자들의 설명이 우려스럽다고 말했다.
5885,LG에너지솔루션 CFO인 이창실 전무는 북미 및 유럽 고객향 전기차 배터리 출하량이 증가했고 북미 전력망용 ESS(에너지저장장치) 제품 공급 본격화 IT 신모델 수요 대응 등으로 사상 최대 분기 매출을 기록했다고 설명했다.
5886,LG에너지솔루션은 이날 실적발표 후 진행한 컨퍼런스콜에서 미국 애리조나 공장 투자 방안에 대해 다양한 투자 옵션을 두고 디테일하게 검토 중이라며 고객사들과 여러 상황을 최종적으로 조율하고 있다고 밝혔다.
5887,이어 고객 수요나 다른 상황에 변동이 있는 것은 아니고 전 세계 인플레이션에 따른 북미지역 건설비 물류비 증가를 재점검하고 있다며 IRA(미국 인플레이션 감축법) 발표 이후 고객사들과 미국 지역에서의 공급 대응 가능성 검토 요청이 증가하는 등 복합적으로 상황을 검토하고 있다고 설명했다.
5888,미국 인플레이션 감축법(IRA) 시행과 관련해 LG에너지솔루션은 회사에 굉장히 좋은 사업 기회라며 양극재와 전해액은 우선적으로 현지화하고 음극재는 현지 업체를 발굴해 협력하는 등 소재 현지화를 확대하겠다고 설명했다.
5889,삼성전자 평택캠퍼스 전경 사진삼성전자삼성전자는 메모리반도체 부진으로 영업이익이 감소했다고 설명했다.
5890,삼성전자 관계자는 메모리가 고객사 재고 조정 등으로 매출이 감소했지만 플래그십 스마트폰이 판매 호조를 보이고 파운드리와 중소형 패널이 최대 분기 매출을 기록하며 견조한 매출을 견인했다면서도 메모리의 이익이 줄어 전체 영업이익은 감소했다고 말했다.
5891,삼성전자는 업황이 악화된 상황 속에서도 연간 실적은 경신될 수 있다고 내다봤다.
5892,이른바 국정농단 사건에 휘말리며 두 차례 수감되는 고초를 겪었고 삼성바이오로직스 분식회계 의혹 재판 등은 여전히 진행 중이다.
5893,일부에선 이런 이유로 그가 네이버와 같은 정보통신(IT) 기업 창업자들처럼 이사회 의장을 맡을 수 있다는 관측도 나왔다.
5894,글로벌 위기 상황 고려 해석도 이재용 삼성전자 신임 회장이 과거 삼성 계열사를 방문해 직원과 셀카를 찍고 있는 모습.
5895,삼성전자 제공그러나 이 부회장은 오히려 예상보다 빨리 회장 자리에 오르는 선택을 했다.
5896,경기 침체와 미·중 반도체 경제 전쟁 등의 여파로 삼성전자 경영 상황이 갈수록 나빠지고 있는 시점인 만큼 회장 승진을 통해 책임감을 갖고 위기를 돌파하겠다는 의지를 보여주는 것이 필요하다고 판단했다는 것이다.
5897,재계 관계자는 실질적으로 그룹 리더 역할을 하고 있는 상황을 직함에 확실히 반영한 것이라며 대내외 활동을 하는 데 있어 좀 더 힘을 얻을 수 있고 여러모로 도움이 될 수 있다고 평가했다.
5898,이재용 회장이 별도의 취임 행사 없이 조용한 회장 승진을 택한 것 또한 같은 맥락이라는 해석도 있다.
5899,재계 관계자는 최근 계열사를 두루 다니며 임직원과 소통하고 회사별 미래 사업을 점검하는 등 오랜 기간 삼성의 총수로서 활동해온 데다 글로벌 인플레이션 고조 등 경제 위기가 지속되는 상황에서 거창한 취임 행사를 하는 것이 부담스러웠을 것이라고 설명했다.
5900,실제로 최근 글로벌 IT 기업의 사례를 봐도 대부분 별도 행사 없이 임직원에게 이메일을 통해 취임 메시지를 전하는 것이 일반적이다.
5901,계속 심화되는 미중 갈등에 어디로 튈지 모르는 러시아-우크라이나 전쟁으로 인해 불거진 원자재 가격 급등과 공급망 불안 이로 인해 발생한 전 세계적인 인플레이션을 해결하기 위해 단행되고 있는 금리 인상과 그 여파로 예고되는 경기 침체 가능성 등 이웃나라 일본 또한 사상 최악의 무역 적자를 경험하고 있기는 마찬가지입니다.
5902,그런 측면에서 작금의 상황은 한국 수출 제품의 기술이나 품질이 더 이상 독보적이 아닌 상황이 됐음을 의미합니다.
5903,한국 경제를 지탱해온 수출까지 흔들리면 우리나라는 믿을 구석이 사라집니다.
5904,독일이 부끄러운 역사를 이토록 열심히 후대에 알리는 까닭은 진정한 참회가 가해자와 피해자의 아픔을 모두 치유하는 길이라고 믿기 때문이라네요.
5905,이날 하락 출발했던 코스피 지수는 장중 낙폭을 키우다 외국인이 순매도로 전환하면서 오름세를 기록했다.
5906,때문에 인플레이션 공포를 확산시켰고 연방준비제도(Fed)의 긴축 우려가 나왔다.
5907,모기지 금리가 이렇게 급등한 것은 중앙은행인 연방준비제도가 인플레이션을 잡기 위해 공격적으로 금리를 인상했기 때문입니다.
5908,이 회장은 “국민들에게 조금이라도 더 신뢰받고 더 사랑받는 기업 만들어보겠다 며 “많은 국민들의 응원 부탁드린다고 밝혔다.
5909,com이재용 삼성전자 회장은 세간의 예상과 달리 별도 행사 없이 조용히 회장에 취임했다.
5910,최근 글로벌 IT 기업을 보면 행사 없이 임직원에게 이메일을 통해 취임 메시지를 전하는 것이 일반적이긴 하지만 이 회장은 별도의 취임 메시지도 내지 않았다.
5911,일각에서는 대한민국을 대표하는 기업의 리더가 부회장에서 회장으로 직함이 바뀌었는데도 관련한 행사나 메시지가 없는 것은 이례적이라는 반응도 나온다.
5912,사외이사인 이사회 의장이 이재용 부회장의 회장 승진을 발의하고 이사회가 의결한 것은 이 같은 객관적인 상황을 직함에 반영하는 것이 자연스럽고 대내외 활동에도 더 도움이 된다는 판단을 내린 것으로 읽힌다.
5913,대내외적으로 인플레이션 등 위기가 고조되고 있는 상황 형식에 매달리는 것을 싫어하는 이 회장 개인 성품 등도 조용한 취임의 배경이라는 설명도 나온다.
5914,하지만 (현 시점에서) 이런 정책 정책들은 정부를 상당한 재정 위험에 노출시키기에 더 심각한 위기에 대비해 남겨둬야 한다.
5915,재정지출의 필요성을 역설하는 듯한 제목과 달리 논평의 핵심 줄기는 인플레이션을 자극할 수 있는 재정지출을 지양해야 한다는 내용으로 채워졌습니다.
5916,가스파르 국장은 “장기간의 공급 충격과 광범위한 인플레이션에 직면한 정부는 가격 통제 보조금 또는 감세를 통해 가격 인상을 제한하려고 해선 안된다며 “그런 움직임은 예산 부담을 가중시키고 궁극적으로 효과적이지도 않을 것이라며 긴축재정을 권고했습니다.
5917,IMF가 긴축재정을 권고하는 이유는 인플레이션을 잡지 못할 경우 경제가 더 큰 침체의 악순환에 빠질 수 있다고 판단하고 있어서 입니다.
5918,가스파르 국장은 “(재정지출 증가가 수요 압력을 높이면) 중앙은행은 이자율을 훨씬 더 높이게 되고 정부 부채 상환 비용은 더 늘어난다며 “긴축재정은 정책 입안자들이 인플레이션에 맞서 싸우고 있다는 강력한 신호를 보내는 것이라고 강조했습니다.
5919,다만 경기 침체의 피해를 가장 먼저 받는 취약 계층에 대한 재정지출은 ‘예외’란 게 IMF의 생각입니다.
5920,그는 “국가들은 선별적인 지원을 통해 취약계층을 보호하는 것을 정책 최우선 순위에 둬야 한다며 “저소득 가구를 대규모 실질 소득 감소로부터 보호하고 음식과 에너지 등 필수재에 대한 접근을 보장해야 한다고 지적했습니다.
5921,글로벌 인플레이션 기조 속에 에너지와 식량 가격이 크게 오르고 있지만 경제 전반의 인플레 부담을 줄여주겠다며 보조금이나 감세에 나서는 것에 대해서도 부정적입니다.
5922,전쟁과 글로벌 공급망 와해라는 공급측 요인이 커 언제 안정화될지 불분명한 현재의 인플레이션 특성을 감안하면 정책 대상이 광범위하고 경직성이 큰 재정 정책은 중장기적으로 재정을 악화시킬 것이란 게 IMF의 생각입니다.
5923,이는 재정지출은 취약 계층 지원에 집중하고 국민 일반에 대해선 인플레이션 충격을 어느 정도는 용인하고 시장 원리에 맡겨야 한다는 뜻으로로 풀이됩니다.
5924,가스파르 국장의 논평에서 의미 심장한 부분은 ‘재정 정책을 펼칠 수 있는지 여부가 그 나라가 가진 펀더멘탈이나 재정 여력에 달려 있다’는 얼핏 보면 당연한 문장입니다.
5925,하지만 현 시점에서 유사한 정책을 펼치는 것에 대해선 “팬데믹 기간 중 효과성을 입증한 재정 도구들은 해당 국가의 역량이나 재정 여력에 따라 더욱 영구적인 도구가 될 수 있다면서도 “(EU의 일자리유지계획이나 기업 파산 방지 지원 정책 같은) 지원은 정부를 상당한 재정 위험에 노출시키므로 심각한 위기에 대비해야 한다고 지적했습니다.
5926,팬데믹이 한창이던 당연하게 용인됐고 어느 정도 효과도 있었던 정책이라도 ‘지금’은 용인되지 않을 수 있다는 이야기입니다.
5927,이어 IMF는 “재정정책은 통화정책과 교차 목적으로 작용하지 않는 것이 중요하다고 강조했습니다.
5928,한국의 정부부채 비율이 지속적으로 상승하는 것은 여러가지 원인이 있겠지만 급속한 고령화에 따라 연금이나 의료 관련 정부 지출이 구조적으로 증가하는 추세기 때문입니다.
5929,어쩌면 이미 바닥을 찍은 듯한 영국에 비해 바닥을 향해 가고 있는 한국이 더 위기감을 느껴야 할 때인지도 모릅니다.
5930,한국을 대표해 IMF에 나가있는 허장 IMF 상임이사도 최근 기자들을 만나 “사실 우리가 (IMF등 국제사회에) 가장 노력을 보여야 할 것이 고령화라고 얘기했습니다.
5931,고령화가 되면 사회 전체가 항상 루틴(정형화된 습관)만을 따라가는 활력 없는 사회가 되고 이는 경제 지표에 고스란히 드러나는데 이미 국제 사회는 한국의 고령화 추세를 주목하고 있다는 게 그의 이야기입니다.
5932,왼쪽부터 윤승규 기아 북미권역본부장 부사장 장재훈 현대차 사장 조태용 주미 대사 정 회장 브라이언 켐프 조지아 주지사 버디 카터 연방 하원의원 래피얼 워녹 조지아주 연방 상원의원 존 오소프 조지아주 연방 상원의원.
5933,현대차그룹은 신공장을 통해 미국 전기차 시장 점유율 확대는 물론이고 글로벌 시장에서 선두권 업체로 도약하겠다는 의지를 드러냈다.
5934,정의선 현대차그룹 회장은 “조지아 신공장은 ‘인류를 위한 진보’라는 현대차그룹의 비전을 실행하기 위한 최적의 장소라며 “전 세계가 선망하는 최고 수준의 전기차 생산 시설로 만들 것이라고 했다.
5935,현대차그룹의 투자가 현대차그룹과 조지아주 모두에 도움이 될 것으로 기대한다고 화답했다.
5936,공장 부지에서 기공식이 진행된 뒤 서배너시에서 일반 시민들이 참여하는 행사도 함께 열렸다.
5937,조지아주는 신공장 건설에 맞춰 일자리 창출에 따른 소득 공제 재산세 감면 등 여러 인센티브를 단계별로 제공할 계획이다.
5938,한국 정부는 현대차 조지아 신공장이 가동되는 시점까지 한국산 전기차에 대한 세제 혜택을 유지해 달라고 요청하고 있지만 미국 정부의 반응은 미지근한 상황이다.
5939,조 바이든 미국 대통령도 이날 성명을 냈지만 IRA에 따른 한국산 전기차 보조금 차별에 대해선 언급하지 않았다.
5940,현대차 기공식에 참석한 조태용 주미 대사는 “(IRA의 한국산 전기차 차별 문제는) 한미 협력이나 조지아주를 위해서도 좋지 않으며 소비자 선택을 제한해 기후변화 대응에도 좋지 않다고 말했다.
5941,연합뉴스 일본은행은 고물가와 엔화 약세에도 대규모 금융완화 정책을 유지하기로 했다.
5942,미국과 유럽 등 주요국이 인플레이션에 대응해 빠르게 금리를 올리는 상황에서도 일본은행은 초저금리 기조를 이어가고 있다.
5943,엔화 가치 급락에 국제 원자재·에너지 가격 상승이 겹쳐 일본의 소비자물가는 고공행진을 이어가고 있다.
5944,엔화 약세와 원자재·에너지 가격 상승으로 일본의 무역수지 적자 폭도 확대되고 있다.
5945,팀 쿡 애플 최고경영자(CEO)가 “달러화 강세만 없었다면 매출액 성장률이 두자릿수을 기록했을 것이라며 아쉬움을 나타냈을 정도다.
5946,다만 애플과 인텔이 분위기를 띄우면서 다른 빅테크들 주가도 오르자 시장은 위험 선호가 짙어졌다.
5947,또 글로벌 공급망 효율성을 제고해 사업 운영의 잠재적 리스크에 대비하겠다고 밝혔다.
5948,우선 H&amp;A사업본부는 프리미엄 및 볼륨존 모델 경쟁력을 강화해 매출을 확대하는 한편 수익구조 개선을 위한 원가 경쟁력 강화 및 비용 절감 활동을 통해 수익성 확보에 집중한다.
5949,글로벌 TV 시장은 전체 수요 감소가 지속되는 가운데 업체 간 경쟁이 더욱 심화될 것으로 예상된다.
5950,HE사업본부는 올레드 TV 중심의 프리미엄 제품 판매에 집중 시장 내 경쟁 우위를 확고히 하는 한편 건전한 유통재고 관리 및 마케팅 자원의 효율적인 운영에 주력한다.
5951,자동차 부품 시장은 차량용 반도체 수급 이슈 완화 완성차 업체의 생산 정상화 노력 속에 인플레이션 및 소비심리 둔화 등 대외환경의 불확실성은 지속될 것으로 예상된다.
5952,VS사업본부는 완성차 업체 및 부품 공급사와 긴밀히 협업해 글로벌 공급망 관리를 강화하는 동시에 지속적인 원가구조 개선과 자원의 효율적인 운영을 통해 매출 성장 및 흑자 기조를 유지할 계획이다.
5953,장중 유로화와 파운드화 등이 달러화 대비 소폭 강세로 돌아서면서 달러 약세로 이어졌다.
5954,이에 따라 채권 투자자금이 국내에 유입되면서 외환시장 변동성이 완화될 것이란 기대가 나왔다.
5955,미국·중국·일본·유럽연합 등 전 세계에서 기술 패권 전쟁이 가속화하는 가운데 한국이 기술 강국으로 도약할 청사진을 내놓은 것이다.
5956,특히 반도체와 인공지능·배터리·바이오 분야에서는 세계 주요국이 기술 주도권을 잡기 위해 치열한 각축전을 벌일 전망이다.
5957,이날 회의는 윤 대통령 취임 후 처음으로 열린 국가과학기술자문회의로 경제부총리와 과학기술정보통신부·산업통상자원부·중소벤처기업부 장관 경제수석·과학기술비서관이 참석했다.
5958,또 각 부처에서 제각각 수행하고 있는 국가 전략 기술 사업을 임무 중심으로 통합·조정한다.
5959,이외에 국가 전략 기술 핵심 인재 확보와 산학연 협력 강화도 추진할 방침이다.
5960,정부가 추진하는 ‘국가전략기술 프로젝트’는 산업계가 임무 목표 설정 단계부터 전 과정에 참여한다.
5961,정부는 “프로젝트 기획·관리·평가 전반에 걸쳐 민간 최고 전문가에게 높은 재량권을 부여할 것이라고 했다.
5962,전 세계 전략 기술 육성 경쟁							정부가 국가 전략 기술 육성에 나선 배경에는 과학기술이 단순히 기술을 넘어 국가 경제와 외교·안보를 좌우하는 영역이 됐기 때문이다.
5963,주요 선진국들은 전략 기술 발굴과 법률 제정 조직 신설을 통해 기술 패권 경쟁에 뛰어들고 있다.
5964,반도체와 인공지능 양자컴퓨팅 바이오 우주는 선진국들이 공통으로 육성하는 분야다.
5965,일본은 공급망 강화와 첨단 기술 육성을 위해 경제안보상을 신설하고 경제안전보장법을 제정했다.
