,sentence
405,특히 변동성이 높은 에너지와 식료품을 제외한 근원 PCE 가격지수의 오름폭이 확대돼 인플레이션 장기화 우려를 키웠다.
406,통상적으로 근원 CPI는 식품과 에너지를 제외한 상품과 서비스의 판매 가격 변동을 측정하는데 도쿄의 근원 CPI는 석유 제품을 포함해서 산출됩니다.
407,로이터는 도쿄 지역의 물가 상승이 광범위한 상품 서비스에서 나타났다고 분석했습니다.
408,이는 더 많은 기업들이 원자재 가격 상승에 따른 부담을 가계에 떠넘기고 있다는 점을 보여주는 것이라고 로이터는 지적했습니다.
409,품목별로 보면 유가 하락에 의한 석유 제품의 물가 지수 하락이 두드러진다.
410,최근 전기료·도시가스 요금·지역 난방비 등이 오르면서 관련 요금은 계속해서 오르고 있다.
411,통계청 관계자는 석유류와 채소·과실 등 농산물 가격의 오름세가 둔화하면서 상승 폭이 축소됐다면서도 석유류 가격의 오름세 둔화가 물가의 가파른 상승세를 둔화하는 데 주요한 영향을 주고 있지만 석유수출국기구 플러스의 감산 결정이 석유류 가격에 어떤 영향을 미칠지 지켜봐야 한다고 전했다.
412,국제유가 하락에 석유류 등의 상승률이 낮아지면서 소비자물가 상승률이 주춤하는 모습이다.
413,KBS 춘천강원지역 소비자물가가 여전히 고공행진을 보이고 있지만 상승률은 둔화된 것으로 나타났습니다.
414,하지만 채소를 비롯한 농산물 가격과 외식 물가는 여전히 고공행진을 이어갔습니다.
415,상승세가 둔화한 건 국제유가 하락 영향으로 석유류 등의 오름폭이 다소 줄었기 때문입니다.
416,석유류 가격이 점차 안정화하는 추세인 반면 농산물 가격은 여전히 고공행진 중입니다.
417,통계청은 최근 환율 상승이 만만치 않아 국내 물가 상승 압력이 분명 있을 것이라고 내다봤습니다.
418,채소류 주산지 품목 확대…양배추·양파 추가 앞으로 양배추와 양파도 채소가격안정제나 공동경영체 육성지원 등 수급 조절을 위한 정부 지원을 받을 수 있게 됐습니다.
419,제주도는 최근 농림축산식품부가 주산지 지정 기준을 새로 고시함에 따라 기존 월동무와 마늘 당근에 더해 양배추와 양파도 주산지 지정이 가능해졌다고 밝혔습니다.
420,제주도는 앞으로 브로콜리도 주산지 품목에 포함될 수 있도록 노력할 방침입니다.
421,제주도의회 예산결산특별위원회는 지난해 제주도 예산 결산 심사를 진행하는 자리에서 도내 출자출연기관이 인구 대비 전국에서 가장 많은 데다 만성 적자와 비효율 운영을 하고 있다며 경영평가와 연관한 기관장 인사조치 지침을 만들어야 한다고 요구했습니다.
422,이를 위해 제주 상징 꽃인 참꽃나무 자생지를 복원하고 내년부터 제주시 서부공원을 시작으로 장기미집행 중인 도시공원 사업을 재개할 계획입니다.
423,폴 크루그먼 뉴욕시립대 교수실업률 증가·지속성 등 규명 못하고금리 인상해도 실물경제 타격 미미美 일자리 공석률 현재는 높지만코로나 적응해가는 일시현상일 뿐 서울경제 최근 인플레이션에 관한 세 건의 중요한 보고서가 잇달아 발표됐다.
424,하지만 이번에 발표된 부정적 소비자물가지수는 그 같은 희망을 산산조각 냈다.
425,그러나 실망하기에 앞서 보고서가 보여준 것과 보여주지 않은 것이 무엇인지부터 이해하는 게 중요하다.
426,만약 아직도 실업률 증가라는 고통 없이 인플레이션을 받아들일 만한 수준까지 끌어내릴 수 있으리라 믿는다면 소비자물가 보고서는 그 같은 믿음을 유지하기 어렵게 만들어 놓았다.
427,그러나 보고서는 고통의 강도와 지속성에 관해 이렇다 할 단서를 제시하지 않았다.
428,경제 전문가들은 종종 이 같은 이슈를 기저 인플레이션 혹은 근원물가지수에 어떤 일이 일어나고 있느냐는 측면에서 논의한 후 근원물가지수를 재는 최상의 척도를 두고 흥미로운 논쟁을 벌인다.
429,그는 일자리 감소를 전제하지 않는 물가 상승 둔화 즉 ‘완벽한 디스인플레이션(immaculate disinflaion)’과 ‘의도적 디스인플레이션(intentional disinflation)’을 구분해야 한다고 강조한다.
430,완벽한 디스인플레이션이란 팬데믹과 우크라이나 전쟁 등 이른바 물가 교란 요인들이 진정되면서 자동적으로 물가 상승이 둔화되는 것을 뜻한다.
431,반면 의도적 인플레이션은 미 연방준비제도(Fed·연준)가 금리를 올려 물가 상승률을 떨어뜨리는 것이다.
432,연준의 금리 인상 목적은 전체적인 지출 축소인데 이는 거의 필연적으로 고용 축소로 이어진다.
433,완벽한 디스인플레이션은 신화가 아니라 최근 실제로 일어나고 있는 현상이다.
434,전반적인 월 단위의 소비자가격 상승세는 유가가 급등세에서 하락세로 돌아선 덕에 올여름 급속히 둔화됐다.
435,그러나 완벽한 디스인플레이션만으로는 뛰는 물가를 잡기에 충분하지 않다는 사실이 분명히 드러난다.
436,근원 인플레이션은 어떤 잣대를 들이대건 여전히 높은 수준에 머물러 있을 뿐 아니라 내려올 기미조차 보이지 않는다.
437,새로 드러난 이 같은 사실이 금융시장에 충격을 준 듯 보이지만 사실 놀랄 만한 일은 아니다.
438,실업률이 아직도 역대 최저 수준에 근접해 있고 일자리 수치는 경제 전반 특히 노동시장이 여전히 뜨겁게 달궈져 있음을 시사하기 때문이다.
439,그러나 경기가 상당한 수준으로 냉각되지 않았다고 해서 최근에 제시된 수치들이 디스인플레이션 과정이 얼마나 고통스러울지 일러주지 않는다는 얘기가 아니다.
440,그러나 비관주의자들은 현재의 높은 일자리 공석률로 보아 물가 통제가 과거에 비해 필연적으로 더 높은 고실업 사태를 불러올 수밖에 없을 것이라고 주장한다.
441,필자는 낙관적 시나리오를 선호하고 인플레이션 기대 심리를 중요하게 생각한다.
442,가열된 경제가 인플레이션을 달군다는 사실이 논쟁을 종결하는 데 아무런 도움이 되지 않는다는 것이다.
443,연준은 대중의 신뢰를 유지하기 위해 인플레이션에 강력히 대응하겠다고 목청을 높이면서도 다른 한편으로는 “자료를 전체적으로를 꼼꼼히 들여다보겠다고 말한다.
444,이는 물가 상승이 분명하게 둔화될 경우 대응 조치를 완화할 준비가 돼 있음을 의미한다.
445,현재의 물가 상승은 일시적인 현상이기 때문에 경기를 되살리는 데 집중할 필요가 있다는 이유에서다.
446,구로다 총재는 “세계 경제가 완만하게 회복되고 있지만 선진국을 중심으로 회복 속도가 둔화하는 경향이 나타나고 있다며 “일본은 경기가 하강하고 물가는 상승하는 리스크가 커지고 있다고 말했다.
447,구로다 총재는 “해가 바뀌면 수입 가격 상승에 따른 물가 인상 요인이 약해질 것이라고 말했다.
448,통화정책 변화 관측도일본은행은 최근 엔화 약세에 대해서는 “과도한 엔화 가치 하락은 경제 전반적으로 마이너스이기 때문에 바람직하지 않다는 원론적인 기존 입장만 되풀이했다.
449,미국 Fed가 연말께 기준금리 인상 속도를 완화할 것으로 전망되면서 달러 가치가 떨어진 영향으로 분석된다.
450,일본은행이 ‘나홀로 금융완화’의 지속을 강조하고 있지만 글로벌 시장에서는 조만간 일본의 통화정책에 변화가 있을 것이라는 관측이 나온다.
451,일본은행이 기준금리를 올려 국채 가격이 떨어지기 전에 미리 국채를 팔았다는 의미다.
452,니혼게이자이신문은 “엔화 가치가 더 떨어지고 물가가 올라 서민의 고통이 커지면 정치권을 중심으로 일본은행에 금융완화 정책 중단을 요구하는 압력이 커질 수 있다고 예상했다.
453,코로나 제한이 풀리면서 해외여행도 급증하고 따라서 항공권 가격도 많이 올랐죠.
454,그런데 일부 항공사들은 자본잠식 그러니까 경영 자체가 위태로운 상황에 빠져들고 있습니다.
455,방역 규제 빗장이 풀리면서 기지개를 켜던 항공업계가 원·달러 환율 직격탄을 맞았기 때문입니다.
456,최근 가파른 기준금리 인상에 따라 은행채 금리가 가파르게 오르자 신용대출 금리가 오른 겁니다.
457,롯데마트·이마트·홈플러스 등 한우 최대 반값 할인SSG닷컴·컬리 등 온라인도 가세 취향별 상품 제안치솟는 외식물가…집밥으로 즐기는 한우 소비 증가 추세 이마트 성수점 축산매장에서 모델들이 한우데이 행사를 소개하고 있다.
458,고물가로 한우를 외식 대신 집에서 즐기려는 수요가 늘어난 상황에서 좋은 품질의 한우를 최대 반값에 선보여 각 채널로 향하는 소비자 발길을 선점한다는 전략이다.
459,고품질 한우를 주문량만큼 미리 확보해 보다 많은 고객에게 제공하기 위해 도입한 서비스다.
460,전국 이마트 내 온라인 배송센터인 ‘PP(Picking·Packing)센터’ 권역에서 시간대 지정 배송 ‘쓱배송’을 이용하는 고객에 한해 적용된다.
461,컬리의 프리미엄 한우 자체 브랜드(PB) PPUL;뿔의 다양한 상품들을 저렴한 가격에 만날 수 있다.
462,이번 행사 가격은 대체로 도매가보다 저렴해 각 사는 고물가에 지친 소비자 관심이 예년 한우데이보다 클 것으로 내다봤다.
463,유통가 최대 할인전을 앞두고 각 사가 반값 한우 행사에 힘을 실은 건 최근 외식물가가 크게 뛴 가운데 대표 외식 품목인 한우를 저렴하게 즐기고 싶어하는 수요가 늘어나고 있어서다.
464,대형마트 관계자는 치솟는 외식 물가로 마트 등에서 한우를 직접 구매해 집밥으로 즐기는 고객이 늘고 있다며 이번 한우데이 행사에 대한 소비자 관심이 예년보다 클 것으로 기대한다고 말했다.
465,간판의 속사정을 물으니 책(‘좋은 불평등’)을 내면서 연구소를 꾸리게 돼 아직 정리 중이라는 답을 들었다.
466,책을 읽고 난 뒤 그를 두고 ‘보수와 대화가 가능한 진보’라고 여기던 참이었기 때문이다.
467,노동 현장으로 들어간 대학생들을 ‘학생운동 출신 노동자’ 일명 학출이라고 불렀다.
468,최종 학력은 석사과정 수료라는데 스스로는 “고졸 멘탈리티를 갖고 있다고 했다.
469,그는 “진보에 오랫동안 몸담고 진보에 애정을 갖고 있으면서도 진보 주류에 비판적 시선을 갖고 있다고도 했다.
470,어쨌든 더불어민주당 싱크탱크인 민주연구원 부원장을 했고 한국사회여론연구소(KSOI) 부소장을 지냈으며 고(故) 박원순 서울시장의 마지막 정책보좌관으로 일했다.
471,그런데 박사급 인력도 즐비한 정당에서 ‘고졸 멘탈리티’로 정책 요직을 두루 꿰찼다.
472,“고(故) 신영복 선생께서 ‘변혁은 변방에서 일어난다’는 표현을 쓴 적이 있다.
473,그래서 실제로는 중심부의 변방에서만 변혁이 일어난다고 봐야 하는데 내가 그런 위치에 있는 사람인 셈이다.
474,강원 사투리가 느껴지지 않았는데 다섯 살 때 서울로 이사했고 주로 동대문구에 살았다고 했다.
475,압축 성장하는 과정에서 이분들은 사회보장제도에 들어오는 과정이 한 박자 늦었다.
476,돌아가신 분 중에 나에게 가장 많은 영향을 미친 세 사람을 꼽으라면 어머니 전태일 마르크스다.
477,보통 역사 유물론이라고 표현하는데 현대적으로 해석하면 역사적 분석과 경제학적 분석이다.
478,지호영 기자바꿔 말하면 ‘결론 마르크스’에 더는 관심이 없다는 뜻이 된다.
479,“‘반기업 진보주의 하지 말고 친기업 진보주의를 하자’ ‘억강부약 말고 부강부약하자’가 내 메시지의 핵심이다.
480,“친기업 진보주의와 반기업 진보주의를 가르는 분기점은 사회주의 정서를 기반으로 한 운동권 마인드를 아직 갖고 있느냐 폐기했느냐에 있다.
481,나도 뒤늦게 사회주의가 정말 틀렸는지 틀렸다면 왜 틀렸는지 알기 위해 독학했다.
482,그러면서 스웨덴 사민주의 세력이 가진 경제정책적 유능함이 있다는 걸 알게 됐다.
483,사회주의에서 사민주의로 돌아오는 과정은 반기업 진보주의에서 친기업 진보주의로 돌아오는 것과 같다.
484,NL(민족해방 계열)과 PD(민중민주 계열) 그리고 내가 속한 SD(사회민주주의 지향)다.
485,NL과 PD는 혁명이론이기 때문에 사민주의와 복지국가를 혐오하는 논리 구조를 갖고 있다.
486,노무현 정부 시절 열린우리당은 ‘반독재 민주화’ 어젠다는 있지만 노동·복지·재벌 등 사회경제 어젠다는 취약했다.
487,NL과 PD 공히 이념적 편향성이 있지만 어젠다에서 미래 지향성을 띠었으니까.
488,근래 만난 진보인사 중 이 정도로 순도 높은 복지국가론자를 본 기억이 없다.
489,삼성 반도체 공대 현대 미래차 공대한국 진보는 재벌 편향 정책 신자유주의 편향 정책 비정규직 남용 정책이 불평등을 심화시켰다고 본다.
490,그는 ‘기업대학’을 적극 검토할 필요가 있다면서 예시로 “삼성 반도체 공대 현대 미래차 공대 SK 정보통신 공대 네이버 웹툰 대학을 언급한다.
491,한국 경제에서 재벌의 역할을 강조한 장하준 케임브리지대 교수의 의견과도 비슷해 보인다.
492,“장 교수는 재벌을 옹호하는 성격이 강하고 나는 대기업을 옹호하는 성격이 좀 더 강하다.
493,재벌 개념의 핵심은 소수 가문이 작은 지분으로 과도한 영향력을 행사하는 것이다.
494,기존의 재벌개혁 운동은 재벌 체제가 가지는 빛과 그림자 중 그림자를 계속 부각했다.
495,그는 “민주당의 일부는 스타트업·벤처는 찬성하고 대기업을 반대한다면서 “현실과 동떨어진 발상이다.
496,일본식 모델에 가까웠던 한국 자본주의가 미국식 모델로 전환되는 분기점이 됐다.
497,혹시 삼성 반도체와 우리나라 전자산업이 일본을 월등히 앞서고 있다는 건 알고 있나?과거에 삼성을 취재한 적이 있어 알고 있다.
498,삼성이 리딩 기업이었기 때문에 다른 재벌도 삼성식 구조조정을 재빨리 모방한다.
499,중국 경제의 부상과 디지털화라는 변화에 굉장히 기동적으로 대응하는 조직으로 바뀌었다.
500,비판이론 있으나 국정운영 이론 없는…진보의 스타 지식인인 김상조·장하성·홍종학 교수가 모두 문재인 정부에서 장관급 요직을 맡았지만 세상이 평등해진 것 같지는 않다.
501,장하성 전 정책실장은 SOC(사회간접자본) 예산을 팍 줄이는 데 큰 역할을 했다.
502,한국 진보경제학계의 상당수는 비판이론은 갖고 있는데 대안적 국정운영 이론은 갖고 있지 않은 거다.
503,노무현 전 대통령이 진보성향 유권자와 생각이 다를 경우 ‘돌격 앞으로’를 한 스타일이라면 문재인 전 대통령은 진보성향 유권자의 의견을 반영하려 노력했다.
504,말하자면 노 전 대통령은 한미 FTA(자유무역협정)를 포함해 정책적으로 옳았지만 정무적으로 어려움을 겪었고 문 전 대통령은 정무적으로 안정됐지만 정책적인 어려움을 겪었다.
505,‘민주당이 틀렸다거나 문 전 대통령이 틀렸다거나 친문(親文)이 틀린 게 아니라 우리가 틀렸습니다’라고.
506,“지금 가장 마음 둘 곳 없는 사람들은 민주주의와 복지를 찬성하되 경제 최일선에 있는 개혁 진영 유권자들이다.
507,이들은 과거에 유승민과 안철수를 지지하던 그룹이고 탄핵 연합의 한 축이었다.
508,최저임금을 성장률+CPI(소비자물가지수) 합계보다 너무 많이 올리면 ‘일자리 충격’이 발생한다.
509,“지금도 페이스북에서 내 이름과 최저임금을 같이 검색하면 수십 개의 글이 뜰 것이다.
510,문재인 정부가 추진한 종합부동산세 인상은 어떻게 보나“종부세에는 주택분 종부세와 토지분 종부세가 있다.
511,“정책 관점에서 보면 민주당과 구분되는 진보정당의 특징은 진보적 노동정책과 진보적 복지정책이다.
512,그러니까 문재인 정부는 온건 민노당 혹은 온건 정의당 정권이었다고 봐야 한다.
513,문재인 정부는 왜 진보 정책을 펴지 않았느냐고 말하는 진보 쪽 교수들은 정말 세상 물정 모르는 분들이다.
514,치매 국가 책임제 건강보험 비급여의 급여화 및 보장성 강화 고용보험 사각지대의 부분적 해소는 잘한 일이다.
515,잘했건 못했건 (진보가 주장한) 어지간한 정책은 다 해봤다는 게 중요하다.
516,나는 대한노인회도 마찬가지 맥락에서 보는데 이념적 스펙트럼과 무관하게 대중조직은 존중해야 한다.
517,반면 민주노총은 전투적 조합주의 전통이 워낙 강해서 문제 제기를 주로 하지 국정을 책임지는 자세로 정책을 제안하는 경우가 별로 없다.
518,올바른 해법은 법과 제도의 개혁인데 결국 세금과 사회안전망 계층 사다리 정책이 중요하다.
519,삼성전자 직원이 동네 식당 노동자에게 월급을 양보해야 한다는 말과 뭐가 다른가.
520,왼쪽보다 유능함이 중요하다이재명 민주당 대표가 교섭단체 대표연설에서 ‘기본사회’를 주장했다.
521,기본소득과 국토보유세는 진보 내부에서 주도권을 잡는 데는 도움이 될지 모르지만 이 대표는 이미 진보 내부에서 주도권을 잡았다.
522,그는 ‘우리가 틀렸다’고 목소리를 높이는데 막상 그 ‘우리’의 자장 안에서 주류 의견이 되지 않는다면 무슨 소용이란 말인가.
523,민주당이 친기업을 표방한다 해서 민주당을 반노동으로 생각하는 집단이 누가 있겠나.
524,과거에는 친노동을 주장하거나 선명한 차별화 전략을 펴서 비주류 총결집 노선을 추구해야 했다.
525,지금은 보수와 국민의힘이 허약해졌고 진보와 민주당은 과거보다 훨씬 더 강해졌다.
526,한데 민주당은 상대가 강하다고 하면서 자꾸 유령을 만들고 있다는 느낌도 든다.
527,문재인 정부 시절 민주당은 국민의힘의 왼쪽임을 입증하려는 강박관념을 가졌다.
528,다음 달부터는 시중은행에 제공해온 초저금리 대출 프로그램의 금리도 올려 시중금리 상승은 더 가속화될 전망입니다.
529,최근 세 차례에 걸쳐 금리 인상을 단행한 유럽중앙은행 측은 부양적 통화 정책을 철회하는데 근본적 진전이 있었다고 평가했습니다.
530,극심한 인플레이션에 시달리는 유로존 국가들은 일단 환영의 뜻을 밝혔습니다.
531,크리스티안 린트너 독일 재무부 장관유럽중앙은행이 인플레이션에 단호하게 맞서고 있다는 사실을 환영합니다.
532,유럽은 러시아의 우크라이나 침공 이후 에너지 대란이 발생하며 물가 상승과 생활고가 심각해지고 있다.
533,구로다 하루히코 일본은행 총재는 이날 필요한 시점까지 금융 완화를 지속할 것이라며 필요하다면 주저 없이 추가적인 금융 완화 조치를 강구할 것이라고 밝혔다.
534,구로다 총재는 이날 엔저에 대해 최근의 엔저는 급속하고 일방적인 움직임이라며 우리 경제에도 마이너스이고 바람직하지 않다고 평가했다.
535,미국 연방준비제도(Fed·연준)가 올 들어 다섯 차례나 기준금리를 올렸고 추가 인상도 예상되고 있지만 일본은행이 금융 완화를 지속하면서 미·일 간 금리 차가 확대돼왔고 이것이 엔저의 원인으로 작용하고 있다.
536,국제 원자재값 상승에 기록적 엔화 가치 약세가 더해져 물가 상승과 무역수지 악화 등의 부작용이 나타나면서 수출 증대 등 긍정 효과보다 부정 효과가 더 크다는 나쁜 엔저에 대한 주장도 커졌다.
537,추경 상당 부분을 국채 발행으로 충당할 전망이어서 일본의 재정건전성에 영향을 미칠 것으로 예상된다.
538,물가연동 채권 I 본드는 안정적인 상품이지만 인기 있는 상품은 아니라고 WSJ는 전했다.
539,(사진 로이터) 전 세계 주요국 중앙은행이 긴축 통화정책을 시행하는 가운데 일본은행은 기록적인 엔저에도 초완화 통화정책을 이어가기로 했다.
540,일본은행은 분기 전망 보고서를 통해 경기침체 가능성이 커지고 있는 가운데 물가도 상승할 것으로 보인다고 밝혔다.
541,미국과 유럽 등 주요국 중앙은행이 물가상승을 억제하기 위해 기준금리를 올리고 있다.
542,구로다 하루히코 일본은행 총재는 최근 물가상승이 일시적일 수 있기 때문에 초완화 통화정책을 유지하겠다고 강조했다.
543,엔화 약세에 원자재와 에너지 수입 가격이 오르며 일본 무역수지 적자 폭이 커지고 있다.
544,다음 달 미국 연방준비제도(Fed)도 자이언트 스텝을 또 한 번 밟을 것으로 보인다.
545,향후 경제 성장이 둔화할 것으로 예상하는 투자자들이 많아질수록 단기 금리가 장기 금리보다 더 높아지는 현상이 벌어진다.
546,이는 추후 경기침체로 미 연방준비제도(Fed·연준)가 중장기적으로 기준금리를 인하하리란 관측이 우세해졌다는 의미다.
547,뱅크오브아메리카의 금리 전략가인 마크 카바나는 NYT에 “경제가 장기적으로 버틸 수 있는 수준을 넘어서는 제약적인 수준까지 금리가 올라갈 것이란 예상이 있다면서 “이것이 우리가 경기침체로 향하고 있다는 신호다라고 말했다.
548,최근 월가의 대형은행과 주요 기업 최고경영자(CEO)들도 잇따라 경기침체 가능성을 우려하고 있다.
549,CNBC 월스트리트저널(WSJ) 등 외신에 따르면 이는 시장 전망을 벗어나는 수준은 아니었다.
550,특히 PCE 근원물가지수는 연준이 소비자물가지수(CPI)보다 물가지표로 더 신뢰하는 통계다.
551,지난해 중반 이후 경기회복 과정에서 가파르게 이어졌던 임금과 복지비용 상승세가 꺾이기 시작했음을 시사한다.
552,뉴욕증시는 이날 애플 폭등세와 연준의 속도조절 기대감이 겹치면서 큰 폭의 상승세를 보이고 있다.
553,서울뉴시스 이종희 기자 경기 침체를 나타내는 미국 장단기 국채 금리 역전 현상이 지속되고 있다.
554,시장에서는 구글 마이크로소프트(MS) 메타 등 빅테크 기업들이 저조한 실적을 발표하면서 경기 침체 경고음이 연이어 나오고 있다.
555,채권 시장에서 일반적으로 단기 금리가 장기 금리를 넘어서는 것을 경기 침체 신호로 보고 있다.
556,빅테크 기업을 비롯해 미국을 대표하는 기업들의 부진한 실적 발표가 이어지고 있다.
557,전날 구글의 모회사 알파벳과 MS가 시장 기대에 미치지 못하는 실적을 발표한 이후 충격파가 이어지고 있다.
558,MS는 시장 예상을 넘는 실적을 발표했으나 주요 사업인 클라우드 부문이 시장 기대치에 다소 못미치는 실적을 기록했다.
559,메타가 부진한 실적을 기록한 이유는 애플의 개인정보정책 강화했기 때문이다.
560,메타의 주 수입원은 온라인 광고인데 애플의 정책으로 인해 맞춤형 광고를 제공하지 못하게 되면서 타격을 입었다.
561,이처럼 경기 침체를 경고하는 신호들이 연달아 나오면서 미국 중앙은행인 연방준비제도(Fed·연준)가 금리 인상 속도를 조절해야 한다는 목소리가 커지고 있다.
562,이에 경기 침체가 발생하면 다시 금리를 내려 경기 부양에 나서야 한다는 것이다.
563,뱅크오브아메리카의 마크 카바나 금리전략가는 금리가 경제가 장기적으로 유지할 수 있는 수준을 넘어서는 제한적인 수준까지 도달해 경기가 둔화될 것이란 예상이 있다면서 이것이 우리가 경기침체로 향하고 있다는 신호라고 말했다.
564,정치권에서도 제롬 파월 연준 의장을 향해 과도한 금리 인상을 자제해야 한다고 비판했다.
565,민주당 소속 셰로드 브라운 상원 금융위원장은 파월 의장에게 서한을 보내 인플레이션과 싸우는 것이 연준 의장의 일이긴 하지만 동시에 완전 고용을 보장해야 한다는 연준 의장의 또 다른 책무를 간과해서는 안된다고 말했다.
566,그러면서 통화정책의 과잉 긴축에 따른 실업 증가는 근로자들이 당면한 문제들을 악화시킬 뿐이라고 덧붙였다.
567,브라운 의원의 서한 외에도 민주당 내에서 파월 의장을 향한 정치적 압박의 강도가 높아지고 있다.
568,엘리자베스 워런 상원의원은 파월 의장이 위험한 인물이라며 최근 금리 인상이 고용에 미칠 영향에 대해서 우려했다.
569,조 맨친 상원 의원도 지난해 인플레이션 상승 초기에 연준이 안이하게 대응했다고 비판했다.
570,마크 잔디 무디스 애널리틱스 수석 이코노미스트는 파월 의장은 낮고 안정적인 인플레이션 없이는 완전 고용을 달성할 방법이 없다는 자신의 주장을 고수할 것이라며 (정치적 압박이) 연준의 의사 결정에 중요한 영향을 미친다고 생각하지 않는다고 말했다.
571,라엘 브레이너드 연준 부의장 역시 급격한 금리인상의 위험성을 언급하기도 했다．
572,제롬 파월 연방준비제도이사회(FRB) 의장이 회의 중 안경을 고쳐쓰고 있다.
573,photo 뉴시스모두가 금리를 올리고 있지만 드디어 속도조절에 나선 국가가 등장했다.
574,맥클렘 캐나다 중앙은행 총재는 긴축 속도를 늦춘 이유에 대해서 이제 긴축 종료가 임박하고 있다고 말했다.
575,현실 경제 우려 탓에 정치권도 연준 압박 중이제 관심은 이웃국가인 미국으로 향한다.
576,미국 연방준비제도(Fed·연준)의 다음 스텝이 어떻게 결정될 지에 관심이 쏠릴 수밖에 없다.
577,내부에서 나오는 이견 그리고 이번 캐나다의 움직임을 연준이 의식할 거라는 전망이 적지 않다.
578,그런데 집값 하락 폭이 커지면서 인플레이션(물가 상승) 완화 전망이 힘을 받고 있다.
579,소비를 가늠할 수 있는 카드·결제업체 비자(visa)의 결제 금액은 시장 전망치를 하회했다.
580,구글의 모회사 알파벳과 마이크로소프트(MS)가 시장 기대에 못 미치는 실적을 발표한 것도 충격이 전해진다.
581,MS는 시장 예상을 넘는 실적을 발표했지만 주요 사업인 클라우드 부문이 시장 기대치에 미치지 못하는 실적을 남겼다.
582,현실 경제에서 이처럼 우려가 쏟아지자 정치권에서도 연준을 향해 금리 인상을 자제할 것을 요청하는 의견들이 나오고 있다.
583,민주당 소속인 셰로드 브라운 상원 금융위원장은 파월 의장에게 서한을 보내 인플레이션과 싸우는 것이 의장의 일이지만 동시에 완전 고용을 보장해야 하는 것도 연준 의장의 또 다른 책무라며 통화정책의 과잉 긴축으로 실업이 증가한다면 노동자들이 직면한 문제를 악화시킬 뿐이라고 지적했다.
584,특히 여당인 민주당 내에서는 파월 의장을 향한 압박의 강도를 높이고 있다.
585,엘리자베스 워런 상원의원은 파월 의장을 두고 위험한 인물이라고 말했을 정도다.
586,경기 침체를 나타내는 미국 장단기 국채 금리 역전 현상이 지속되는 것도 연준에 부담이다.
587,경제지표는 예상 범위 수준이었지만 인플레이션과 임금상승이 견고함을 보여줬는데요.
588,이것만 놓고 보면 연방준비제도(Fed·연준)가 기존의 강경 모드를 유지할 수밖에 없습니다.
589,마크 잔디 무디스 애널리틱스 수석 이코노미스트는 “취약 계층이 빚에 의존해 소비를 유지하기 시작하고 있다고 해석했는데요.
590,당장은 소비를 떠받칠 수는 있겠지만 금리상승과 맞물리면 카드 부실과 소비감소로 이어질 수 있습니다.
591,미국 소비자가 강하다고 했던 브라이언 모니한 뱅크오브아메리카(BofA) 최고경영자(CEO)도 “가능성은 낮지만 (현실화했을 때) 강한 영향력이 있다며 침체 위험을 인정했습니다.
592,블룸버그통신은 “창고 수요가 둔화하고 있고 렌트비는 임대인들이 감당할 수 없는 한계에 도달하고 있다며 “상업용 부동산의 금융비용이 너무 빠르게 상승해 현재 렌트로 벌어들이는 것보다 금액이 더 크다고 설명했는데요.
593,문제는 이날 PCE에서도 드러났듯 큰 틀에서의 금리인상이 계속된다는 점입니다.
594,프리야 미스라 TD증권 글로벌 금리전략헤드는 “인플레이션 문제로 연준은 당분간 금리인상을 중단할 수는 없다고 지적했습니다.
595,래리 서머스 전 재무장관은 “정치권의 연준에 대한 금리인상 중단 압박은 바보들의 게임(fools game)이라며 “솔직히 (정치권이 뭐라고 해도) 연준은 듣지 않는다.
596,엑스피리언이는 금리인상에 관한 정치권의 압력이 커질수록 되레 연준이 반대로 행동할 수 있다는 건데요.
597,가만히 있는다면 인플레이션과 싸운다는 연준의 신뢰도를 더 떨어뜨릴 가능성도 있습니다.
598,실제 전반적인 월가의 시각은 연준이 인상속도를 조절하더라도 높은 최종금리를 제시하는 방식으로 나올 수 있다는 것으로 모아지죠.
599,)들에도 결국 글로벌 경기침체를 피하기는 어려울 것이라는 전망이 많습니다.
600,토마스 코스터그 픽텟 웰스 매니지먼트 선임 미국 이코노미스트는 “통화정책의 시간차가 너무 저평가 돼 있다며 “긴축에 따른 효과는 내년 중반까지 완전히 느껴지지 않을 것이며 이때가 되면 (침체를 피하기에) 너무 늦을 수 있다.
601,앞을 내다보면 리스크가 많지만 어닝 시즌 그중에서도 애플의 힘이 드러난건데요.
602,기본적으로는 추가 악재가 없다면 현 상황에서 증시는 오를 수 있는 여지가 있긴 하죠.
603,제이 헤필드 인프라스트럭처 캐피털 매니지먼트 CEO는 “애플은 정말로 빅테크 사이에서도 독보적이라며 “애플과 인텔의 긍정적 실적이 기술주 상승의 발판을 만들었고 이것이 나스닥 상승으로 이어졌다고 했습니다.
604,웰스 파고의 애런 레이커스는 “지금처럼 거시환경에 문제가 많은 상황에서 겁에 질렸던 것보다 나은 실적을 내놓은 애플은 메가켑 중에서도 밝은 위치에 있다며 “외환분야의 역풍을 빼좋고 보면 왜 모든 사람들이 애플에 숨어 있으려고 하는지 알게 될 것이라고 설명했습니다.
