,sentence
3880,집값 고점 인식이 확산된 가운데 금리 상승으로 대출을 받아 집을 사기 어려워지면서 부동산 거래가 위축될 것이란 이유에서다.
3881,가파른 금리 인상 여파로 부동산 시장이 침체되면서 부동산 프로젝트파이낸싱(PF) 대출의 연쇄 부실 우려도 커지고 있다.
3882,기업의 회사채 발행 부진으로 자금 조달이 어려워지는 등 전반적인 자금시장 신용경색 조짐이 두드러지는 가운데 부동산 개발 사업의 ‘돈맥경화’도 심화되는 양상이다.
3883,미국 연방준비제도(Fed·연준)가 연말까지 고강도 긴축을 예고하면서 한국은행도 이에 맞춰 금리를 올릴 수밖에 없기 때문에 집값도 하락세를 이어갈 것이란 관측이다.
3884,부동산 PF는 건설사가 금융권에서 돈을 빌려 토지를 매입하고 건물을 올린 뒤 분양 수익을 내는 구조다.
3885,최근 몇년간 부동산 호황기가 지속되자 금융권의 부동산 PF 대출도 덩달아 급증했다.
3886,그러나 금리 상승으로 부동산 투자 조달 비용이 증가하고 인플레이션(지속적인 물가 상승)에 따른 원자재값 폭등으로 공사비 부담까지 겹치면서 부동산 개발 수익성이 나빠졌다.
3887,올 들어 부동산 시장 침체로 주택가격이 하락하고 미분양이 늘면서 투자금 회수에도 빨간불이 들어왔다.
3888,금융시장에서는 ‘금리 상승→부동산 시장 냉각→부동산PF 부실’로 비(非)은행 금융기관의 유동성 위기가 터질 가능성을 우려하고 있다.
3889,강원도가 지급 보증을 약속한 레고랜드 건설 관련 자산유동화기업어음(ABCP)이 부도 처리되면서 단기자금 시장이 얼어붙고 있다.
3890,이에 유동화증권과 연관된 증권사는 물론 개인 투자자까지 피해가 확산되고 있다.
3891,김상만 하나증권 연구원은 “부동산 경기 둔화가 장기화될 경우 관련 부동산 PF 관련 자산들이 부실화되면서 금융사들의 자산건전성이 훼손될 수 있다며 “건전성에 대한 우려가 관련 자산과 상품에 대한 불신으로 이어지면서 차환이 원활히 이루어지지 못하는 유동성의 문제로 전이가 되고 있다는 점이 문제라고 지적했다.
3892,부동산가격에 맞춰 사람들은 자신의 소득의 몇 배가 되는 대출로 주택을 매입하고 우리나라에만 있는 전세 세입자를 들이면서 또 전세대출을 사용했다.
3893,따라서 극히 일부 자산이 많은 사람을 제외하고 많은 사람이 본인 대출과 세입자들의 대출로 집을 샀다는 이야기가 된다.
3894,또한 미국은 전국적으로 집값이 상승했지만 물가통계 속에 포함이 되어 있기 때문에 숫자로 파악이 된다.
3895,우리나라도 기준금리를 인상하고 있지만 미국의 기준금리를 좇아가지 못하고 있다.
3896,이러한 경우에 대출 등의 금융과 순수출 같은 실물에 금리나 환율의 영향을 통해 영향을 주게 된다.
3897,공급이 발생하면 가격은 하락하고 그 공급을 일부 사람이 독점하거나 담합하면 가격은 하락하지 않는다.
3898,그런데 이전에 가격이 상승했던 이유는 국민이 원하는 곳에 공급도 없었다는 점이다.
3899,작년부터 다른 지역의 주택가격은 상승하고 있을 때 대구나 세종 등에서 공급이 발생했고 이 지역의 가격은 대폭 하락했다.
3900,일부에서 내년 초까지 금리가 오르고 멈추면 주택가격은 다시 상승할 것이라는 전망이 있다.
3901,문제는 금리상승이 멈추고 일부 하락할 수 있지만 역시 고금리 시기라는 점이다.
3902,따라서 소득으로만 자산인 주택을 구입하지 못하고 대출을 내더라도 이자감당도 어려워지게 된다.
3903,일부를 제외하고 주택가격 상승을 목적으로 주택을 사줄 사람이 많지 않다는 뜻이 된다.
3904,일부 커뮤니티에서 급매로 싸게 내놓으면 입주를 막는다는 험한 말도 나온다고 한다.
3905,급하게 주택매도를 하는 사람은 동네 부동산에 집을 내놓으면 소문이 돌기 때문에 다른 사이트나 지역에 내놓는 이야기도 들린다.
3906,‘내 재산 내가 지킨다’는데 왜 못하냐고 할 수 있겠지만 싸게 매도하는 사람도 이미 오른 가격에서 내 재산을 지키는 방법을 선택한 것이다.
3907,주택가격의 경착륙이나 연착륙이냐는 공급과 정책에 달려 있고 주택가격 정상화의 과정이다.
3908,이미 연착륙을 시킬 수 있었던 기간도 지났고 남은 것은 경착륙 정도밖에 없다.
3909,또한 정부는 주택가격이 정상화되는 과정에서 경착륙을 억지로 막으려는 정책을 펼칠 필요도 없다.
3910,최근 급격한 금리 인상으로 주택가격이 하락하면서 경기 침체가 가속화되고 실물 경제 충격에 대비해 정부가 연착륙 방안을 찾아야 한다는 제언이 나왔다.
3911,반면 주택 매물은 증가하지 않고 건설자재 가격 상승과 신규 주택 건설이 늘지 않으면서 공급은 둔화했다.
3912,댈러스 연준은 올해 미국의 부동산 시장에 거품이 있다고 경고하면서 다른 나라들에도 거품이 있다고 주장했다.
3913,버블현상을 보인 국가로 미국 이외에 캐나다 독일 프랑스 스위스 등과 한국을 꼽았다.
3914,서울뉴시스 정병혁 기자 서울시내 한 시중은행 외벽에 대출 안내 현수막이 설치되어 있다.
3915,com팬데믹 기간 지속된 부동산 시장 상승세는 작년 말부터 글로벌 인플레이션 확산에 따른 주요국 중앙은행의 기준금리 인상으로 제동이 걸렸다.
3916,팬데믹 우려가 완화되고 글로벌 인플레이션 확산으로 작년 말부터 주요국 중앙은행이 기준금리 인상을 지속하고 있다.
3917,김 경제분석관은 기준금리 인상으로 주택수요가 위축되고 세계 각국에서 주택가격이 하락하면서 급격한 부동산 시장 침체에 따른 경기 침체 가속화가 우려된다고 평가했다.
3918,그는 가계 자산의 핵심인 주택 가격 하락은 가계의 순자산 감소로 이어져 소비 심리를 위축시키고 부동산 개발업자들의 손실 확대로 이어지면서 경기 침체로 확산될 가능성이 존재한다며 주택담보 가치 하락과 임대소득 감소 등으로 대출자의 연체율을 높이고 가계대출 건전성 저하와 건설투자 감소 등 내수 위축으로 이어지는 연쇄 효과를 가져올 수 있다고 설명했다.
3919,그러면서 인플레이션에 대응해 금리인상이 지속될 것으로 예상되면서 이에 따른 가계의 이자상환 부담 증가와 부동산 가격 하락에 따른 실물시장 충격에 대비할 필요가 있다고 제언했다.
3920,비이자이익은 비우호적인 시장 환경에도 낮은 유가증권 보유 비중 외환 및 파생 익스포저 등의 영향으로 상대적으로 선방했다는 평가다.
3921,현재 은행주가 내포하고 있는 신용위험 유동성위험 시장위험 등도 상대적으로 제한적이라는 분석이다.
3922,유동성커버리지비율(LCR) 규제 준수 등 조달금리 상승 압박도 정점을 통과했다고 봤다.
3923,은 연구원은 “가장 큰 고민은 캐피탈로 조달금리 상승 속도는 예상보다 빠르고 신용위험에 대한 노출도는 은행보다 크다면서도 “회사채에서 CP 위주의 조달창구 변화로 비용 부담을 최소화하고 있다.
3924,당국 지원 가능성금리인상 수혜 은행 우량채 매입 나설수도금융당국이 돈 줄이 막혀 사업 시행이 어려운 부동산 프로젝트 파이낸싱(PF)을 사업장별로 집중 관리하기 시작했다.
3925,또 월별로 문제가 될 수 있는 PF 사업장을 구분해 대처 방안도 마련 중이다.
3926,금감원은 금리 상승과 레고랜드 채무불이행(디폴트) 사태 등으로 전국 지방자치단체가 보증하는 PF 사업도 들여다보고 있다.
3927,금융당국 관계자는 “일일 단위로 PF 사업장별 상황을 정리 및 점검하는 걸로 알고 있다면서 “어려운 사업장이 있으면 자금 여력이 있는 곳에서 신속하게 도와주도록 하는 등 연말까지 기존에 발표한 대책을 바탕으로 효과적인 지원을 하게 될 것이라고 밝혔다.
3928,레고랜드 사태 확산 후 이들 지자체는 보증채무 이행 의사를 밝혀 자금 시장의 혼란을 누그러뜨린 바 있다.
3929,금융당국 관계자는 “일차적으로 은행 등 금융사가 자체 여력을 통해 자금 경색을 풀어나가고 정말 힘들어지면 정부가 나서는 게 맞다고 덧붙였다.
3930,도내 중대형상가 하락세는 삼척과 태백의 중앙시장 상권에서 인구유출과 공실 장기화 등 더딘 상권 회복세로 풀이된다.
3931,한국은행의 기준금리 인상 쓰나미에 대출 부담이 커지자 자영업자들은 상업용 부동산을 떠나고 있다.
3932,전국적인 경기침체 여파는 강원도 상업용부동산도 피하지 못해 일제히 투자수익율이 떨어졌다.
3933,추 부총리는 이어 “미분양 방지를 위한 규제완화 등PF시장 전반에 대한 구체적 지원방안도 조속히 마련할 계획이라고 덧붙였다.
3934,추 부총리는 또 시장 불안을 부추기는 시장 교란 행위에 대한 엄정 대응하겠다는 의사를 피력했다.
3935,그는 “금융기관 등 시장참가자들과 긴밀한 소통을 통해 시장동향과 애로사항을 즉시 파악하여 대처하겠다며 “시장 불안을 조성하는 시장교란행위 및 악성루머 등 허위사실 유포에 대해서는 적극 대응하겠다고 했다.
3936,이와 관련 이복현 금감원장은 “금감원이 금융기관들의 건전성이나 유동성과 관련한 여러 정보를 잘 챙기고 있다면서 “그런 상황 인식·정보에 비춰볼 때 몇 가지 이슈는 허위사실을 유포한 시장교란적 성격이 강하다고 보고있다고 말했다.
3937,개포 프레지던스 자이 초기 부담 줄였으나 매각 실패결국 강남도 무너진다…침체 가속화되고 있다는 방증 강남불패의 아성이 무너지고 있다.
3938,주택 입주를 미루거나 포기하는 사례가 나오고 있고 보류지 처분에도 난항을 겪고 있다.
3939,통상 보류지는 청약 통장을 사용하지 않고 새 아파트를 마련할 수 있고 시세보다도 저렴해 재작년까지만 해도 나오는 족족 팔려나갔다.
3940,금리 인상 등으로 매수세가 위축돼 집값 하락이 지속되고 있는 상황에서 수요자들에게 매력적인 투자처가 아니라는 것이다.
3941,분양 가격보다 저렴하게 내놓는 이른바 마이너스 프리미엄 매물도 속속 나오고 있다.
3942,서진형 공정주택포럼 공동대표(경인여대 MD상품기획비즈니스학과 교수)는 결국 이런 현상들이 강남이 무너지고 있다는 신호라며 사람들은 달리는 말에만 올라 타려고 하지 뒷걸음질 칠 때는 타지 않는다.
3943,“이사도 비용…전세 갱신계약 늘며 이사 실종거래량 하락 여파…공인중개사 사무소는 ‘초급매’이사·인테리어뿐만 아니라 주변까지 피해 누적 서울의 한 공인중개사 사무소 부동산 매물.
3944,그런데 자립형사립고가 나오면서 학군을 옮기려는 이사 수요가 줄기 시작했고 이제는 부동산 경기 침체가 겹치면서 지난달에 단 두건 일을 맡았습니다.
3945,극심한 부동산 경기 침체 탓에 주택 매매가 뚝 끊기자 이사업체 역시 일이 끊긴 것이다.
3946,대표는 “아파트를 사서 가는 게 아니더라도 전세를 옮기면 이사 수요가 생기는데 지금은 그마저도 없다라며 “전세를 사는 사람은 갱신하거나 월세로 전환해 계속 살려고 하지 이사를 가지는 않는다라고 전했다.
3947,연일 고공행진 중인 금리에 부동산 시장이 역대 최악의 불경기를 맞으면서 관련 업계까지 피해가 커지는 모양새다.
3948,대표적인 부동산 관련 업계인 공인중개업뿐만 아니라 이사 업계와 인테리어 업계 대형 가전업계까지 멈춰버린 이사 탓에 고통을 호소하고 있다.
3949,이사를 하는 경우 주요 가전제품을 바꾸는 경우가 많아 이른바 ‘이사 특수’ 기간이 있는데 지난 여름은 예년보다 수요가 크게 줄었다는 것이다.
3950,조 씨는 “특히 에어컨의 경우 이사에 맞춰 새로 사는 경향이 강한데 이번에는 이사를 하는 사람이 극히 적은 탓에 판매 실적도 덩달아 떨어졌다.
3951,워낙 불경기인 탓도 있겠지만 이사 특수가 사라진 탓에 지금은 다른 대형 매장에서도 상설 행사처럼 ‘이사 가전 할인’ 플래카드를 걸어놓고 있는 상황이라고 했다.
3952,이사철에 더 바쁜 것으로 알려진 법무사와 세무사들도 피해를 입기는 마찬가지다.
3953,서울 광진구의 한 법무사 사무소 관계자는 “공인중개사의 소개로 업무를 맡은 건이 많았는데 최근에는 찾기가 힘들다라며 “직접적인 피해는 아니더라도 일이 줄어드니까 영향이 있는 것은 사실이라고 말했다.
3954,그마저도 전세 거래 중 상당수가 신규 거래가 아닌 갱신 거래인 탓에 이사 수요는 더 줄어들었다는 게 전문가들의 설명이다.
3955,한 부동산 업계 관계자는 “신규 아파트 단지가 아닌 이상 이사철 특수는 실종된 지 오래라며 “기존 아파트의 경우 전세 가격 상승 탓에 갱신 계약을 하려는 사람이 대다수인데 이 같은 현상은 시간이 갈수록 더해질 것이라고 말했다.
3956,최대 재건축 둔촌주공도 휘청 부동산 프로젝트파이낸싱(PF) 시장이 냉각하면서 도시정비사업장의 금융부실 우려가 확산하고 있다.
3957,최대 규모 재건축 사업장도 투자 수요를 찾지 못해 시공사가 직접 자금을 마련한 사례가 나온다.
3958,/최지혜 기자부동산 프로젝트파이낸싱(PF) 시장이 냉각하면서 도시정비사업장의 금융부실 우려가 커지고 있다.
3959,재개발과 재건축 등 정비사업의 자금마련 수단인 PF 대출은 금융권이 사업의 미래가치에 따라 돈을 빌려주는 것이다.
3960,시공사의 보증으로 PF 채권을 발행해 투자자를 모으고 투자받은 자금으로 조합 등 시행자가 사업을 진행한다.
3961,그런데 최근 부동산 시장 경기가 침체하고 정비사업의 전망이 악화하면서 PF 투자 수요가 얼어붙은 것이다.
3962,둔촌주공의 사례처럼 PF 투자수요를 찾지 못하게 되면 건설사 등 시공자가 직접 사업 자금을 조달해야 한다.
3963,현금성 자산을 보유한 대형 건설사들이 국내 대다수 대규모 정비사업을 수주하고 있어 당장은 문제가 없다는 견해도 있다.
3964,그러나 최근 롯데건설이 유동성 확보를 위해 롯데그룹의 주요 상장사들로부터 자금을 지원받은 사례를 보면 업계의 부담이 점차 가중할 것이란 우려가 나온다.
3965,건설업계 관계자는 둔촌주공 사례의 경우 사업비가 증가해 미래가치가 하락한 측면이 작용했지만 대규모 사업장에서까지 투자자를 찾지 못했다는 점에서 심각성이 있다며 특히 사업성이 낮거나 중소 건설사가 시공하는 사업지의 경우 최근 이어지는 부동산PF 대출부실 사태의 영향이 크게 작용할 수 있다고 말했다.
3966,대출 부실 사태를 막기 위해 규제완화 등 범정부 차원의 선제 대응이 필요하다는 것이다.
3967,건산연은 연초부터 미국 금리 인상 원자재 가격 상승 분양시장 냉각으로 개발사업 여건이 급속도로 악화하며 부동산 PF 대출 부실 우려가 커졌다며 정상 추진 중인 사업장에 대한 주택도시보증공사(HUG) 한국주택금융공사(HF) 등 정책금융기관의 신용 보강을 통한 금융지원 필요하다고 강조했다.
3968,이은형 대한건설정책연구원 연구위원은 정부의 이번 시장지원방침은 시장의 불확실성에 대응한다는 점에서 긍정적이라면서도 다만 업계가 요구하는 민간사업장에 대한 적극적 지원은 실현가능성이 낮아 향후 새로운 부동산PF 조달은 쉽지 않을 것이라고 설명했다.
3969,이 원장은 중장기적으로 저희가 금융권의 업권별 익스포저(위험노출액)에 대해서 점검을 했다며 그중에서 증권사 지급 보증이나 개별 저축은행의 PF를 성격별로 예를 들어 직접 여신 형태로 갖고 있는 익스포저나 지급 보증과 관련돼 우발 채무 형태로 갖고 있는 것들에 대해서 규모를 점검했다고 설명했다.
3970,레고랜드 PF사태와 관련해 일부 증권사 부도설이 도는 데 대해서는 레고랜드 PF에 들어가 있지 않은 증권사에 대한 허위 정보가 유포되고 있기 때문에 혼란한 시기에 편승한 시장 교란적 성격이 강하다고 보고 있다며 그것에 대해서는 강하게 대처를 할 생각이고 이름이 나온 증권사들은 찌라시 도는 것과는 다 실체가 다르다고 했다.
3971,이 원장은 다만 그렇다고 해서 중소 증권사의 유동성이나 건전성 이슈를 안 챙긴다는 것은 아니고 여러 가지 개별적으로 챙겨야 할 부분이 있지만 적어도 최근 며칠 사이에 돈 루머에 대해서는 단호하게 저희가 입장을 밝힐 필요가 있다는 생각이라고 말했다.
3972,중국 소매판매는 백화점 편의점 등 다양한 유형의 소매점 판매 변화를 나타낸다.
3973,중국 정부의 자동차(전기차와 하이브리드차 등 주로 신에너지차)를 통한 경기부양 전략은 산업생산에서도 드러난다.
3974,따라서 중국 정부의 ‘부동산 살리기’ 정책에 대한 실효성 의문이 제기될 수 있다.
3975,국가통계국은 “안정적 고용과 가격을 보장하는데 중점을 두고 유효 수요를 확대하고 합리적인 범위의 경제 유지에 노력해야 한다고 밝혔다.
3976,추 부총리는 이날 국회 기획재정위원회 국정감사에서 국민의힘 배준영 의원의 질의에 이같이 답변했다.
3977,배 의원이 부동산 시장이 폭락하는 것 아니냐는 우려가 있는 것 아니냐고 묻자 추 부총리는 부동산 가격이 굉장히 많이 올랐기 때문에 일정 부분 하향 조정은 불가피하다는 생각이라면서 다만 속도가 너무 빠르거나 폭이 단기간에 크면 부작용이 클 수 있어 시장 흐름을 보면서 급랭하지 않도록 그동안 강화했던 규제를 순차적으로 덜어낼 것이라고 말했다.
3978,추 부총리는 하향 안정화를 하더라도 연착륙을 할 수 있도록 해야 한다는 것이라면서 획일적으로 몇 퍼센트가 떨어지면 무엇을 할 것이다 이런 것보다 시장 흐름을 봐가면서 각종 규제와 대출 지역 조정 세금 문제 등을 종합적으로 대응해 나갈 계획이라고 설명했다.
3979,그는 조정지역 해제도 서울·수도권을 제외한 지역부터 그리고 부작용이 적은 지역부터 순차적으로 진행하고 있다면서 나머지 규제를 어떻게 할 것인지는 시장을 봐가면서 대응해 나갈 생각이라고 말했다.
3980,/사진SBS 신발 벗고 돌싱포맨 방송화면 캡처배우 임원희가 재산을 공개했다.
3981,이날 황현희는 돌싱포맨 멤버 중 투자를 제일 잘할 것 같은 사람으로 임원희를 꼽았다.
3982,그는 임원희에 대해 말수도 적고 생각도 많고 고민이 많은 분이라며 집에서 막걸리 마시면서 고민하는 분들이 투자를 잘한다고 분석했다.
3983,/사진SBS 신발 벗고 돌싱포맨 방송화면 캡처이를 듣던 이상민은 임원희는 투자를 안 한다.
3984,이에 황현희는 임원희는 주식 코인 하지 말고 부동산으로 좋은 자산을 만들었으면 좋겠다고 응원했다.
3985,시는 임원희가 강릉을 배경으로 한 다수의 영화에 출연했고 드라마와 각종 예능에서 보여준 친근하고 코믹한 이미지가 관광도시 강릉의 이미지와 잘 맞아 홍보대사로 위촉했다.
3986,이에 임원희는 강릉시 홍보 영상에 등장하는 등 다양한 홍보 활동을 수행했다.
3987,연합헤럴드경제서영상 기자“가격이 떨어질 것 같으니 굳이 안 팔아도 되는 분들까지 매물로 내놓고 분위기를 보고 있어요.
3988,가끔씩 급급매물 위주로 거래가 되며 가격은 떨어지고 매물은 쌓이는 분위기입니다.
3989,가격 고점 인식은 물론 이미 전국적인 부동산 침체 흐름을 탄 상황에서 뒤늦은 대책이었다는 반응과 함께 조정지역이 해제되며 양도세를 절세하려는 집주인들이 매물을 내놔 공급 우위 시장이 더욱 극심해지고 있다는 분석이다.
3990,당시 조정대상지역을 유지한 서울 경기 인천 세종 중 인천을 뺀 나머지 전지역이 아파트를 사겠다는 사람보다 팔겠다는 사람이 늘어난 것이다.
3991,그중에서도 지난 대책에서 대부분의 구 단위가 조정대상지역으로 묶여 있다가 해제된 부산 광주가 큰 폭으로 매물이 늘어난 것으로 집계됐다.
3992,조정대상지역에서 해제되며 대출 세금 부담 완화 등 매수 유인책을 일으켰음에도 불구하고 시장이 회복되지 않는데는 대출 이자도 급등하는 현 상황에서 집값 하락을 우려하는 시장 분위기가 극에 달했기 때문이라는 분석이다.
3993,즉 ‘매수 부양효과’보다 오히려 이번 기회에 최근 갭투자에 나섰던 다주택자들이 양도세를 아끼고자 하는 ‘매도 장려효과’가 더 컸다는 것이다.
3994,박종혁 한국주택협회 팀장은 “전반적으로 시장이 움츠러들며 조정지역 해제도 큰 호재로 작용하지 못하는 것이라며 “그나마 매수세가 남아있는 수도권보다 규제지역 해제가 대부분 지방에서 이뤄지며 매도세를 매수세가 받쳐주지 못하는 모양새라고 했다.
3995,경기도 평택시 한 부동산 대표도 “얼마 전까지 타지역에서도 문의가 많았던 갭투자 열풍이 꺾이며 실수요자들마저도 관망세로 돌아섰다며 “전반적인 심리가 ‘팔자’가 너무 우세해졌다고 했다.
3996,그러면서 “지금 하락기 때 집을 내놓고 현금을 가지고 있다가 인근 고덕 신도시 등 상급지로 갈아타려는 수요 등이 쌓이며 매물이 늘어나고 있는 것이라고 했다.
3997,박효진 세종텔레콤 부사장 박효진 세종텔레콤 신성장사업본부 부사장은 부동산 증권형토큰(STO) 실증사례를 주제로 한 발표에서 블록체인 기술의 특성을 반영한 STO의 발행과 유통에 관한 절차규명과 세부규제가 미비한 상황이라면서 STO 자금조달의 효율성을 높이고 투자자 보호를 강화하기 위한 제도적 정비가 필요하다고 말했다.
3998,세종텔레콤은 현재 국내외 유수의 부동산 전문 자산운용사와 컨소시엄을 이뤄 부산 블록체인 규제자유특구 사업으로 부동산 집합투자 서비스 비브릭(BBRIC)에 대한 실증을 진행 중이다.
3999,비브릭은 부동산 수익증권을 주식처럼 간편하게 매입하거나 매매할 수 있도록 해주는 일종의 조각투자 플랫폼으로 투자자는 이를 통해 부동산 수익증권의 지분만큼 배당수익 또는 매각차익을 추구할 수 있다.
4000,기존 부동산 투자가 소수의 고액자산가 기관투자자 등에 국한된 개념이었다면 비브릭은 부동산 펀드 일부를 STO 형태로 구매하는 방식을 통해 소액투자도 가능하다.
4001,다만 가장 큰 쟁점은 전자증권법상 수익증권을 토큰화할 때 법적 효력을 인정하느냐에 대한 문제다.
4002,세종텔레콤은 부산 블록체인 규제자유특구의 규제샌드박스 제도를 통해 실증을 하고 있지만 여전히 STO를 두고 특례 대상이 아니라는 금융위 및 법무부와 특례 대상이라는 지자체 및 사업자 간 논쟁이 첨예하다.
4003,박 부사장은 비브릭은 현재 샌드박스 제도를 이용하고 있지만 앞으로 국내에서도 소액공모를 비롯해 온라인 소액투자 중개와 같은 증권형 크라우드펀딩 대체거래소를 통한 다자간매매체결회사법 등에 STO를 적용하는 것을 검토해볼 만하다면서 이를 위해 실물자산과 가상자산을 상호 거래할 수 있는 블록체인 기반의 프로토콜 금융 생태계 조성이 뒷받침될 필요가 있다고 밝혔다.
4004,지방의 경우 집값 하락폭이 확대되고 미분양 주택이 늘고 있어 규제지역에서 해제할 필요성이 있다고 판단한 것인데요.
4005,기존 조정대상지역이 비규제지역이 되면 대출과 세금 부담이 줄고 청약 조건도 완화됩니다.
4006,그동안 정부가 부동산 시장 상황에 따라 규제지역 지정과 해제를 반복하면서 현재 자신이 거주하고 있는 지역이 어떠한 규제를 받고 있는지 헷갈리는 분들이 많습니다.
4007,또 규제지역에 따라 대출이나 세금이 어떻게 변하는지 궁금한 분들도 많은데요.
4008,또 민영주택의 경우 가점제 적용 비율이 낮아지면서 청약 가점이 낮은 청년이나 신혼부부에게 유리해집니다.
4009,다만 업계에서는 지방 전역이 부동산 규제지역에서 해제됐지만 주택 수요가 단기간에 되살아나기는 어려울 것으로 보고 있습니다.
4010,집값 급등에 대한 피로감이 여전하고 금리 인상에 따른 이자 부담 대출규제 경기침체 우려 등으로 여전히 매수심리가 위축돼 있기 때문입니다.
4011,※집피지기 집을 알고 나를 알면 집 걱정을 덜 수 있다는 뜻으로 부동산 관련 내용을 누구나 쉽게 이해할 수 있게 설명하기 위한 연재물입니다.
4012,&lt;앵커&gt;레고랜드 사태에서 촉발된 채권시장 불안을 잠재우기 위해 정부가 본격적으로 자금을 풀기 시작했습니다.
4013,시행 첫날 급한 불을 끈 것처럼 보이지만 불씨는 여전히 남아 있어서 안심할 수 없다는 게 금융계의 시각입니다.
4014,또 한국은행이 물가를 잡겠다며 돈줄을 죄는 상황에서 정부가 대규모 자금을 푸는 것도 쉽지 않아서 자금 시장에서 긴장 상황은 한동안 이어질 전망입니다.
4015,기대수준을 상당정도 반영한 지원 규모이지만 시중금리가 여전히 상승 국면이란 점은 여전히 부담이라는 지적이다.
4016,공 연구원은 필요 시에 추가 조치도 가능하다고 밝힌 것은 사태 해결에 긍정적으로 작용할 전망이라며 특히 이번 자금경색의 직접적인 트리거로 작용한 레고랜드 사태를 겨냥해 지자체의 재확약을 이끌어낸 것은 정당별 분포가 다양한 지방정부들의 의견 조율을 유도했다는 점에서 더욱 주목할 만하다고 밝혔다.
4017,한국은행의 기준금리 인상 글로벌 유동성 축소 등으로 금리가 꾸준히 오르는 과정에서 자금경색이 발생한 만큼 정책 당국의 대응 역시 한계가 있다는 지적이다.
4018,공 연구원은 금융권에서는 이번 지원책에 기업유동성지원기구(SPV) 등을 포함시켜줄 것을 요청했으나 통화긴축을 진행 중인 한국은행의 입장에서는 이를 즉각적으로 수용하기는 쉽지 않았을 것으로 보인다고 설명했다.
4019,추 부총리는 이날 국회 기획재정위원회 국정감사에서 배준영 국민의힘 의원의 질의에 이같이 답변했다.
4020,배 의원이 부동산 시장이 폭락하는 것 아니냐는 우려가 있는 것 아니냐고 묻자 추 부총리는 부동산 가격이 굉장히 많이 올랐기 때문에 일정 부분 하향 조정은 불가피하다는 생각이라면서 다만 속도가 너무 빠르거나 폭이 단기간에 크면 부작용이 클 수 있어 시장 흐름을 보면서 급랭하지 않도록 그동안 강화했던 규제를 순차적으로 덜어낼 것이라고 말했다.
4021,추 부총리는 하향 안정화를 하더라도 연착륙을 할 수 있도록 해야 한다는 것이라면서 획일적으로 몇 퍼센트가 떨어지면 무엇을 할 것이다 이런 것보다 시장 흐름을 봐가면서 각종 규제와 대출 지역 조정 세금 문제 등을 종합적으로 대응해 나갈 계획이라고 설명했다.
4022,그는 조정지역 해제도 서울·수도권을 제외한 지역부터 그리고 부작용이 적은 지역부터 순차적으로 진행하고 있다면서 나머지 규제를 어떻게 할 것인지는 시장을 봐가면서 대응해 나갈 생각이라고 언급했다.
4023,편집자주 강원도 레고랜드발 PF(프로젝트 파이낸싱) 유동화증권 부실 사태 이후 자금 시장이 얼어붙는다.
4024,재깍재깍 다가오는 유동화 증권의 만기 하루가 다르게 치솟는 금리 등이 숨통을 조인다.
4025,건설 시행사와 시공사는 물론 유동화증권을 인수한 증권사 캐피탈사 등 모두 새파랗게 질렸다.
4026,손해를 감수하고 인수금리보다 더 높은 금리를 주겠다고 해도 물량을 받아주는 투자자가 없다.
4027,자체 자금으로 시간을 벌 수 있는 대형 금융사와 달리 당장 돈을 구하기 힘든 중소형 증권사 등은 당장 걱정이 태산이다.
4028,일부 건설사의 부도설 일부 금융사의 매물설 등까지 나돌자 시장 분위기는 최악이다.
4029,아무리 높은 금리를 약속해도 디폴트 위험이 생겨 투자자들이 쉽게 투자할 수 없어졌다.
4030,강원도가 뒤늦게 도 예산을 투입해 빚을 갚겠다고 했지만 기관들은 돈을 돌려받지 못할 가능성을 이미 눈으로 확인했다.
4031,지방 건설 프로젝트들의 위기 원인은 PF 대출 전환이 여의치 않았기 때문이다.
4032,투자사들은 증권사나 시공사가 신용으로 발행한 전단채(전자단기사채)를 거들떠 보지도 않는다.
4033,PF 유동화증권 기피현상이 확산되는 가운데 만기물량을 떠안는 투자자가 나타나지 않으면 디폴트 사업장이 연쇄적으로 발생할 가능성이 있다.
4034,은행 계열 등 대형 증권사들은 은행의 지원을 일부 받거나 유상증자 보유자산 매각 등으로 자금을 끌어올 수 있다.
4035,중소형 증권사나 캐피탈사 등은 다른 방법을 모색중이지만 쉽게 해답이 나오지 않는다.
4036,일각에선 이같은 상황이 업계 전반적인 구조조정으로 이어질 것이라는 분석이 나온다.
4037,김기명 한국투자증권 연구원은 부동산 PF 관련 채권에 대한 패닉에 가까운 기피현상에 따른 유동성 고갈이 문제지만 근본적으로는 부동산 경기 냉각에 따른 부동산PF의 신용 위험 증가가 내재해 있다며 부동산 경기가 회복되지 않으면 유동성 공급만으로는 부동산PF 관련 채권에 대한 시장 신뢰 회복에 한계가 있을 수 있다고 말했다.
4038,김 연구원은 유동성 공급으로 단기 자금시장 경색이 풀리고 나면 PF 사업장들의 사업성 평가를 통한 옥석 가리기를 진행해 정상적인 PF ABCP에는 자금이 원활하게 공급되도록 할 필요가 있다며 다만 PF ABCP 투자자가 정상적인 PF 사업장인지 아닌지를 파악하는 것은 현실적으로 불가능에 가까울 것으로 판단한다고 덧붙였다.
4039,은행 LCR(유동성커버리지비율) 규제비율 정상화 조치 유예 등 금융회사 유동성 규제 일부 완화도 추진한다.
