,sentence
3466,윤석열 대통령 해외순방에서 있던 발언을 보도한 MBC에 대통령실은 서면답변 요청 공문을 보냈고 국민의힘은 고발했다고 강조했다.
3467,일본 교도통신 역시 폭언을 보도한 매체를 비난해 파문이 확산하고 있다고 발표 했다고 전했다.
3468,어렵게 만든 민주주의가 위태로워지고 있다며 지금처럼 보도하면 통제하고 그림 그리면 겁박 당하는데 어느 누가 자유롭게 표현하겠나라고 지적했다.
3469,이어 언론인 출신 박보균이 문화체육관광부 장관으로 임명되면서 언론과 표현의 자유에 있어 억압을 받을 것이라고는 그 누구도 예상 못했다.
3470,앞서 언급한 국민의힘에서 만약 MBC에 대한 제소를 한다면 언중위의 소신껏 임해주길 바란다며 잘하는 사람에겐 당근을 주고 못현 채찍을 줘야 한다고 요구했다.
3471,언중위는 헌법과 법률이 부여한 독립과 공정성 지키며 법률과 양심에 따라 언론자유와 공적 책임의 조화로운 결론 내도록 노력하겠다고 답했다.
3472,이개호 민주당 의원도 이 언중위원장에게 여당이 보도참사로 규정하며 MBC를 항의방문하고 명예훼손으로 고소했다.
3473,이 언중위원장이 아직 안 됐다고 하자 이 의원은 제소되면 처리과정이나 경과가 어떻게 되나라고 절차에 관해 물었다.
3474,이 언중위원장은 제소되면 중재부에 사건을 배당하고 이후 중재부가 독립적으로 공정하게 심의해서 결론을 낸다고 설명했다.
3475,이 위원장은 잘 이해 안 되는 고발과 제소가 예정된 조치인데 제소가 되면 신속하게 처리해서 국민적 의혹을 해소하는 것은 물론 더 이상 우리 한국의 국격이 무너지는 일이 없도록 최선을 다해 처리해주기 바란다고 전했다.
3476,대표적인 사례는 예능 ‘전지적 참견 시점’(전참시)에서 명예훼손 금지와 품위 유지 등 위반 사유로 이뤄졌다.
3477,또한 위반 사유 정도 및 횟수 등을 고려해 주의 또는 경고 관계자 징계 해당 방송프로그램 또는 방송광고의 정정·수정 또는 중지까지도 제재할 수 있다.
3478,그러면서 “MBC는 공영방송사로서 공적 책임을 다해야 한다며 “반복적으로 방송심의규정 위반 사례가 발생하는 이유를 살펴 개선책을 마련해야 한다고 강조했다.
3479,비서실 정신차려야 너무 나태해져 있다…尹이 바이든에게 쪽팔린다 했을 수 있다윤석열 대통령 순방외교 중 비속어 논란 파문에 대해 여당인 국민의힘 내부에서도 대통령실의 대응에 대한 비판이 계속 나오고 있다.
3480,김 전 최고위원은 대통령 비서실 구성원들이 정말 정말 열심히 해야 한다며 형식은 둘째 치고 당사자 상대방은 공식적인 명의로 가야 한다.
3481,주식회사 문화방송 대표이사(으로 해야지) MBC 박성제 사장이라고…(했더라).
3482,문자메시지 보내는 것도 아니고 그러면 대통령 비서실장한테 공문 보낼 때 용와대 누구누구 실장 이렇게 보내느냐고 꼬집었다.
3483,김 전 최고위원은 논란의 시발점이 된 윤 대통령의 뉴욕 현지 발언에 대해 (윤 대통령이 조 바이든 미국 대통령에게) 천억 원 정도를 공여하겠다고 했는데 그걸 우리나라 국회에서 승인해 주지 않아서 물거품이 되면 내가 바이든에 얼마나 쪽팔리느냐 할 수 있다는 해석을 내놨다.
3484,김 전 최고위원은 아마 바이든이라는 말을 했다 하더라도 바이든에게라고 한 걸로 본다면 그렇다고 했다.
3485,(☞관련 기사 : 차라리 (내가) 바이든에게 쪽팔려서 라고 하지…대통령실의 지록위마) 김 전 최고위원은 한국 국회가 워낙 어마어마한 반대 집단이니까 이런 일이 벌어지면 정말 내가 망신스럽겠다 그런 푸념을 한 것 아닌가라며 바이든이라고 말했다 하더라도 그렇다는 것이라고 부연했다.
3486,이용수 방통심의위 방송심의국장그건 방송심의소위원회 위원들이 판단할 사안이다.
3487,정연주 위원장께서 충분히 적극적으로 할 수 있는데 방치한다는 느낌이 든다.
3488,정연주 위원장이 원칙대로 심의하겠다고 말했지만 하영제 의원은 또 한 번 민감한 문제이지 않나라고 따져 물었고 정연주 위원장은 민감한 문제이기 때문에 원칙을 지키는 게 중요하다.
3489,민감하다고 해서 우리가 그동안 지킨 원칙인 순차적으로 심의하는 걸 지키지 않고 다른 형태로 하는 경우 오히려 정치적 오해가 될 수 있다고 맞받았다.
3490,하 의원이 그렇다면 MBC 측에 대해서 자체적으로 가진 검증 기능을 했느냐고 바로 방심위에서 물어볼 수 없었냐라고 물었고 정 위원장은 저희들 심의는 보도된 방송을 갖고 심의한다.
3491,▲ 하영제 국민의힘 의원과 정연주 방송통신심의위원장심의 민원을 독촉하는 듯한 발언이 이어졌다.
3492,우리 차례가 언제쯤 되겠습니까라고 질문하자 이용수 방송심의국장은 현재로선 정확한 일정은 나오지 않았다고 말했다.
3493,하 의원이 국민적 관심사고 외교적 문제가 될 경우 공당이 요청하면 더 빨리할 수 있다는 예외적인 규정 없습니까라고 묻자 이 국장은 없습니다라는 답변을 반복했다.
3494,공방을 지켜보던 정청래 과방위원장은 만약에 (순서를 바꿔) 국민의힘에 불리한 판정을 하게 되면 왜 순서까지 바꿔서 원칙에 어긋나게 했냐 권한 남용한 거 아니냐라고 직권남용으로 고발하지 않겠나라고 꼬집었다.
3495,정청래 위원장은 국민의힘이 원칙을 바꾸면서 해달라는 건 적절하지 않다고 본다고 했다.
3496,MBC는 미국 의회 의원들에게 욕설에 해당하는 단어를 바이든 대통령에게는 비속어에 해당하는 단어를 섞어 발언한 것이라고 보도했다.
3497,제소된 순서부터 순차적으로 심의를 진행하는 방심위의 원칙을 어기고 자당(국민의힘)이 접수한 민원부터 다뤄달라는 요구였다.
3498,하 의원은 윤 대통령의 비속어 발언과 관련 (미국) 국회에서 이 XX들이 승인 안 해주면 바이든은 쪽팔려서 어떡하나고 자막을 넣은 MBC &lt;뉴스데스크&gt; 보도를 허위조작 정보로 규정했다.
3499,그는 구체적으론 괄호까지 넣어서 만든 미국 국회란 말은 잘 안 쓰는 말이다 (미국은) 의회라고 한다라며 우리 국회에서 야당이 대통령의 뜻이 실현되지 않도록 예산 편성 심의를 안 해주면 쪽 팔리는 쪽은 (미 대통령인) 바이든이 아니라 윤 대통령이 아닌가.
3500,그러면서 정연주 방심위원장에게 (이런 보도에 대해선) 신청이 들어오든 안 들어오든 방심위에서 소집해서 (심의)할 수 있지 않나.
3501,민감하고 외교적 문제를 야기한 사안인데 굉장히 소극적인 것 아니냐고 물었다.
3502,저희들은 방송된 내용에 대해서 민원이 들어오면 순차적으로 (심의)한다는 것이 원칙이라고 답했다.
3503,민감한 문제는 능동적으로 대처해야 한다는 하 의원의 추가 주문에도 정 방심위원장은 민감한 문제일수록 원칙을 지키는 게 중요하다고 본다면서 우리가 그동안 해온 원칙 순차적으로 심의에 올리는 걸 지키지 않고 다른 형태로 (심의)하는 경우엔 정치적 오해를 받을 수 있다고 일축했다.
3504,그는 방심위에서 MBC 측에 대해 자체검증 등을 했냐고 확인할 수 있지 않냐고 다시 질의했다.
3505,앞으로 한 회에 몇 차례 어느 정도의 의안을 소화하느냐에 따라 (심의 순서가 결정될 것)이라고 답했지만 하 의원은 방송심의국장을 불러 세워 재차 같은 질문을 던졌다.
3506,특히 여당에서 제소한 사안에 대한 심의를 앞당겨라는 주문을 수차례 반복했다.
3507,방송심의국장 : 현재로선 (국민의힘 제소 안건에 대한) 정확한 일정은 나오지 않았다.
3508,하영제 : 국민적 관심이 민감하고 외교적으로 큰 문제가 발생할 수 있는 건 다소 늦게 접수하더라도 공당이 신청했다면 좀 더 (일정을) 당겨서 심의할 수 있다는 예외규정은 없나.
3509,그리고 우리가 하고 있는 원칙을 깨면 오히려 정치적으로 오해를 사게 된다고 말했다.
3510,하 의원이 이에 (여든 야든) 당을 떠나서 하는 이야기다고 반박했을 때도 정 방심위원장은 당의 문제가 아니다.
3511,규칙엔 모두 예외조항이 있는데 그걸 찾아서 할 수 있는 것 아니냐라면서 방심위원장으로서 주도권을 쥐고 적극적으로 일할 수 있는데 (그렇게 안하고) 방치한다는 느낌이 든다고 말했다.
3512,그러나 정 방심위원장은 (문제를) 방치하는 게 아니고 저는 원칙은 가급적 지키자는 주의라면서 제가 방송심의소위에 간섭할 입장이 아니다.
3513,정 방심위원장은 이후 윤영찬 더불어민주당 의원과 한 문답 과정에서 저는 방송심의소위 구성원이 아니다면서 MBC 비속어 보도 심의와 관련해 자신이 할 수 있는 역할이 없다고도 밝혔다.
3514,정청래 원칙 바꿨다 불리한 결과 나오면 직권남용 고발하는 것 아니냐 한편 정청래 과방위원장은 하 의원의 요구가 바람직하지 않다면서 정 방심위원장을 공개 두둔하고 나섰다.
3515,그는 순서대로 한다는 게 원칙인데 (국민의힘에서는) 순서를 바꿔서 심사하라는 요청 아니냐라며 그런데 국민의힘에 불리한 판정을 하게 되면 순서를 바꿔서 원칙을 어겼다고 국민의힘에서 (정 방심위원장을) 직권남용죄로 고발하지 않겠나라고 말했다.
3516,이어 원칙을 어기면서까지 이 절차를 밟아달라는 (하 의원의) 주문은 옳지 않다고 본다.
3517,제가 (위원장으로서) 중립적인 위치에서 보면 그렇다면서 위원장으로서 방심위원장에게 말한다.
3518,그러나 정 위원장은 하 의원 등을 비롯한 국민의힘 의원들의 의사진행발언 요청을 수용하지 않았다.
3519,이 과정에서 윤두현 국민의힘 의원과 왜 계속 째려보시나 그런 건 알아서 하는 것이다 라는 등 발언을 주고받는 등 설전을 벌이기도 했다.
3520,이날 MBC의 윤석열 대통령 욕설·비속어 보도 관련 공방에 MBC 대선보도와 스피커 협찬 문제 등까지 집중 거론하는 질의가 많았다.
3521,보도에 개입할 수 없는 미디어 기관장들에게 유의미한 답변을 끌어내기 어려운 상황이지만 여야 공방 과정에서 정치 쟁점 관련 질의가 쏟아졌다.
3522,이는 의사진행발언은 제외한 수치인데 의사진행발언 역시 대부분 방통위 감사 MBC 보도에 관한 내용이었다.
3523,사진MBC 영상 갈무리특히 주목도가 가장 높은 오전 질의에선 공방이 극에 달했다.
3524,권성동 국민의힘 의원은 방통위 감사 결과 제기된 점수조작 의혹을 언급하며 학교로 치면 부정입학 선거로 치면 부정선거라고 강조했다.
3525,MBC 보도 논란과 관련해선 대통령을 음해하고 정권 교체를 기도하는 국익을 해하는 행위(김영식) MBC가 공영방송이길 포기했는데 민영화할 생각 없나?
3526,박성중 의원은 오후 질의 때 방통위원장을 향해 (방통위원장에 대해 직원들이) 소신이 없고 비굴하다고 나는 직접 들었는데 혹시 못 들어보셨느냐?고 질의해 야당의 반발을 샀다.
3527,그러자 야당에선 기관에 질문을 하기보다는 반박을 위해 질의하는 경우가 많았다.
3528,고민정 의원은 박성중 의원의 비굴 발언을 가리켜 말이 아닌 얘기에는 (방통위원장이) 강하게 항의할 수 있어야 된다고 말하자 박성중 의원이 말이 아니라니?라며 고성을 지르며 항의했다.
3529,박찬대 의원은 아무리 들어도 바이든으로 들리지 날리면으로 들리지 않는다며 잘못한 건 대통령인데 왜 혼나는 건 MBC이고 부끄러운 건 왜 국민인가라고 반문했다.
3530,허은아 장경태 조승래 이인영 박완주 이정문 고민정 김영식 의원 등이 관련 질의를 했다.
3531,주로 불법무기 마약 등 불법정보나 유해한 정보에 대응하는 차원에서 통신심의 강화를 촉구했고 정연주 방통심의위원장은 인력과 예산이 부족한 상황이라고 토로했다.
3532,그는 인터넷에선 방통심의위가 법과 같지만 심의 내역 확인이 불가능해 무엇을 삭제했는지 알 수 없다.
3533,또한 이를 점검하는 절차도 없고 외부감시도 할 수 없다며 통신심의의 불투명성과 견제 장치가 없는 점을 짚었다.
3534,외면받은 방송정책 질의 국힘 과도한 재승인 조건 공세 방송 관련 정책 질의는 전반적인 횟수가 많지 않았다.
3535,다만 이 가운데 국민의힘을 중심으로 사업자 규제완화를 촉구하는 질의가 많았다.
3536,윤두현 의원은 방통위의 방송사 재허가 및 재승인 조건 가운데 비정규직 개선방안을 언급하며 노동위원회인줄 알았다.
3537,이어 홍석준 의원과 함께 종사자 대표가 사장 선임에 참여할 수 있도록 한 MBN 재승인 조건 등을 가리켜 경영권 침해라고 몰아세웠다.
3538,저녁 시간대 이후에 이인영 의원이 월드컵 등 특수한 편성이 이뤄질 경우 제작진의 처우를 보장하지 못하는 문제를 지적하며 외주PD 작가들에게 일방적으로 책임을 전가할 일이 아니다.
3539,한상혁 방통위원장은 의견들을 모아보고 해결방안을 방송사들과 협의하겠다고 답했다.
3540,이 외의 방송정책 현안은 보편적 시청권 제도 개선 논의(변재일) 라디오 재난방송 미흡 문제(변재일) 지상파 UHD정책 점검(박완주 박찬대) 미디어 컨트롤타워 설립 논의(윤영찬) 방송사 소유규제 완화 공방(김영식 이인영) 방송광고 규제완화(홍석준) 지역방송사 방발기금 등 지원확대 (홍석준) OTT제도화 및 방발기금 징수(하영제 박완주) 등 질의가 이뤄졌다.
3541,일례로 변재일 더불어민주당 의원은 보편적 시청권에 관한 점검을 방통위가 제대로 하지 않았다는 점을 짚고 현실에 맞는 제도 개선을 촉구했다.
3542,보편적 시청권은 국민적 관심사가 있는 스포츠 행사를 누구나 시청할 수 있는 권리를 말한다.
3543,그러나 방통위가 이들 경기의 실제 시청자 현황 등 점검을 제대로 하지 않았고 유료방송 중심 환경 변화에 따른 제도 개선에도 적극 나서지 않았다.
3544,박완주 박찬대 의원은 지상파 UHD 정책 질의를 통해 후속 점검에 나섰다.
3545,KBS와 EBS의 UHD 설비를 둘러싼 분쟁으로 관련 콘텐츠가 제작되고도 송출되지 못하는 문제다.
3546,앞으로 KBS EBS 방송문화진흥회 국정감사와 종합감사가 남았지만 비슷한 공방이 반복될 가능성이 높다.
3547,과방위 국정감사가 맹탕이라는 지적은 어제 오늘의 일이 아니지만 올해 국정감사는 유난히 정책 측면의 비중이 작고 발굴 의제가 적은 상황이다.
3548,국회 관계자들은 △ 주목도가 높은 정치 쟁점 이슈가 컸던 점 △하반기 원구성에 따른 의원·보좌진 대거 교체 후 첫 국정감사인 점 △ 양당제로 회귀해 대결구도가 가속화된 점 등이 영향을 미쳤다고 보고 있다.
3549,한 야당 의원실 관계자는 방통위 감사와 MBC 보도 논란 등 주요 이슈가 덮고 있으니 정책 질의보다 앞서 문제 제기가 나오는 환경이라며 방통위 국감은 오전 때 파행까지 예상할 정도였다.
3550,종합감사가 남았지만 이날은 해외사업자 증인 신청이 예정돼 있어 망사용료 문제와 해외사업자 규제 등에 치중될 수밖에 없다고 전망했다.
3551,과방위 의원실에서 일했던 전 관계자는 과방위는 지역구에 해줄 게 많지 않고 전반적으로 언론의 주목도가 낮은 비인기 상임위다 보니 그나마 주목도가 높은 현안을 찾는 질의를 하게 된다고 했다.
3552,이날 오전 국회 화장실에 A씨가 쓰러져 있는 것을 상임위 조사관이 발견해 국회 안전상황실에 신고한 것으로 알려졌다.
3553,이후 국회로 소방인력이 출동 현장 응급처치를 하고 의식불명인 A씨를 여의도성모병원으로 이송했으나 A씨는 끝내 숨을 거둔 것으로 확인됐다.
3554,국민의힘은 감사 시작부터 MBC의 비속어 논란 보도를 날조라고 규정하며 조작방송이란 주장을 이어갔습니다.
3555,김영식 / 국민의힘 의원MBC는 우리 윤석열 대통령의 뉴욕에서의 사적 발언을 날조하는 행위를 했습니다.
3556,권태선 / 방송문화진흥회 이사장동영상을 통해서 이 국민들이 사실을 확인할 수 있는 상황에 있는 보도이기 때문에 사실 조작이라든지 이런 거로 이야기하는 것은 적절하지 않다고‥민주당도 지상파는 물론 대다수 종편 방송까지 대통령의 발언을 바이든이라고 보도했는데 MBC만 꼭 집어 문제를 제기하는 건 부당한 언론 탄압이라고 지적했습니다.
3557,그런데 MBC만 딱 찍어서 이 문제를 이렇게 탄압하는 건 대통령실과 정부·여당의 감정이 반영이 된 것 아니냐‥그러자 국민의힘은 MBC의 첫 보도를 다른 언론사들이 따라 한 것이라고 주장하며 공방이 이어졌습니다.
3558,하영제 / 국민의힘 의원선언 효과로 MBC가 먼저 저런 유명한 회사가 먼저 바이든이라 했으니 우리도 따라 하면 되겠지‥권태선 / 방송문화진흥회 이사장그건 다른 언론사들에 대해서 정당하게 평가하는 일이 아니라고 생각합니다.
3559,민주당은 MBC 보도가 조작방송이었다면 대통령실은 왜 이렇게 늦게 해명한 것이냐며 조작을 방조한 것 아니냐고 꼬집었습니다.
3560,MBC의 복직 통보를 받지 못한 작가는 중앙노동위원회를 상대로 행정소송을 결정했다.
3561,MBC와 두 작가는 지노위 판정에 모두 이의신청했고 중노위는 초심을 유지했다.
3562,MBC는 올초 노동부 근로감독 결과에 따라 직원이 아닌 방송지원직 직군을 신설했다.
3563,휴가와 급여 승급 인사평가 등에서 기존 일반직에 비해 열악한 처우를 규정한 직군이다.
3564,나머지 부분에 대해서는 판정문의 취지에 따라 조치를 취했고 그밖에 드릴 말씀이 없다고 말했다.
3565,대통령실 관계자는 이날 “윤 대통령의 발언이 명확히 확인되지 않았는데도 자막을 달아 보도한 MBC의 오보에 대해 언중위 제소와 민사소송 등 얼마든지 선택이 가능한 상황이라고 말했다.
3566,대통령실이 강경 대응을 하려는 데는 MBC 보도 행위에 악의적인 의도가 있었다고 보기 때문으로 알려졌다.
3567,대통령실은 특히 MBC가 미국 백악관에 윤 대통령 발언에 대한 입장을 물었던 이메일 내용을 주목하고 있다.
3568,MBC가 자사 보도와 그 기사를 인용한 외신이 다양함에도 하필 ‘이 XX’를 ‘F***ers’라고 번역한 AFP 기사를 인용해 백악관에 이메일을 보냈다는 것이다.
3569,대통령실 관계자는 “MBC는 극단적인 단어를 쓴 외신을 고른 뒤 그 공신력을 빌어 백악관을 헷갈리게 하는 문제적 행위를 한 것이라며 “외교참사를 만들어내려고 했던 의도가 있었다고 판단된다고 말했다.
3570,다만 수석들 사이에서도 소송 반대파와 소송 불사파로 갈려 아직 민사소송 여부에 대한 결론을 내리지 못하고 있는 것으로 전해졌다.
3571,대통령실 고위 관계자는 기자들과 만나 “지금 미국과의 협력이 절실한 상황에서 언론은 한미 간에 동맹을 날조해서 이간시키는데 이것은 아니라고 본다라고 말했다.
3572,지지도에 유불리를 떠나서 그게(가짜뉴스 퇴치) 확보될 때까지는 갈 예정이라고 말했다.
3573,국민의힘은 이날 오후 MBC 박성제 사장과 박성호 보도국장 등에 대해 명예훼손 혐의로 대검찰청에 고발장을 제출했다.
3574,다만 국민의힘 관계자는 “비속어 논란 공방에 갇혀 민생과 동떨어진 모습만 보일 수 없기 때문에 출구전략도 고민해야 할 타이밍이라고 말했다.
3575,MBC는 이날 입장문을 통해 “명확한 근거나 설명 없이 ‘MBC가 자막을 조작했다’는 입장만 반복하는 것에 유감을 표한다고 밝혔다.
3576,박진주는 “여러분의 활기찬 아침을 위해 ‘놀면 뭐하니?’가 함께합니다라며 “오늘은 장시간 앉아서 일하시는 분들을 위한 거북목과 굽은 어깨에 좋은 동작을 알려드립니다라고 오프닝을 시작했다.
3577,이어 이미주는 목과 어깨를 쭉 펴게 만드는 동작을 소개하며 시범을 보여줬다.
3578,의외의 유연성과 요가 실력을 뽐낸 멤버들은 마지막까지 진지하게 요가에 임하며 시청자들에게 아침 힐링 시간을 선물했다.
3579,남 본부장은 명예훼손죄가 반의사불벌죄(피해자의 의사가 없으면 처벌하지 못함)에 해당하는지를 알고 있냐는 최 의원의 질의에 그렇게 안다면서 고발장이 접수돼 배당된 상태로 고발인 조사부터 진행하고 있다고 설명했다.
3580,최 위원은 아마도 고발장에 피해자로 기재됐을 대통령의 명시적인 의사가 없는 걸로 안다며 대통령의 발언이 정확히 무엇인지 보도한 기자 등에 대해 처벌을 원하는지 (대통령이) 말한 적이 없는 걸로 안다고 지적했다.
3581,이어 형식적인 고발인 조사 후 기자 등을 수사하면 안 된다는 말을 드린다며 언론의 자유를 감안하면 강제 수사나 압수수색 등을 바로 진행하는 것은 헌법상 보장된 언론의 자유 침해뿐만 아니라 명예훼손죄의 취지에 어긋날 수 있다고 생각한다고 덧붙였다.
3582,앞서 이종배 국민의힘 서울시의원과 보수단체들은 MBC가 윤 대통령의 비속어 논란을 왜곡 보도했다며 허위사실 유포에 의한 명예훼손 등 혐의로 MBC 박성제 사장과 기자 등을 경찰에 고발했다.
3583,박 전 원장은 어제 자신의 페이스북에 MBC 시청률을 올려주고 전현희 국민권익위원장은 탄압에 굴하지 않는 신념의 정치인으로 박지원은 유튜브 스타로 만들어 주었다고 한다며 이같이 언급했습니다.
3584,앞서 서해 공무원 피격 사건과 관련해 첩보 보고서 삭제 혐의로 고발당한 건에 대해선 저도 서해 공무원 피격 사건 관련 자료 삭제 지시를 하지 않았고 국정원의 삭제도 없었다며 혐의를 부인했습니다.
3585,그는 특히 문재인 정부 청와대 지시도 없었고 삭제 등 어떠한 위법도 없기에 윤석열 정부의 힘사찰(국민의힘 의혹 제기 감사원 수사 검찰 수사)은 결국 실패할 것이라고 예언했습니다.
3586,▲박지원 전 국가정보원 원장 페이스북 발췌윤석열 대통령에 대한 조언도 있었다.
3587,박 전 원장은 북한 도발 러·우 전쟁 미·중 갈등 등 외교가 가장 중요한 이 순간 실수만 연발하는 외교안보팀과 의전팀 개편없인 외교의 계절에 성공보다는 실수만 계속하지 않을까 걱정이라고 우려를 나타냈습니다.
3588,서울경찰청 사이버수사대가 MBC를 명예훼손 혐의로 고발한 국민의힘 시의원을 불러 고발 취지 등을 조사했습니다.
3589,이 시의원은 조사에 앞서 기자들과 만나 자막이 없었다면 바이든으로 들었을 국민은 없었을 것이라며 MBC 보도를 한미동맹을 훼손한 허위 방송이라고 주장했습니다.
3590,이종배/국민의힘 서울시의원 (명예훼손 고발인)허위사실을 유포해서 윤석열 대통령의 명예를 훼손하고 순방 업무를 방해할 고의가 명백히 있었다 이렇게 판단이 됩니다.
3591,고발인 조사를 마친 경찰은 MBC에 대한 자료 요구를 비롯해 강제수사 여부 등을 검토할 것으로 보입니다.
3592,이에 맞서 민생경제연구소와 촛불행동 등 진보 성향 시민단체들은 국민의힘 의원들과 당직자들을 무고 혐의로 맞고발한 상태입니다.
3593,이들 단체들은 윤 대통령의 발언을 들어보면 누구나 비속어와 바이든을 알아들을 수 있다며 국민의힘의 고발은 전형적인 무고라고 주장했습니다.
3594,국민의힘이 당 차원에서 MBC를 명예훼손 혐의로 대검찰청에 고발한 사건은 서울 서부지검으로 이첩됐습니다.
3595,검찰 관계자는 다만 명예훼손은 검찰의 직접수사 개시 범위에 포함되어 있지 않다고 밝혀 이 사건도 경찰로 넘어갈 것으로 보입니다.
3596,국민의힘의 고발에 대해 MBC는 모든 언론이 똑같이 보도한 내용을 두고 한 언론사만을 고발한 것 보도책임자들과 사장을 무더기 고발한 것 모두 유례를 찾기 어렵다며 깊은 우려와 유감을 밝힌 바 있습니다.
3597,윤창원 기자국민의힘 MBC 편파·조작 방송 진상규명 TF가 윤석열 대통령 비속어 논란과 관련해 MBC가 자막 조작을 했다며 관계자들을 고발했다.
3598,이들이 명확히 확인되지 않는 발언 내용을 자막으로 제작해 MBC유튜브 채널에 이 XX들이 승인 안 해주면 바이든은 쪽팔려서 어떡하나란 제목의 영상으로 공개하고 MBC뉴스룸을 통해서도 윤 대통령을 비방할 목적으로 자막에 미국이란 단어를 괄호 안에 넣어 추가하는가 하면 해당 영상이 엠바고 해제 전 시급하게 유포될 수 있도록 했다는 취지다.
3599,윤창원 기자TF 위원장을 맡고 있는 박대출 의원은 MBC는 이번 자막 조작 사건에 대해서 어떤 반성도 없이 오히려 적반하장격으로 진실을 호도하고 있다며 통신 기록이나 여러 검찰 수사를 통해 진실을 규명할 수 있을 것으로 기대한다고 밝혔다.
3600,이어 언론 탄압 문제 지적에 대해선 국민의힘은 언론을 탄압할 힘도 없고 그럴 의지도 없다며 지난 문재인 정권 시절 정권의 마음에 들지 않는 방송에 대해선 재승인을 무기로 평가 점수를 조작하면서까지 언론을 겁박했던 일이 최근 만천하에 드러났다.
3601,국세청 국정감사더불어민주당이 YTN과 MBC 등 언론사 세무조사를 벌이고 있는 국세청에 대통령실과 사전에 논의된 표적 세무조사라는 의혹을 제기했다.
3602,한병도 민주당 의원은 MBC와 YTN 중앙일보에 대한 세무조사를 진행하고 있는가라고 물었다.
3603,한 의원이 다시 언론사 세무조사 관련해서 대통령실과 한번도 직간접적으로 논의하거나 보고하거나 공감한 적이 없는가라고 추궁하자 김 청장은 없다고 답했다.
3604,한 의원은 많은 국민들은 MBC에 대한 세무조사가 언론탄압이라고 생각한다며 국세청이 어떤 정치적 외압이나 분위기를 받지않고 독립적 중립적으로 (조사를) 해야 한다고 강조했다.
3605,홍영표 민주당 의원도 윤석열 정부 출범 이후 검찰과 감사원 등 사정기관들이 정치보복을 하겠다고 전면적으로 나섰다며 국세청까지 표적수사 정치보복성 세무조사를 해선 안된다고 생각한다고 말했다.
3606,김 청장은 이에 대해 법률과 원칙에 따라 (세무조사를) 운영하도록 하겠다고 답변했다.
3607,같은 당 서영교 의원은 언론사 세무조사 여부를 확인해주지 않는 김 청장을 향해 언론사 세무조사 사실을 온 국민이 알고 있는데 국세청장은 왜 아무 말을 못하느냐고 지적했다.
3608,그러면서 최근 감사원 사무총장이 대통령실 국정기획수석과 문자를 서로 주고받은 것을 보셨는가.
3609,(세무조사와 관련해) 대통령실과 문자나 내용 등을 주고받은 적 있는가라고 묻자 김 청장은 없다고 답했다.
3610,이어 서 의원이 재차 앞으로도 그런 일은 없을 것인가라고 묻자 김 청장도 그렇다고 말했다.
3611,국민의힘은 MBC가 ‘자막 조작’을 통해 여론을 왜곡했다고 주장했고 더불어민주당은 여권이 윤 대통령의 비속어 논란을 덮기 위해 특정 언론을 탄압하고 있다고 맞섰다.
3612,이어 “MBC의 최근 행태는 공영방송이라고 하기 부끄러울 정도라며 “진영 논리에 매몰돼 하이에나가 먹잇감을 사냥하고 특정 진영의 속을 풀어주는 해장국 저널리즘을 보여주고 있다고 했다.
3613,박 의원은 “공문을 보면 ‘음성전문가도 해석하기 어려운 (윤 대통령의) 발언을 어떠한 근거로 그렇게 특정했는지 답변을 부탁한다’고 돼 있다며 “그러나 아무리 봐도 음성전문가가 해석하기는 어렵지 않아 보인다고 했다.
3614,그러면서 국정감사장 화면에 윤 대통령이 과거에 했던 ‘바이든’ ‘날리면’ 발언과 뉴욕에서의 논란 발언을 정밀 비교한 영상을 띄우기도 했다.
3615,MBC는 해당 영상을 최초 보도하며 ‘(미국) 국회에서 이 XX들이 승인 안 해주면 바이든이 쪽팔려서 어떡하나’라는 자막을 달았다.
3616,이에 대해 대통령실은 ‘바이든’이 아닌 ‘날리면’이라고 말한 것이고 바이든 대통령과 미국 의회를 겨냥한 발언이 아니라는 취지로 해명했다.
3617,과방위 국민의힘 간사인 박성중 의원은 한 위원장을 향해 “물러날 생각이 없느냐 “대통령과 철학과 맞지 않으면 물러나야 하지 않느냐라며 자진사퇴를 압박했다.
3618,‘한 위원장이 너무 자리에 연연해서 불쌍하다 소신 없고 비굴하다’는 것이라고도 했다.
3619,박 의원의 질의가 끝난 뒤 고민정 민주당 의원은 한 위원장에게 “방통위의 가장 중요한 생명은 독립성이다.
3620,왜 강하게 항의하지 않느냐며 “국감장이지만 말이 아닌 얘기에 대해서는 항의할 수 있어야 한다고 했다.
3621,안정환의 히든 카타르 제작진은 경기 직전 긴장감 넘치는 모습부터 본 경기에서 못 봤던 장면 월드컵 현장의 재미와 감동을 전하고 나아가 한발 빨리 다음 경기의 관전 포인트까지 담을 예정이다.
3622,대한민국 대표팀의 선전에 힘을 보탤 안정환 씨 김성주 씨 김용만 씨 정형돈 씨의 활약을 기대해 달라고 포부를 밝혔다.
3623,사진제공 뭉친프로젝트* YTN star에서는 연예인 및 연예계 종사자들과 관련된 제보를 받습니다.
3624,MBC가 북한의 조선중앙방송보다 더 심하다는 비난과 함께 인신공격성 발언도 잇따랐습니다.
3625,박성중/국민의힘 의원공정 방송에 대해서 그냥 모르는 체 모르쇠로 하고 있는 겁니까?
